Code_commune_residence,Commune_residence,Code_lieu_travail,Lieu_travail,Actifs_occupes_flux_domicile_travail
35051,Cesson-Sévigné,35037,Bréal-sous-Montfort,18.46
35051,Cesson-Sévigné,35039,Brécé,11.42
35051,Cesson-Sévigné,35047,Bruz,123.43
35051,Cesson-Sévigné,35051,Cesson-Sévigné,2747.15
35051,Cesson-Sévigné,35052,Champeaux,2.95
35051,Cesson-Sévigné,35055,Chantepie,143.29
35051,Cesson-Sévigné,35059,La Chapelle-des-Fougeretz,14.09
35051,Cesson-Sévigné,35066,Chartres-de-Bretagne,30.78
35051,Cesson-Sévigné,35068,Châteaubourg,49.63
35051,Cesson-Sévigné,35069,Châteaugiron,24.86
35051,Cesson-Sévigné,35070,Châteauneuf-d'Ille-et-Vilaine,3.85
35051,Cesson-Sévigné,35076,Chavagne,7.53
35051,Cesson-Sévigné,35079,Chevaigné,8.84
35051,Cesson-Sévigné,35085,Combourg,5.06
35051,Cesson-Sévigné,35087,Cornillé,1.36
35051,Cesson-Sévigné,35088,Corps-Nuds,5.58
35051,Cesson-Sévigné,35090,Crevin,4.16
35051,Cesson-Sévigné,35093,Dinard,8.78
35051,Cesson-Sévigné,35096,Domagné,8.51
35051,Cesson-Sévigné,35097,Domalain,4.9
35051,Cesson-Sévigné,35099,Domloup,6.15
35051,Cesson-Sévigné,35105,Erbrée,6.37
35051,Cesson-Sévigné,35107,Ercé-près-Liffré,5.81
35051,Cesson-Sévigné,35109,Étrelles,15.76
35051,Cesson-Sévigné,35115,Fougères,71.73
35051,Cesson-Sévigné,35118,Gahard,12.74
35051,Cesson-Sévigné,35121,Gosné,4.84
35051,Cesson-Sévigné,35123,Goven,3.88
35051,Cesson-Sévigné,35125,La Guerche-de-Bretagne,5.54
35051,Cesson-Sévigné,35126,Guichen,18.58
35051,Cesson-Sévigné,35128,Guipel,1.07
35051,Cesson-Sévigné,35130,Hédé-Bazouges,1.02
35051,Cesson-Sévigné,35131,L'Hermitage,5.37
35051,Cesson-Sévigné,35136,Janzé,14.74
35051,Cesson-Sévigné,35137,Javené,8.49
35051,Cesson-Sévigné,35139,Laillé,6.25
35051,Cesson-Sévigné,35150,Lécousse,17.18
35051,Cesson-Sévigné,35151,Lieuron,6.37
35051,Cesson-Sévigné,35152,Liffré,46.96
35051,Cesson-Sévigné,35161,Louvigné-de-Bais,3.75
35051,Cesson-Sévigné,35162,Louvigné-du-Désert,5.81
35051,Cesson-Sévigné,35163,Luitré-Dompierre,7.83
35051,Cesson-Sévigné,35167,Martigné-Ferchaud,4.2
35051,Cesson-Sévigné,35173,Melesse,24.39
35051,Cesson-Sévigné,35176,Guipry-Messac,4.2
35051,Cesson-Sévigné,35177,La Mézière,19.18
35051,Cesson-Sévigné,35184,Montauban-de-Bretagne,26.42
35051,Cesson-Sévigné,35188,Montfort-sur-Meu,7.02
35051,Cesson-Sévigné,35189,Montgermont,16.42
35051,Cesson-Sévigné,35195,Montreuil-sur-Ille,5.81
35051,Cesson-Sévigné,35196,Mordelles,3.19
35051,Cesson-Sévigné,35204,Nouvoitou,4.2
35051,Cesson-Sévigné,35206,Noyal-Châtillon-sur-Seiche,30.69
35051,Cesson-Sévigné,35207,Noyal-sur-Vilaine,73.46
35051,Cesson-Sévigné,35208,Orgères,11.7
35051,Cesson-Sévigné,35210,Pacé,89.7
35051,Cesson-Sévigné,35217,Le Pertre,6.37
35051,Cesson-Sévigné,35227,Pleumeleuc,5.14
35051,Cesson-Sévigné,35236,Redon,9.93
35051,Cesson-Sévigné,35238,Rennes,2735.54
35051,Cesson-Sévigné,35239,Retiers,5.09
35051,Cesson-Sévigné,35240,Le Rheu,58.49
35051,Cesson-Sévigné,35241,La Richardais,4.07
35051,Cesson-Sévigné,35243,Romagné,4.22
35051,Cesson-Sévigné,35245,Romillé,3.34
35051,Cesson-Sévigné,35253,Saint-Aubin-du-Cormier,15.86
35051,Cesson-Sévigné,35257,Maen Roch,3.26
35051,Cesson-Sévigné,35275,Saint-Gilles,17.34
35051,Cesson-Sévigné,35278,Saint-Grégoire,181.26
35051,Cesson-Sévigné,35280,Saint-Hilaire-des-Landes,4.07
35051,Cesson-Sévigné,35281,Saint-Jacques-de-la-Lande,139.05
35051,Cesson-Sévigné,35284,Saint-Jouan-des-Guérets,4.17
35051,Cesson-Sévigné,35288,Saint-Malo,20.55
35051,Cesson-Sévigné,35297,Saint-Méen-le-Grand,7.73
35051,Cesson-Sévigné,35308,Mesnil-Roc'h,1.32
35051,Cesson-Sévigné,35310,Saint-Sauveur-des-Landes,4.2
35051,Cesson-Sévigné,35326,Sens-de-Bretagne,4.2
35051,Cesson-Sévigné,35327,Servon-sur-Vilaine,29.19
35051,Cesson-Sévigné,35334,Thorigné-Fouillard,78.21
35051,Cesson-Sévigné,35337,Tinténiac,6.43
35051,Cesson-Sévigné,35338,Torcé,8.3
35051,Cesson-Sévigné,35347,Val-d'Izé,6.37
35051,Cesson-Sévigné,35352,Vern-sur-Seiche,72.0
35051,Cesson-Sévigné,35353,Vezin-le-Coquet,13.1
35051,Cesson-Sévigné,35360,Vitré,80.06
35051,Cesson-Sévigné,35363,Pont-Péan,1.16
35051,Cesson-Sévigné,37006,Artannes-sur-Indre,1.47
35051,Cesson-Sévigné,42218,Saint-Étienne,4.07
35051,Cesson-Sévigné,44020,Bouguenais,4.22
35051,Cesson-Sévigné,44023,Bouvron,1.21
35051,Cesson-Sévigné,44035,La Chapelle-sur-Erdre,3.33
35051,Cesson-Sévigné,44036,Châteaubriant,4.16
35051,Cesson-Sévigné,44066,Grandchamp-des-Fontaines,2.04
35051,Cesson-Sévigné,44067,Guémené-Penfao,3.36
35051,Cesson-Sévigné,44109,Nantes,33.54
35051,Cesson-Sévigné,44114,Orvault,3.36
35051,Cesson-Sévigné,44150,Saint-Aignan-Grandlieu,1.47
35051,Cesson-Sévigné,44158,Saint-Étienne-de-Montluc,4.07
35051,Cesson-Sévigné,44162,Saint-Herblain,4.56
35051,Cesson-Sévigné,44184,Saint-Nazaire,5.81
35051,Cesson-Sévigné,44185,Saint-Nicolas-de-Redon,3.88
35051,Cesson-Sévigné,44201,Sucé-sur-Erdre,1.51
35051,Cesson-Sévigné,49099,Cholet,3.88
35051,Cesson-Sévigné,49183,Val d'Erdre-Auxence,3.88
35051,Cesson-Sévigné,49267,Saint-Barthélemy-d'Anjou,1.47
35051,Cesson-Sévigné,50025,Avranches,1.32
35051,Cesson-Sévigné,50147,Coutances,3.84
35051,Cesson-Sévigné,50410,Pontorson,3.34
35051,Cesson-Sévigné,50487,Saint-James,1.02
35051,Cesson-Sévigné,51454,Reims,1.36
35051,Cesson-Sévigné,53054,Changé,5.89
35051,Cesson-Sévigné,53062,Château-Gontier-sur-Mayenne,3.75
35051,Cesson-Sévigné,53097,Évron,1.2
35051,Cesson-Sévigné,53103,Le Genest-Saint-Isle,5.67
35051,Cesson-Sévigné,53107,Gorron,8.34
35051,Cesson-Sévigné,53108,La Gravelle,7.15
35051,Cesson-Sévigné,53130,Laval,31.23
35051,Cesson-Sévigné,53201,Saint-Berthevin,3.88
35051,Cesson-Sévigné,56061,La Gacilly,1.11
35051,Cesson-Sévigné,56075,Guer,0.94
35051,Cesson-Sévigné,56121,Lorient,5.68
35051,Cesson-Sévigné,56124,Malestroit,1.66
35051,Cesson-Sévigné,56140,Moréac,1.02
35051,Cesson-Sévigné,56147,Nivillac,1.02
35051,Cesson-Sévigné,56165,Ploërmel,7.68
35051,Cesson-Sévigné,56243,Séné,1.21
35051,Cesson-Sévigné,56260,Vannes,1.47
35051,Cesson-Sévigné,59178,Douai,3.84
35051,Cesson-Sévigné,59183,Dunkerque,1.02
35051,Cesson-Sévigné,61070,Caligny,3.84
35051,Cesson-Sévigné,62189,Bus,1.24
35051,Cesson-Sévigné,67348,Obernai,1.51
35051,Cesson-Sévigné,67482,Strasbourg,1.02
35051,Cesson-Sévigné,69278,Genay,4.57
35051,Cesson-Sévigné,69285,Pusignan,1.02
35051,Cesson-Sévigné,72181,Le Mans,1.21
35051,Cesson-Sévigné,73150,La Plagne Tarentaise,3.26
35051,Cesson-Sévigné,74010,Annecy,3.88
35051,Cesson-Sévigné,75101,Paris 1er Arrondissement,1.36
35051,Cesson-Sévigné,75105,Paris 5e Arrondissement,1.02
35051,Cesson-Sévigné,75107,Paris 7e Arrondissement,1.02
35051,Cesson-Sévigné,75108,Paris 8e Arrondissement,18.6
35051,Cesson-Sévigné,75109,Paris 9e Arrondissement,6.55
35051,Cesson-Sévigné,75110,Paris 10e Arrondissement,0.96
35051,Cesson-Sévigné,75112,Paris 12e Arrondissement,1.02
35051,Cesson-Sévigné,75113,Paris 13e Arrondissement,7.78
35051,Cesson-Sévigné,75114,Paris 14e Arrondissement,11.04
35051,Cesson-Sévigné,75115,Paris 15e Arrondissement,12.31
35051,Cesson-Sévigné,75116,Paris 16e Arrondissement,8.77
35051,Cesson-Sévigné,75117,Paris 17e Arrondissement,1.02
35051,Cesson-Sévigné,75119,Paris 19e Arrondissement,6.92
35051,Cesson-Sévigné,77067,Cesson,11.1
35051,Cesson-Sévigné,77186,Fontainebleau,3.88
35051,Cesson-Sévigné,77258,Lognes,1.36
35051,Cesson-Sévigné,77479,Vaires-sur-Marne,3.75
35051,Cesson-Sévigné,78133,Chambourcy,4.16
35051,Cesson-Sévigné,78621,Trappes,3.31
35051,Cesson-Sévigné,78640,Vélizy-Villacoublay,2.72
35051,Cesson-Sévigné,78646,Versailles,3.88
35051,Cesson-Sévigné,85146,Montaigu-Vendée,0.94
35051,Cesson-Sévigné,91377,Massy,4.07
35051,Cesson-Sévigné,91425,Montlhéry,9.14
35051,Cesson-Sévigné,92002,Antony,4.16
35051,Cesson-Sévigné,92036,Gennevilliers,3.54
35051,Cesson-Sévigné,92046,Malakoff,3.75
35051,Cesson-Sévigné,92048,Meudon,1.66
35051,Cesson-Sévigné,92049,Montrouge,3.85
35051,Cesson-Sévigné,92050,Nanterre,6.08
35051,Cesson-Sévigné,92060,Le Plessis-Robinson,6.08
35051,Cesson-Sévigné,92062,Puteaux,8.11
35051,Cesson-Sévigné,92063,Rueil-Malmaison,3.54
35051,Cesson-Sévigné,93001,Aubervilliers,2.33
35051,Cesson-Sévigné,93048,Montreuil,6.37
35051,Cesson-Sévigné,94015,Bry-sur-Marne,4.22
35051,Cesson-Sévigné,95527,Roissy-en-France,3.26
35051,Cesson-Sévigné,SUC1L,GENEVE,6.37
35055,Chantepie,07059,Châteaubourg,2.74
35055,Chantepie,22160,Noyal,2.74
35055,Chantepie,22215,Ploufragan,2.7
35055,Chantepie,22266,Rostrenen,2.97
35055,Chantepie,22379,Trévou-Tréguignec,2.74
35055,Chantepie,28085,Chartres,2.76
35055,Chantepie,29019,Brest,3.66
35055,Chantepie,29039,Concarneau,2.7
35055,Chantepie,35001,Acigné,10.64
35055,Chantepie,35014,Bais,2.94
35055,Chantepie,35023,Bédée,3.13
35055,Chantepie,35024,Betton,24.67
35055,Chantepie,35025,Billé,3.13
35055,Chantepie,35029,Bonnemain,2.74
35055,Chantepie,35031,La Bouëxière,5.24
35055,Chantepie,35032,Bourgbarré,8.39
35055,Chantepie,35037,Bréal-sous-Montfort,5.26
35055,Chantepie,35039,Brécé,15.91
35055,Chantepie,35041,Brie,4.12
35055,Chantepie,35047,Bruz,122.19
35055,Chantepie,35051,Cesson-Sévigné,577.02
35055,Chantepie,35054,Chanteloup,5.48
35055,Chantepie,35055,Chantepie,929.84
35055,Chantepie,35059,La Chapelle-des-Fougeretz,2.71
35055,Chantepie,35066,Chartres-de-Bretagne,50.05
35055,Chantepie,35068,Châteaubourg,62.18
35055,Chantepie,35069,Châteaugiron,45.1
35055,Chantepie,35085,Combourg,3.13
35055,Chantepie,35088,Corps-Nuds,5.71
35055,Chantepie,35090,Crevin,9.01
35055,Chantepie,35093,Dinard,2.71
35055,Chantepie,35095,Dol-de-Bretagne,2.5
35055,Chantepie,35096,Domagné,3.79
35055,Chantepie,35099,Domloup,9.8
35055,Chantepie,35102,Drouges,2.94
35055,Chantepie,35106,Ercé-en-Lamée,3.38
35055,Chantepie,35109,Étrelles,3.69
35055,Chantepie,35115,Fougères,15.44
35055,Chantepie,35125,La Guerche-de-Bretagne,3.78
35055,Chantepie,35126,Guichen,2.7
35055,Chantepie,35131,L'Hermitage,9.42
35055,Chantepie,35136,Janzé,26.22
35055,Chantepie,35139,Laillé,6.89
35055,Chantepie,35152,Liffré,12.82
35055,Chantepie,35161,Louvigné-de-Bais,0.97
35055,Chantepie,35165,Marcillé-Robert,5.43
35055,Chantepie,35173,Melesse,10.48
35055,Chantepie,35177,La Mézière,5.87
35055,Chantepie,35184,Montauban-de-Bretagne,3.15
35055,Chantepie,35188,Montfort-sur-Meu,5.47
35055,Chantepie,35189,Montgermont,12.03
35055,Chantepie,35195,Montreuil-sur-Ille,3.78
35055,Chantepie,35196,Mordelles,13.81
35055,Chantepie,35206,Noyal-Châtillon-sur-Seiche,64.98
35055,Chantepie,35207,Noyal-sur-Vilaine,91.8
35055,Chantepie,35208,Orgères,13.83
35055,Chantepie,35210,Pacé,29.75
35055,Chantepie,35212,Pancé,0.97
35055,Chantepie,35216,Parthenay-de-Bretagne,2.16
35055,Chantepie,35219,Pipriac,2.5
35055,Chantepie,35220,Piré-Chancé,1.94
35055,Chantepie,35221,Pléchâtel,2.7
35055,Chantepie,35227,Pleumeleuc,1.05
35055,Chantepie,35236,Redon,9.53
35055,Chantepie,35238,Rennes,1703.9
35055,Chantepie,35239,Retiers,7.72
35055,Chantepie,35240,Le Rheu,16.3
35055,Chantepie,35250,Saint-Armel,2.7
35055,Chantepie,35253,Saint-Aubin-du-Cormier,10.66
35055,Chantepie,35266,Saint-Erblon,8.0
35055,Chantepie,35274,Saint-Germain-sur-Ille,2.94
35055,Chantepie,35275,Saint-Gilles,4.26
35055,Chantepie,35278,Saint-Grégoire,104.9
35055,Chantepie,35281,Saint-Jacques-de-la-Lande,97.18
35055,Chantepie,35288,Saint-Malo,10.11
35055,Chantepie,35324,La Selle-en-Luitré,2.73
35055,Chantepie,35327,Servon-sur-Vilaine,13.05
35055,Chantepie,35334,Thorigné-Fouillard,26.06
35055,Chantepie,35337,Tinténiac,5.77
35055,Chantepie,35338,Torcé,4.82
35055,Chantepie,35352,Vern-sur-Seiche,146.7
35055,Chantepie,35353,Vezin-le-Coquet,16.2
35055,Chantepie,35360,Vitré,32.02
35055,Chantepie,35363,Pont-Péan,2.97
35055,Chantepie,38530,Vaulx-Milieu,3.15
35055,Chantepie,41269,Vendôme,2.5
35055,Chantepie,44036,Châteaubriant,2.94
35055,Chantepie,44047,Couëron,0.97
35055,Chantepie,44074,Indre,6.3
35055,Chantepie,44109,Nantes,10.63
35055,Chantepie,44150,Saint-Aignan-Grandlieu,3.04
35055,Chantepie,44162,Saint-Herblain,5.45
35055,Chantepie,49018,Baugé-en-Anjou,0.97
35055,Chantepie,53054,Changé,2.7
35055,Chantepie,53062,Château-Gontier-sur-Mayenne,3.13
35055,Chantepie,53130,Laval,11.99
35055,Chantepie,53201,Saint-Berthevin,3.13
35055,Chantepie,55143,Damloup,4.23
35055,Chantepie,56075,Guer,1.05
35055,Chantepie,56213,Saint-Gérand-Croixanvec,3.81
35055,Chantepie,56260,Vannes,2.74
35055,Chantepie,59606,Valenciennes,3.27
35055,Chantepie,63125,Courpière,5.4
35055,Chantepie,72095,Coulaines,3.13
35055,Chantepie,75102,Paris 2e Arrondissement,5.42
35055,Chantepie,75103,Paris 3e Arrondissement,2.5
35055,Chantepie,75106,Paris 6e Arrondissement,6.12
35055,Chantepie,75108,Paris 8e Arrondissement,3.38
35055,Chantepie,76217,Dieppe,2.71
35055,Chantepie,77067,Cesson,15.15
35055,Chantepie,78423,Montigny-le-Bretonneux,3.13
35055,Chantepie,79076,La Chapelle-Saint-Laurent,2.71
35055,Chantepie,81271,Saint-Sulpice-la-Pointe,2.74
35055,Chantepie,85146,Montaigu-Vendée,3.38
35055,Chantepie,85208,Saint-Denis-la-Chevasse,4.99
35055,Chantepie,91661,Villebon-sur-Yvette,5.71
35055,Chantepie,92040,Issy-les-Moulineaux,2.7
35055,Chantepie,92049,Montrouge,1.05
35055,Chantepie,92062,Puteaux,5.45
35055,Chantepie,93066,Saint-Denis,3.13
35058,La Chapelle-Chaussée,22048,Corseul,4.64
35058,La Chapelle-Chaussée,22050,Dinan,4.77
35058,La Chapelle-Chaussée,22093,Lamballe-Armor,4.91
35058,La Chapelle-Chaussée,22185,Plénée-Jugon,5.05
35058,La Chapelle-Chaussée,22272,Saint-Agathon,5.05
35058,La Chapelle-Chaussée,33484,Saint-Symphorien,5.2
35058,La Chapelle-Chaussée,35022,Bécherel,5.05
35058,La Chapelle-Chaussée,35024,Betton,19.79
35058,La Chapelle-Chaussée,35037,Bréal-sous-Montfort,5.05
35058,La Chapelle-Chaussée,35047,Bruz,5.05
35058,La Chapelle-Chaussée,35051,Cesson-Sévigné,50.3
35058,La Chapelle-Chaussée,35055,Chantepie,9.82
35058,La Chapelle-Chaussée,35058,La Chapelle-Chaussée,68.35
35058,La Chapelle-Chaussée,35059,La Chapelle-des-Fougeretz,4.91
35058,La Chapelle-Chaussée,35066,Chartres-de-Bretagne,4.91
35058,La Chapelle-Chaussée,35068,Châteaubourg,4.91
35058,La Chapelle-Chaussée,35076,Chavagne,4.91
35058,La Chapelle-Chaussée,35085,Combourg,4.77
35058,La Chapelle-Chaussée,35120,Gévezé,4.64
35058,La Chapelle-Chaussée,35130,Hédé-Bazouges,14.88
35058,La Chapelle-Chaussée,35135,Irodouër,5.2
35058,La Chapelle-Chaussée,35146,Langouet,5.05
35058,La Chapelle-Chaussée,35152,Liffré,4.64
35058,La Chapelle-Chaussée,35173,Melesse,24.42
35058,La Chapelle-Chaussée,35177,La Mézière,39.86
35058,La Chapelle-Chaussée,35184,Montauban-de-Bretagne,5.2
35058,La Chapelle-Chaussée,35189,Montgermont,5.05
35058,La Chapelle-Chaussée,35196,Mordelles,5.2
35058,La Chapelle-Chaussée,35207,Noyal-sur-Vilaine,9.82
35058,La Chapelle-Chaussée,35210,Pacé,9.82
35058,La Chapelle-Chaussée,35227,Pleumeleuc,9.82
35058,La Chapelle-Chaussée,35238,Rennes,139.09
35058,La Chapelle-Chaussée,35240,Le Rheu,5.05
35058,La Chapelle-Chaussée,35245,Romillé,9.82
35058,La Chapelle-Chaussée,35265,Saint-Domineuc,4.77
35058,La Chapelle-Chaussée,35275,Saint-Gilles,5.2
35058,La Chapelle-Chaussée,35278,Saint-Grégoire,9.82
35058,La Chapelle-Chaussée,35279,Saint-Guinoux,4.64
35058,La Chapelle-Chaussée,35281,Saint-Jacques-de-la-Lande,20.51
35058,La Chapelle-Chaussée,35288,Saint-Malo,10.4
35058,La Chapelle-Chaussée,35308,Mesnil-Roc'h,5.05
35058,La Chapelle-Chaussée,35317,Saint-Symphorien,4.64
35058,La Chapelle-Chaussée,35337,Tinténiac,15.03
35058,La Chapelle-Chaussée,35352,Vern-sur-Seiche,5.05
35058,La Chapelle-Chaussée,38516,La Tronche,4.77
35058,La Chapelle-Chaussée,44109,Nantes,4.91
35058,La Chapelle-Chaussée,59383,Marly,4.64
35058,La Chapelle-Chaussée,92044,Levallois-Perret,4.77
35059,La Chapelle-des-Fougeretz,22050,Dinan,4.94
35059,La Chapelle-des-Fougeretz,29179,Ploudaniel,5.0
35059,La Chapelle-des-Fougeretz,35022,Bécherel,5.0
35059,La Chapelle-des-Fougeretz,35024,Betton,24.96
35059,La Chapelle-des-Fougeretz,35039,Brécé,9.87
35059,La Chapelle-des-Fougeretz,35047,Bruz,40.24
35059,La Chapelle-des-Fougeretz,35051,Cesson-Sévigné,94.54
35059,La Chapelle-des-Fougeretz,35055,Chantepie,20.29
35059,La Chapelle-des-Fougeretz,35059,La Chapelle-des-Fougeretz,219.45
35059,La Chapelle-des-Fougeretz,35065,La Chapelle-Thouarault,4.94
35059,La Chapelle-des-Fougeretz,35066,Chartres-de-Bretagne,4.94
35059,La Chapelle-des-Fougeretz,35068,Châteaubourg,4.94
35059,La Chapelle-des-Fougeretz,35085,Combourg,4.94
35059,La Chapelle-des-Fougeretz,35093,Dinard,4.87
35059,La Chapelle-des-Fougeretz,35115,Fougères,5.0
35059,La Chapelle-des-Fougeretz,35120,Gévezé,14.94
35059,La Chapelle-des-Fougeretz,35126,Guichen,5.07
35059,La Chapelle-des-Fougeretz,35137,Javené,5.07
35059,La Chapelle-des-Fougeretz,35150,Lécousse,4.94
35059,La Chapelle-des-Fougeretz,35152,Liffré,15.01
35059,La Chapelle-des-Fougeretz,35173,Melesse,49.99
35059,La Chapelle-des-Fougeretz,35176,Guipry-Messac,10.01
35059,La Chapelle-des-Fougeretz,35177,La Mézière,70.21
35059,La Chapelle-des-Fougeretz,35178,Mézières-sur-Couesnon,5.07
35059,La Chapelle-des-Fougeretz,35188,Montfort-sur-Meu,10.08
35059,La Chapelle-des-Fougeretz,35189,Montgermont,30.1
35059,La Chapelle-des-Fougeretz,35196,Mordelles,15.36
35059,La Chapelle-des-Fougeretz,35207,Noyal-sur-Vilaine,10.15
35059,La Chapelle-des-Fougeretz,35210,Pacé,65.06
35059,La Chapelle-des-Fougeretz,35236,Redon,4.94
35059,La Chapelle-des-Fougeretz,35238,Rennes,805.78
35059,La Chapelle-des-Fougeretz,35240,Le Rheu,35.17
35059,La Chapelle-des-Fougeretz,35251,Saint-Aubin-d'Aubigné,10.01
35059,La Chapelle-des-Fougeretz,35253,Saint-Aubin-du-Cormier,5.0
35059,La Chapelle-des-Fougeretz,35265,Saint-Domineuc,4.94
35059,La Chapelle-des-Fougeretz,35275,Saint-Gilles,14.95
35059,La Chapelle-des-Fougeretz,35278,Saint-Grégoire,141.17
35059,La Chapelle-des-Fougeretz,35281,Saint-Jacques-de-la-Lande,60.2
35059,La Chapelle-des-Fougeretz,35288,Saint-Malo,19.81
35059,La Chapelle-des-Fougeretz,35327,Servon-sur-Vilaine,4.87
35059,La Chapelle-des-Fougeretz,35334,Thorigné-Fouillard,10.01
35059,La Chapelle-des-Fougeretz,35337,Tinténiac,24.82
35059,La Chapelle-des-Fougeretz,35352,Vern-sur-Seiche,19.88
35059,La Chapelle-des-Fougeretz,35353,Vezin-le-Coquet,14.88
35059,La Chapelle-des-Fougeretz,35356,Vignoc,5.0
35059,La Chapelle-des-Fougeretz,44109,Nantes,4.8
35059,La Chapelle-des-Fougeretz,75117,Paris 17e Arrondissement,4.87
35059,La Chapelle-des-Fougeretz,91345,Longjumeau,4.8
35059,La Chapelle-des-Fougeretz,91689,Wissous,5.0
35059,La Chapelle-des-Fougeretz,92040,Issy-les-Moulineaux,5.14
35065,La Chapelle-Thouarault,10387,Troyes,5.13
35065,La Chapelle-Thouarault,13215,Marseille 15e Arrondissement,5.05
35065,La Chapelle-Thouarault,22278,Saint-Brieuc,5.09
35065,La Chapelle-Thouarault,35001,Acigné,5.09
35065,La Chapelle-Thouarault,35023,Bédée,5.01
35065,La Chapelle-Thouarault,35037,Bréal-sous-Montfort,15.03
35065,La Chapelle-Thouarault,35040,Breteil,10.14
35065,La Chapelle-Thouarault,35047,Bruz,30.5
35065,La Chapelle-Thouarault,35051,Cesson-Sévigné,40.31
35065,La Chapelle-Thouarault,35055,Chantepie,10.1
35065,La Chapelle-Thouarault,35065,La Chapelle-Thouarault,80.79
35065,La Chapelle-Thouarault,35066,Chartres-de-Bretagne,5.01
35065,La Chapelle-Thouarault,35068,Châteaubourg,5.05
35065,La Chapelle-Thouarault,35069,Châteaugiron,10.02
35065,La Chapelle-Thouarault,35080,Cintré,15.11
35065,La Chapelle-Thouarault,35125,La Guerche-de-Bretagne,5.05
35065,La Chapelle-Thouarault,35126,Guichen,10.14
35065,La Chapelle-Thouarault,35130,Hédé-Bazouges,5.05
35065,La Chapelle-Thouarault,35131,L'Hermitage,25.25
35065,La Chapelle-Thouarault,35173,Melesse,5.01
35065,La Chapelle-Thouarault,35188,Montfort-sur-Meu,25.33
35065,La Chapelle-Thouarault,35196,Mordelles,30.21
35065,La Chapelle-Thouarault,35206,Noyal-Châtillon-sur-Seiche,10.22
35065,La Chapelle-Thouarault,35207,Noyal-sur-Vilaine,15.03
35065,La Chapelle-Thouarault,35208,Orgères,10.14
35065,La Chapelle-Thouarault,35210,Pacé,45.48
35065,La Chapelle-Thouarault,35223,Plélan-le-Grand,5.09
35065,La Chapelle-Thouarault,35234,Quédillac,5.05
35065,La Chapelle-Thouarault,35238,Rennes,347.91
35065,La Chapelle-Thouarault,35240,Le Rheu,45.4
35065,La Chapelle-Thouarault,35245,Romillé,4.89
35065,La Chapelle-Thouarault,35275,Saint-Gilles,10.1
35065,La Chapelle-Thouarault,35278,Saint-Grégoire,30.21
35065,La Chapelle-Thouarault,35281,Saint-Jacques-de-la-Lande,30.05
35065,La Chapelle-Thouarault,35331,Talensac,5.01
35065,La Chapelle-Thouarault,35352,Vern-sur-Seiche,15.03
35065,La Chapelle-Thouarault,35353,Vezin-le-Coquet,20.16
35065,La Chapelle-Thouarault,56061,La Gacilly,5.05
35065,La Chapelle-Thouarault,56075,Guer,5.09
35065,La Chapelle-Thouarault,67130,Erstein,4.93
35066,Chartres-de-Bretagne,07059,Châteaubourg,4.77
35066,Chartres-de-Bretagne,22084,Jugon-les-Lacs,4.79
35066,Chartres-de-Bretagne,22113,Lannion,4.79
35066,Chartres-de-Bretagne,29095,Kersaint-Plabennec,9.54
35066,Chartres-de-Bretagne,29239,Roscoff,4.82
35066,Chartres-de-Bretagne,33063,Bordeaux,4.82
35066,Chartres-de-Bretagne,34108,Frontignan,4.72
35066,Chartres-de-Bretagne,35001,Acigné,9.51
35066,Chartres-de-Bretagne,35012,Bain-de-Bretagne,47.87
35066,Chartres-de-Bretagne,35024,Betton,4.77
35066,Chartres-de-Bretagne,35032,Bourgbarré,9.56
35066,Chartres-de-Bretagne,35033,Bourg-des-Comptes,4.79
35066,Chartres-de-Bretagne,35037,Bréal-sous-Montfort,14.75
35066,Chartres-de-Bretagne,35039,Brécé,4.82
35066,Chartres-de-Bretagne,35041,Brie,14.36
35066,Chartres-de-Bretagne,35047,Bruz,306.12
35066,Chartres-de-Bretagne,35051,Cesson-Sévigné,205.51
35066,Chartres-de-Bretagne,35055,Chantepie,86.18
35066,Chartres-de-Bretagne,35059,La Chapelle-des-Fougeretz,4.82
35066,Chartres-de-Bretagne,35066,Chartres-de-Bretagne,878.93
35066,Chartres-de-Bretagne,35068,Châteaubourg,19.18
35066,Chartres-de-Bretagne,35069,Châteaugiron,4.77
35066,Chartres-de-Bretagne,35072,Châtillon-en-Vendelais,4.75
35066,Chartres-de-Bretagne,35076,Chavagne,4.75
35066,Chartres-de-Bretagne,35079,Chevaigné,4.79
35066,Chartres-de-Bretagne,35085,Combourg,4.79
35066,Chartres-de-Bretagne,35088,Corps-Nuds,19.2
35066,Chartres-de-Bretagne,35090,Crevin,19.08
35066,Chartres-de-Bretagne,35099,Domloup,4.82
35066,Chartres-de-Bretagne,35115,Fougères,9.59
35066,Chartres-de-Bretagne,35123,Goven,4.75
35066,Chartres-de-Bretagne,35126,Guichen,47.87
35066,Chartres-de-Bretagne,35136,Janzé,19.1
35066,Chartres-de-Bretagne,35139,Laillé,9.51
35066,Chartres-de-Bretagne,35145,Langon,4.77
35066,Chartres-de-Bretagne,35152,Liffré,4.79
35066,Chartres-de-Bretagne,35162,Louvigné-du-Désert,4.75
35066,Chartres-de-Bretagne,35173,Melesse,9.47
35066,Chartres-de-Bretagne,35175,Mernel,4.79
35066,Chartres-de-Bretagne,35176,Guipry-Messac,4.77
35066,Chartres-de-Bretagne,35177,La Mézière,19.2
35066,Chartres-de-Bretagne,35184,Montauban-de-Bretagne,4.72
