CodGeo;Note;nbLsPls;nbLsMes;txVac;txVac3m;txRot;txLsCol;txLsInd;txLs1p;txLs2p;txLs3p;txLs4p;txLs5pp;txLsm30;txLs30a40;txLs40a60;txLs60a80;txLs80a100;txLs100a120;txLs120p;txLsAv49;txLs49a75;txLs76a88;txLs89a00;txLs01a13;txLsAp13;txLsPlai;txLsPlusAv77;txLsPlusAp77;txLsPls;txLsPli;moyLoy;q1Loy;medLoy;q3Loy
80253;0;624;0;2,1;0;11,8;66,2;33,8;9,2;16,6;39,1;26,2;8,9;0;11,2;35,3;36;15,6;1,9;0;2,7;58,3;20,2;8,6;10,2;0;6,2;53,2;36,2;4,4;0;5,86;5,29;5,78;6,36
80410;0;643;11;0;1,7;8;33,3;66,7;5,3;17,9;35,4;30,3;11,2;0;8,9;25;52,9;13,3;0;0;0;42,8;29,5;16,1;9,9;1,7;1,6;60,1;33,5;2,5;2,3;5,65;5,01;5,71;6,31
80620;0;1084;0;3,2;1,2;10;78;22;5,5;19,4;46,5;23,5;5,2;0;5,5;28,5;45,3;19,6;1;0;5,3;54,2;14;13,7;11,6;1,2;2,6;54,4;38,7;4,4;0;5,81;5,14;5,71;6,32
81004;0;4284;0;3,5;1,6;12,3;87,9;12,1;10,4;14,7;35,4;31,5;8;8,1;2,6;16,3;47,4;22,7;2,8;0,3;4,2;46,8;16,9;11,8;10,7;9,6;6,9;55,6;28,5;8;1,1;5,29;4,59;5,02;5,83
81021;0;588;0;3,9;3,4;6,1;83,8;16,2;0;13,5;32,2;47,2;7,2;2,2;0;21,4;61,9;14,5;0;0;1,8;74,2;4;2;11;7;5,6;65,4;27,3;0;1,8;5,3;4,83;5,15;5,81
81060;0;1091;0;8,7;7,1;11,4;94,6;5,4;2,2;12,7;54;22,9;8,2;0;2;36,5;44,7;14,2;1,6;1;5,7;53,1;31,1;0;6,2;3,9;2,7;44;50;0;3,3;5,24;4,7;5,29;5,82
81065;0;3140;11;6,7;4,8;9,8;95,9;4,1;7,9;22,5;33,7;27,3;8,6;5,1;4,4;28,6;39,8;18,8;3;0,4;1,1;76,5;7,9;2,9;8,4;3,2;4;72,1;20,2;3,7;0;5,6;5,08;5,53;6,05
81099;0;790;58;1,4;0;8,8;76,7;23,3;1,4;13;41,1;38;6,5;1,4;2,4;12,5;50,1;32;0;1,7;0;34,1;5,1;2,3;32,2;26,3;15;33,8;48,6;2,6;0;5,6;4,81;5,6;6,31
81105;0;700;0;1,8;0;8,9;75,6;24,4;3,8;9,3;36,8;36,5;13,7;0;0;17,2;45;31,3;4,9;1,6;1,5;53,1;14,6;2,7;22,1;5,9;6,8;56,9;33,2;3;0;5,01;4,53;4,93;5,62
81120;0;259;16;4,2;0;9,2;68,5;31,5;4,4;16,9;28,6;35,5;14,5;0;6,7;21,8;35,3;36,1;0;0;0;42,9;7,3;0;24;25,8;14,9;44,3;40,8;0;0;5,33;4,76;5,33;5,76
81140;0;365;12;3,1;0;4,3;62,5;37,5;0;14,5;40,3;30,9;14,2;0;0;14,8;51,6;27;3,7;2,9;0;36,3;3,1;10,5;26,9;23,2;13,7;36,6;49,7;0;0;5,56;4,68;5,69;6,27
81163;0;429;0;0;0;7;90,4;9,6;2,7;20,1;31,3;33,3;12,5;2,6;4,6;30,9;43,6;13;2,8;2,6;3,3;77,5;11,9;3,3;4,1;0;5,2;75,7;16,5;0;2,6;5,07;4,49;4,86;5,61
81257;0;624;0;4,2;2;6,6;88,9;11,1;1,8;18,2;35,7;30,3;14;0;1,8;20,9;48,1;24,5;4,7;0;0;62,4;15,7;11,7;3,8;6,4;5;74;21;0;0;4,91;4,28;4,68;5,41
81271;0;287;0;0;0;20,8;76,6;23,4;0;20,5;41,8;33,3;4,4;0;0;19,8;56,6;23,6;0;0;0;23,8;16,1;15,4;11;33,7;14,8;32,5;52,7;0;0;5,61;4,99;5,59;6,31
82033;0;709;0;1,7;1,6;8,4;78,7;21,3;1,9;7,4;47,7;32,2;10,7;0;1,6;21,8;42,5;27,6;4,7;1,8;3;57,3;11;4,1;24,6;0;6,5;50,4;35,7;5,8;1,6;5,62;4,91;5,71;6,21
82037;0;385;0;2,8;2,8;6,9;36,1;63,9;2,8;3,6;44,2;46;3,3;0;2,8;12;61,4;23,8;0;0;0;33,5;3,6;6,2;42,9;13,8;16,2;25,7;55,4;0;2,7;5,86;5,3;6;6,37
82112;0;511;0;3;4;8,6;92,3;7,7;13,2;21,6;38,6;22,5;4,1;2,5;9,4;29,6;46,9;8,6;0;2,9;12,1;39,2;9,5;12,9;14,9;11,3;7,5;34,7;54,7;3,1;0;5,88;5,12;5,83;6,53
82121;0;4548;183;2,9;2,1;7;73,3;26,7;5,4;17,6;43,1;28,1;5,8;2,6;3,3;23,7;43,7;23,8;2,2;0,7;2,9;28,9;8,8;11,2;32,5;15,7;9,6;24,5;60,9;2,5;2,5;6,05;5,43;6,08;6,47
83004;0;310;25;0;0;8,2;91,2;8,8;0;28,5;37,7;19,9;13,9;0;0;25,4;41,6;19;14,1;0;0;0;14,6;0;21,5;63,9;20,4;0;62,5;9,7;7,4;6,86;6,16;6,88;7,64
83009;0;431;98;3,1;0;4,5;85,1;14,9;12,4;23,2;33,7;22;8,6;4;10;28,4;37;16,6;4;0;0;7,5;18,9;9,3;27,1;37,1;14,5;20,4;46,8;18,3;0;7,04;6,16;7,07;7,63
83016;0;324;22;3,4;0;10,9;96,2;3,8;3,4;33,1;39,1;18,1;6,2;0;0;41,5;46,3;12,1;0;0;3,3;0;0;0;15,5;81,2;28,2;0;55,2;8;8,6;7,85;6,48;7,06;8,54
83019;0;365;14;3;0;6,7;96,1;3,9;3;32,3;41,8;19,9;3;0;3;36,8;47,5;12,6;0;0;0;10,9;4,9;10,4;21,6;52,2;16,2;11,9;55,7;16,2;0;6,92;5,43;6,35;7,79
83023;0;1326;0;1,7;0,8;5,5;88,1;11,9;4,9;16,7;34,6;32,8;10,9;0,9;5,5;20,5;40,6;27,9;3,8;0,8;0;33;35,2;3,2;20,5;8,1;4,8;48,1;40,9;6,3;0;5,55;4,54;5,43;6,35
83034;0;285;0;0;0;6,4;100;0;8,5;26,1;34,2;20,5;10,7;0;4,1;31;48,1;16,8;0;0;0;14,6;40,8;3,8;25,1;15,7;4;32,6;63,4;0;0;6,54;4,75;6,74;7,55
83036;0;421;24;2,6;0;3;100;0;0;19,3;47,3;30,2;3,2;0;0;21,7;65,2;13,1;0;0;0;11,2;26,9;12,5;19,7;29,7;8,6;26,7;49,2;15,5;0;6,24;5,09;6,1;6,66
83042;0;433;0;0;0;6,1;91,9;8,1;0;11,4;31,3;41,6;15,7;0;0;9,4;37,6;45,9;7,1;0;0;0;69,5;24,5;5,9;0;4,3;42,4;47,4;5,9;0;6,34;5,92;6,3;6,92
83047;0;633;0;0;0;6,9;82,9;17,1;1,8;21,8;43,9;29,9;2,6;0;0;28,4;53,3;16,4;1,9;0;0;11,8;0;28,5;27,9;31,8;11,3;0;85,9;2,9;0;7,25;6,58;7,27;7,81
83049;0;312;0;0;0;8,5;96,6;3,4;0;29,2;43,3;23,3;4,3;0;0;37,1;51,4;11,6;0;0;0;0;0;5,1;15,7;79,2;26,9;0;73,1;0;0;6,5;5,68;6,2;6,96
83050;0;3467;0;2,2;0,8;10,7;96,4;3,6;4,5;18,2;37,8;28,2;11,3;2,4;1,5;22,5;48,4;20,7;4;0,5;0;24,4;27,3;14;22,1;12,3;9;23,9;55,1;4,8;7,2;6,37;5,58;6,33;6,97
83054;0;615;247;0;0;17;89,6;10,4;4,6;35,2;34;17,6;8,6;2,3;1,8;37,1;35,2;16,2;7,5;0;0;0;5;0;35,8;59,1;17,2;0;58,3;14;10,5;7,36;6,11;7,04;8,1
83061;0;3961;127;1,9;1;7,1;94,2;5,8;6,4;21,6;36,1;28,6;7,3;3,6;3,2;27,2;42,9;20,5;2,3;0,4;0;25,7;15,9;5,6;12;40,8;13,2;21,1;57,1;4,6;4;6,35;5,34;6,33;6,87
83062;0;2900;0;1,3;0,9;4,4;100;0;29,9;11,5;23,9;29,6;5,1;21;8,3;11,6;41,5;16,3;1,3;0;0;6,8;44,5;40,5;6,9;1,2;1,6;27,8;69,1;1,5;0;6,65;5,45;6,79;7,53
83069;0;4051;0;5,1;3,9;7;96,4;3,6;1,4;20,1;37,5;31,6;9,4;0,3;1,8;26,7;47,2;21,1;2,3;0,5;0,6;32,8;28,1;8,9;8,2;21,4;8,3;36;47,9;6,2;1,6;6,62;5,47;6,46;7,48
83070;0;620;0;2,1;0;7,4;100;0;4,7;27,2;34,7;26,7;6,8;0;0;35,3;37,7;24,5;2,5;0;0;15,5;43,8;8,6;1,8;30,2;9,4;31,2;50,7;5,5;3,3;6,25;5,23;5,92;6,75
83071;0;652;12;2,2;0;6,5;100;0;0;21,1;36,4;34,4;8,1;0;2,1;31,1;48,4;16,7;1,7;0;0;34;18,8;8;8,5;30,7;8,3;34;45,5;2,9;9,2;6,53;5,5;6,32;7,46
83072;0;439;57;3;0;3,9;61,4;38,6;0;20,5;39,2;32,8;7,5;0;0;21,4;57,2;21,4;0;0;0;8;15,6;14,9;12,6;49;17,7;8,6;73,7;0;0;6,05;5,71;6,26;6,56
83073;0;712;42;3,8;2;8,3;80,3;19,7;1,6;14,5;29,7;34,6;19,6;0;1,9;21,4;47,8;21;6,1;1,8;0;35,7;20,8;1,5;30,8;11,2;6,2;38,5;34,2;0;21,2;6,61;5,13;6,2;8,57
83086;0;483;119;2,6;2,3;7,1;100;0;2,3;31,2;35,2;23,5;7,7;0;0;30,4;48,8;20,8;0;0;0;10,1;14,9;0;11,4;63,6;21,3;8,5;70,2;0;0;6,29;5,93;6,29;6,69
83090;0;856;38;1,5;0;4,9;90,8;9,2;3,3;29,8;35,2;24,3;7,5;0;3,5;35,6;43,8;15,8;1,3;0;0;28,3;3,2;12,5;9,2;46,7;17,5;29,5;48,6;0;4,4;6,52;5,43;6,4;7,32
83098;0;545;0;0;0;6,4;97,9;2,1;0;19,5;40,1;27,8;12,5;0;0;27,6;54,1;18,3;0;0;0;32,2;0;24,6;12;31,2;10,8;29,4;59,8;0;0;6,53;5,48;6,74;7,43
83099;0;421;112;0;3,2;4;100;0;3,8;33,9;40,6;18,1;3,6;0;8,7;30,3;41,6;16,8;2,6;0;0;0;0;0;25,8;74,2;24,6;0;65,9;0;9,5;6,76;5,72;6,69;7,02
83107;0;305;0;0;0;4,9;72,3;27,7;3,5;17,4;30,5;35,4;13,2;0;3,9;21,4;40,8;30,3;3,6;0;0;0;29,1;16,1;39,2;15,5;11;3,8;54,3;30,9;0;6,5;5,52;6,16;6,91
83112;0;627;28;1,8;0;4,5;96,8;3,2;0;34,4;41,1;21;3,4;0;0;34;52,9;11;2,1;0;0;0;8;16,2;19,1;56,7;16;0;84;0;0;6,98;6,4;6,89;7,37
83115;0;592;0;2,2;0;4,6;91;9;0;21,9;39,9;31,3;6,9;0;2,8;23,8;50,1;21,5;1,8;0;0;17,4;32,7;0;27,1;22,9;7;34,1;40,4;5;13,4;7,03;5,23;6,42;9,07
83116;0;422;0;4,8;3;3,6;85,1;14,9;2,5;19,5;41,5;28,2;8,3;0;0;23,8;49,9;23,8;2,6;0;0;11;25,1;4,2;37,6;22,1;12,5;33,4;40,8;13,2;0;5,82;4,8;5,51;6,59
83118;0;2028;11;1;0;3,6;92,6;7,4;7,5;21,1;36,8;29,2;5,4;6,6;1,7;28,8;38,7;22,4;1,8;0;0,5;25,6;11,6;8,2;27,1;26,9;11,1;35,3;49,5;2,6;1,5;6,06;4,94;6,23;6,86
83119;0;217;0;0;0;5,1;100;0;0;33,6;45,6;20,7;0;0;0;37,9;56,9;5,2;0;0;0;0;0;23,3;10,5;66,2;13,3;0;54,9;16,8;15;8,53;6,46;7,14;11,12
83123;0;903;213;1,6;0;5,3;100;0;1,2;38;36,8;18,6;5,4;1,4;1,5;38,3;46,3;11,2;1,2;0;0;12,2;3,5;7,9;7,3;69,1;26;14,5;50,8;8,7;0;7,2;5,95;7;8,19
83126;0;5634;52;5,5;3,9;9,1;99,5;0,5;2;14,6;34,5;41,7;7,2;0,4;3,2;22,3;60,6;12,7;0,7;0;1,2;53,5;13,6;6,7;19,3;5,7;2,8;63,2;26,3;6;1,6;6,15;5,26;5,71;6,71
83129;0;1947;96;0;0;5,4;98;2;3,4;29,3;36,3;25,4;5,5;0;3,2;33,5;47,6;15;0,8;0;0,6;13,1;14,5;6,1;22,1;43,7;14;24,6;50,6;10,8;0;6,8;5,68;6,75;7,49
83130;0;824;64;1,9;0;4,7;98,7;1,3;1,7;29,6;37,1;26,1;5,5;0;1,7;27,9;44,7;24;1,7;0;0;0;23,3;16,7;15;44,9;17,3;2,8;78,5;0;1,4;6,85;6,11;6,8;7,48
83137;0;13451;11;2,8;1,5;7;97,2;2,8;4,4;19,3;39,5;29,3;7,5;3,9;5,3;23,1;42,2;22,7;2,5;0,3;7,5;47,2;11,8;13,2;8;12,3;6,8;54;33,1;3,1;3;6,06;5,02;5,66;7,04
83144;0;1549;51;11,5;9,4;4,8;95,1;4,9;14,5;18,9;25,2;28,7;12,7;11;3,8;20,9;40,1;19,2;4,2;0,8;6,1;4,2;33,7;15,1;9,4;31,5;10,8;26,8;52;2,5;8;6,29;5,18;6,01;7,25
83148;0;747;0;4,7;2,2;10,6;92,4;7,6;2,5;23,5;42,5;23,6;7,9;1,4;3,4;21;50,6;18,2;5,4;0;0;5,2;22,7;18,5;9,2;44,4;16,5;12,6;68,3;2,7;0;6,2;5,75;6,29;6,71
83153;0;248;60;4,3;4,2;15;93,6;6,4;6,9;19,2;35,5;31,4;6,9;0;0;36,1;49,4;14,4;0;0;0;28;25,9;7,8;4,7;33,6;8,5;19;67,1;5,4;0;6,92;6,19;6,85;7,34
84003;0;832;0;0;0;7,3;91,1;8,9;1,8;13,8;41,2;31,9;11,3;0;3,4;23;47,7;23;2,9;0;1,4;66;15,6;0;10;7;2,9;68,9;26;0;2,2;6,15;4,55;6,5;7,11
84007;0;14010;54;3,1;1,8;6,2;92,3;7,7;7,2;13,2;33,4;35,1;11;5,5;4,9;25,9;44,7;15,8;3;0,2;3,2;58,6;18,3;9;6,4;4,5;3,1;53,2;34;4,3;5,3;6,44;5,47;6,23;7,2
84016;0;299;0;0;0;7,2;86,9;13,1;3,4;13,2;35,1;36,7;11,6;0;0;26,1;41,2;28,5;4,2;0;0;49;11,1;0;0;39,9;11,1;48,8;36,4;3,7;0;6,1;4,48;6,31;7,1
84019;0;810;0;1,8;1,6;7,5;86,9;13,1;1,6;9,9;36,5;41,1;10,9;0;2,9;31,8;49,1;11,8;4,3;0;4;69,1;17,4;4,4;5;0;1,4;33,2;63,7;1,6;0;5,89;4,99;5,91;6,69
84031;0;2437;76;2,1;1,1;11,5;84;16;1,6;12,4;40;35,3;10,7;0,4;1,4;15,8;40,7;37,6;4,1;0;1,6;57,8;6,7;9,4;3,2;21,3;10,2;59;30,2;0,7;0;5,61;4,31;5,58;6,68
84035;0;2559;124;5,2;3,3;7;94,8;5,2;2,1;13,5;41,2;34,5;8,7;0,7;3,5;15,3;42,6;31,9;5,9;0;2,9;64,1;7,2;15,5;2,9;7,4;3,4;66,4;27,1;1,2;1,8;5,18;3,9;4,68;6,34
84039;0;175;0;0;0;0;69,7;30,3;0;14,9;45,2;32,4;7,4;0;0;16,6;53,1;30,3;0;0;0;5,6;6,6;7,6;7,6;72,7;28,2;0;71,8;0;0;6,41;6,07;6,41;6,96
84043;0;756;0;1,7;0;9,9;88,1;11,9;0;22,9;43,1;26,9;7,1;0;2;26,8;42,2;26,1;2,8;0;0;15,7;11,9;12,5;30;29,9;19;13,3;62,4;3,3;2;6,83;6,32;7,08;7,59
84054;0;1283;37;1,3;0,9;6,5;78,6;21,4;2,5;13,4;40,7;35,4;8;0;2,1;23,9;51,5;20,4;1,2;1;1,8;39,4;18,5;8,7;16,9;14,7;7,2;45,6;44,1;2,2;0,9;6,63;6,1;6,49;7,17
84080;0;1002;64;1,2;0;7,4;77,8;22,2;1,2;17,9;31,7;38;11,2;0;1,1;19,6;36,9;39,2;3,1;0;2,1;28,9;5,7;3,5;15,8;44;17,9;33;44,6;4,5;0;6,24;4,98;6,48;7,15
84081;0;595;33;0;0;7,6;83,5;16,5;2,4;23,5;37;30,2;6,9;4,2;1,8;23,3;45,1;22,6;2,9;0;0;12,3;0;10,6;18,4;58,8;20,9;12,1;62,1;2,6;2,3;7,09;6,44;6,97;7,51
84087;0;2746;65;2,8;1,9;8,6;88,6;11,4;2,5;13,6;39,7;33,4;10,8;0,6;2,7;28,8;46,8;18,9;1,7;0,4;0;60,6;25,2;5,5;3,5;5,2;2;50,8;47,2;0;0;6,18;5,41;6,34;6,94
84088;0;290;13;0;0;8,2;62,6;37,4;0;13;32,3;40,2;14,6;0;0;17,7;36,4;45,9;0;0;5,2;9;25,8;12,9;4,2;42,9;13,1;21,6;65,3;0;0;6,22;5,66;6,3;6,78
84089;0;1013;0;0;0;5;72;28;2,2;16,6;38,8;36;6,4;1,1;4,8;15,4;47,8;28,3;2,7;0;0;7,3;32,2;29;12,3;19,3;16,1;14,3;59,5;10,2;0;6,54;5,74;6,38;7,28
84092;0;1207;0;1,2;0;8,7;72,7;27,3;1,1;15,4;37,3;38;8,3;0;3,8;21,9;45,4;26,3;2,6;0;0;15,1;11,7;28,8;32,9;11,5;10,1;10,5;59,1;16,7;3,6;7,28;6,63;7,22;7,82
84122;0;224;0;0;0;5,6;86,3;13,7;0;14,2;40,9;39,2;5,6;0;0;10;38,4;46,7;4,8;0;0;15,5;19,5;15,9;34,5;14,5;6,2;30,8;62,9;0;0;6,06;4,66;6,7;7,09
84129;0;1496;0;3;1,8;7,4;88,5;11,5;3,4;15,8;36,7;35,8;8,3;1,9;2,3;27,3;54,5;13,2;0,9;0;3,7;51,8;18,5;7,9;9,1;9,1;6,4;64,7;28,9;0;0;6,08;5,37;6,04;6,82
84132;0;347;31;0;3,5;4,3;66;34;0;10,1;35,5;40,1;14,4;0;0;15,2;55,6;25,5;3,7;0;0;12,6;25,2;5,8;11;45,5;13;43,7;38,3;5,1;0;6,14;5,62;6,1;6,64
84137;0;253;0;0;0;4,9;66,9;33,1;0;11,2;32,3;40;16,5;0;0;10,5;62;23,6;4;0;0;43,7;23;18,9;14,4;0;4,3;50,6;45,1;0;0;6,52;6,28;6,68;7,03
84138;0;269;0;0;0;5;51,5;48,5;0;13,5;27,8;39,8;18,8;0;4,2;12,9;40,9;42;0;0;0;34;42,6;19,2;4,2;0;0;55,8;44,2;0;0;6,21;5,79;6,19;6,66
84141;0;892;0;1,9;0;7,3;76,1;23,9;1,2;18,6;37,3;35,1;7,8;0;2,4;25,5;45;25,8;1,3;0;0;28,9;5;14;15,2;36,9;14,9;29,4;51,3;3,2;1,3;6,52;5,95;6,66;7,19
85003;0;356;24;4,5;3,3;5;38,5;61,5;8,1;14,3;51,8;22,9;3;6,6;4,1;17,5;55,6;16,2;0;0;0;13,4;16;7;35,9;27,7;11,6;26,3;62,1;0;0;6,07;5,74;6,12;6,59
85047;0;951;45;4,4;1,2;9,3;67,7;32,3;2,3;20,2;42,3;32;3,2;0;1,3;23,3;55,1;18,9;1,4;0;0;23,6;6,5;11,1;11,4;47,4;16,3;21,8;57,2;4,7;0;5,9;5,13;6,08;6,6
85092;0;1106;0;4;2,3;9,1;76,2;23,8;4,4;7,6;41;36,5;10,4;1;4;19,9;49,1;22,3;2,5;1,2;6,5;63,4;8,3;10,6;10,2;1;5,4;71,4;15,4;1,3;6,6;5,1;4,18;4,95;5,71
85109;0;751;11;3,4;1,9;7,8;63,8;36,2;6,1;10,8;50,3;29,8;3,1;1,5;4,1;13,1;54,7;24,4;2,1;0;1,5;44,7;4,3;12;19,4;18,1;11,6;47,5;29,2;8,8;2,9;5,41;4,7;5,46;6,29
85113;0;112;0;;13,9;;9,2;;;15;;31,7;;;;;;;;;0;0;28,5;37,4;22,8;11,4;19,8;0;;0;0;6,26;5,84;6,3;6,65
85128;0;640;16;3,4;0;9,8;73,9;26,1;4,5;13,1;40,5;37,7;4,2;0;4,7;19,7;59,1;14,8;1,7;0;0;47,8;22,5;7,8;8,6;13,4;9,6;61,8;24,4;2;2,2;5,17;4,51;4,94;5,8
85146;0;588;45;13,4;11;6,4;58,6;41,4;2,5;11,8;54,8;27,1;3,9;0;2,1;18,4;63,8;15,7;0;0;1,8;42,4;9,5;12;14,6;19,8;9,1;48,2;39,3;0;3,4;5,39;4,68;5,56;6,15
85151;0;360;0;3,1;0;14,7;66,9;33,1;5,5;21,1;47,9;21,9;3,6;3,8;4,1;23,5;51,4;13,8;3,5;0;0;33,7;3,6;11,5;17,8;33,4;16,4;33,9;46,1;0;3,6;5,92;4,82;6,07;6,57
85163;0;168;0;0;0;9;13,6;86,4;6,3;17,3;46,1;24,6;5,8;0;0;12,4;66;21,6;0;0;0;0;19,1;15,8;38,8;26,2;0;7,1;85,3;0;7,7;6,75;6,24;6,46;6,96
85182;0;232;0;5,3;5,3;10,3;50,2;49,8;11,1;16,6;45,1;22,6;4,7;0;0;27,3;59;13,7;0;0;0;32,9;36,8;19,9;5,6;4,8;4,5;62;28,1;0;5,4;4,89;3,85;5,06;5,65
85191;0;6984;24;4,3;2,4;8,1;85,2;14,8;13,2;23,8;35,5;23,1;4,5;7,6;5,9;25,4;43,9;15,2;1,8;0,2;0,7;44,8;16,3;14,8;15,6;7,8;7,5;51,3;36,2;3,5;1,5;5,58;4,67;5,54;6,23
85194;0;2107;95;5,2;1,3;6;74,8;25,2;4,5;25,4;45,8;21,5;2,8;0,6;5,1;30,9;45,9;16,1;1,5;0;2,1;21,4;12;12,6;24,2;27,6;13,7;25,6;51,6;6;3,1;6,13;5,47;6,15;6,71
85222;0;332;0;8,1;0;4,6;72,6;27,4;8,7;30;46,3;15;0;4,6;6,7;36,6;42,1;10,1;0;0;0;28,8;17,9;15,4;20,7;17,2;8,1;28,7;47,4;15,9;0;6,27;5,44;6,24;6,82
85226;0;356;0;3,1;3,9;5,6;59,5;40,5;0;22,7;56,9;20,4;0;0;0;16,5;61,3;18,8;3,4;0;0;0;4;8,6;20,7;66,6;24,1;0;67,9;7,9;0;6,44;6,09;6,49;6,78
85234;0;352;23;0;3,1;12,5;44,2;55,8;0;25,1;44,1;30,8;0;0;3;24,7;53,5;15,5;3,3;0;0;10,1;18,7;16;11,3;43,9;22,3;14,8;58,5;4,5;0;6,11;5,67;6,28;6,62
85288;0;158;0;0;0;7,8;60,1;39,9;0;20;49;31;0;0;0;25;48,1;26,9;0;0;0;7,7;7,1;7,1;29;49,1;17,7;0;73,8;0;8,5;6,59;5,96;6,44;6,81
86041;0;747;29;0;0;11;76,4;23,6;8,9;19,7;37,6;21,5;12,3;0;6,4;23;45,7;19,5;3,9;1,6;1,6;23,3;0;52,1;12;11;4,3;24,1;64,9;4,7;2;6,13;5,48;6,45;6,97
86062;0;571;0;2,8;0;31,3;94;6;43,2;34,5;17,1;5,2;0;32;11,8;36,4;15,9;3,9;0;0;0;0;8,2;82,5;7,4;1,9;0;0;87,4;6,6;6;7,56;6,83;7,35;7,97
86066;0;3532;0;3,6;1,8;12,2;82,6;17,4;6,2;16,3;41,3;27,7;8,5;3,8;3;33,6;43,4;14,4;1,8;0;2,9;66,1;6,3;13;8,1;3,5;4,1;42;51,8;0;2,2;5,34;4,62;5,27;5,91
86070;0;338;0;5;0;8,7;52,1;47,9;3,2;18,5;38,4;33,4;6,5;0;3,4;19,4;60,2;17;0;0;0;18,3;23,1;40,3;8,6;9,7;7,3;25,8;63,6;3,3;0;5,79;4,76;6,02;6,48
86115;0;322;0;0;0;5,5;81,2;18,8;37,1;14,3;25,7;18,9;3,9;0;36,8;16,7;33,4;9,6;3,4;0;0;33,4;5;51,1;4,6;5,9;3,7;26,5;69,8;0;0;5,58;5,18;5,51;6,21
86137;0;537;0;0;0;15,3;60,1;39,9;5,7;15,9;32,8;29;16,6;0;5,2;25,9;47;19,7;2,1;0;14,4;55,9;2,7;19,8;2,9;4,4;2,6;55,6;41,8;0;0;5,13;4,54;4,89;5,93
86158;0;264;0;0;0;10,6;19,9;80,1;0;15,9;38;27,7;18,5;0;0;17,3;39,9;34,2;8,6;0;11,4;0;29,7;32,6;15,8;10,6;13,1;0;86,9;0;0;6,69;6,29;6,86;7,2
86165;0;306;14;0;0;10,9;63,1;36,9;0;18,8;52,3;14,9;14;0;0;26,9;61,6;11,5;0;0;0;30,4;41,8;5,6;5,2;17;12,7;61,7;25,6;0;0;5,15;4,42;5,05;5,93
86174;0;250;11;0;0;7,2;34,7;65,3;0;15,1;32,8;38,2;13,9;0;0;15,6;44;35;5,4;0;0;7,8;34,2;30,7;22,5;4,8;5,7;24,9;58,8;10,6;0;5,64;4,81;5,8;6,24
86194;0;13311;116;4,9;2,8;9,8;89,6;10,4;10,7;23,1;42;19;5,2;4,5;5,7;28,5;45,7;14,1;1,3;0,1;1,5;44,8;23;16,6;10,1;4;2,9;55,2;38,8;1,8;1,3;5,88;5,14;5,83;6,57
86214;0;464;0;4;0;9,1;77,8;22,2;3;23,3;45,4;25,9;2,4;0;2,4;39,7;44,9;13,1;0;0;2,3;18,2;6,5;34,4;17,1;21,5;16;19,4;62,3;2,3;0;6,49;6,09;6,44;6,78
87001;0;351;0;0;0;8,3;72,2;27,8;0;14,6;40,5;35,2;9,8;0;0;22;40,8;31;6,2;0;0;63,7;5,4;6,8;5,1;19;9,1;50,9;34,7;5,3;0;5,16;4,52;5,22;5,67
87002;0;232;0;0;4,7;5,7;100;0;0;20,5;48,4;21,3;9,8;0;0;20,8;51,8;22;5,3;0;0;94,7;0;0;5,3;0;5,8;70;0;24,2;0;4,66;4,47;4,58;4,94
87011;0;513;0;5,5;0;8,9;96,9;3,1;10,3;8,7;37,3;32,4;11,3;2,1;10,3;12;55,7;15,7;2,2;2,1;2,1;62,3;33,5;0;2,1;0;2,9;84;7,9;5,2;0;4,72;4,25;4,43;5,01
87048;0;368;33;0;0;7;45,8;54,2;2,8;12,6;29,6;44,8;10,1;0;0;12,4;36,8;47,6;3,2;0;0;19,7;14,6;14,4;20,5;30,8;12,6;20,2;62,3;5;0;6,2;5,66;6,31;6,9
87050;0;449;12;0;0;6,1;35,6;64,4;0;9,8;39,8;38,9;11,6;0;0;8,8;43,3;42,9;5;0;0;13;0;8,6;55;23,4;13,9;12,4;55,4;18,3;0;6,24;5,74;6,29;6,83
87065;0;457;0;0;0;8,8;51,9;48,1;2,5;19,3;35,5;32,9;9,8;0;0;19,4;41,9;35,3;3,4;0;0;0;34,5;28,9;19;17,7;11,8;0;84,4;3,9;0;6,52;6,12;6,43;6,89
87075;0;701;24;4,7;2,6;8,1;88,6;11,4;9,3;21,3;35,5;29,5;4,4;0;8,1;27,2;37,5;25,4;1,7;0;0;35,3;33;13,3;9,7;8,6;5,8;31;40;23,2;0;5,57;4,8;5,39;6,12
87085;0;17687;111;3,7;2,2;10,4;94,3;5,7;8,2;21,1;43,7;22,7;4,2;2,6;5;31,6;44,8;14,4;1,5;0,1;7,5;59,5;15,2;6,2;7;4,6;3,3;69,8;25,1;1,4;0,5;5,71;4,97;5,56;6,36
87113;0;439;0;0;0;10,6;93,1;6,9;5,9;11,5;38;36,4;8,1;0;5,9;24,5;46;23,6;0;0;0;67;12,1;8,5;8,5;4;2,7;68,2;29,1;0;0;5,4;4,64;5,07;6,11
87114;0;860;0;0;0;9,1;51,3;48,7;0;15,5;36;39,3;9,2;0;0;18,7;43,7;36,2;1,4;0;0;18,1;27,8;3,5;20;30,6;13,5;24,5;57,5;4,6;0;6,36;5,57;6,31;7,11
