code_residence,commune_residence,dep_residence,code_travail,commune_travail,dep_travail,flux,annee
76249,Étaimpuis,76,76681,Sotteville-lès-Rouen,76,4.37177563197835,2019
76250,Étainhus,76,76540,Rouen,76,10.1194419819935,2019
76251,Étalleville,76,35238,Rennes,35,5.0,2019
76251,Étalleville,76,76178,Cléon,76,5.0,2019
76251,Étalleville,76,76319,Grand-Couronne,76,5.0,2019
76251,Étalleville,76,76322,Le Grand-Quevilly,76,5.0,2019
76251,Étalleville,76,76366,Le Houlme,76,5.0,2019
76251,Étalleville,76,76498,Le Petit-Quevilly,76,5.0,2019
76251,Étalleville,76,76540,Rouen,76,15.0,2019
76252,Étalondes,76,76410,Maromme,76,5.13300722045947,2019
76252,Étalondes,76,76540,Rouen,76,4.49669129411587,2019
76253,Étoutteville,76,76005,Amfreville-la-Mi-Voie,76,5.08854986522477,2019
76253,Étoutteville,76,76108,Bois-Guillaume,76,5.08854986522477,2019
76253,Étoutteville,76,76366,Le Houlme,76,5.00486317315721,2019
76253,Étoutteville,76,76474,Notre-Dame-de-Bondeville,76,5.13091650724991,2019
76253,Étoutteville,76,76540,Rouen,76,55.9334339223099,2019
76253,Étoutteville,76,76575,Saint-Étienne-du-Rouvray,76,5.13091650724991,2019
76253,Étoutteville,76,76681,Sotteville-lès-Rouen,76,5.04653305004906,2019
76253,Étoutteville,76,76709,Le Trait,76,5.00486317315721,2019
76254,Étretat,76,76540,Rouen,76,9.88435612245862,2019
76255,Eu,76,76178,Cléon,76,4.82913710208853,2019
76255,Eu,76,76451,Mont-Saint-Aignan,76,4.91695916039866,2019
76255,Eu,76,76540,Rouen,76,4.91695916039866,2019
76257,Fallencourt,76,76540,Rouen,76,5.0,2019
76258,Terres-de-Caux,76,76108,Bois-Guillaume,76,15.0,2019
76258,Terres-de-Caux,76,76178,Cléon,76,5.0,2019
76258,Terres-de-Caux,76,76322,Le Grand-Quevilly,76,15.0,2019
76258,Terres-de-Caux,76,76366,Le Houlme,76,5.0,2019
76258,Terres-de-Caux,76,76451,Mont-Saint-Aignan,76,15.0,2019
76258,Terres-de-Caux,76,76475,Franqueville-Saint-Pierre,76,5.0,2019
76258,Terres-de-Caux,76,76497,Petit-Couronne,76,5.0,2019
76258,Terres-de-Caux,76,76540,Rouen,76,45.0,2019
76258,Terres-de-Caux,76,76681,Sotteville-lès-Rouen,76,5.0,2019
76258,Terres-de-Caux,76,76709,Le Trait,76,10.0,2019
76259,Fécamp,76,38185,Grenoble,38,2.56473592255202,2019
76259,Fécamp,76,76095,Bihorel,76,2.68996139948484,2019
76259,Fécamp,76,76108,Bois-Guillaume,76,2.63202628065204,2019
76259,Fécamp,76,76157,Canteleu,76,5.72426362665693,2019
76259,Fécamp,76,76178,Cléon,76,5.20886003509992,2019
76259,Fécamp,76,76212,Darnétal,76,2.63319099933006,2019
76259,Fécamp,76,76222,Duclair,76,2.518268470966,2019
76259,Fécamp,76,76410,Maromme,76,3.46378552299436,2019
76259,Fécamp,76,76451,Mont-Saint-Aignan,76,2.42624562087646,2019
76259,Fécamp,76,76497,Petit-Couronne,76,2.72309229297071,2019
76259,Fécamp,76,76498,Le Petit-Quevilly,76,12.092511409135,2019
76259,Fécamp,76,76540,Rouen,76,62.9042093584908,2019
76259,Fécamp,76,76561,Saint-Aubin-lès-Elbeuf,76,2.7207529266755,2019
76259,Fécamp,76,76575,Saint-Étienne-du-Rouvray,76,2.29327784006732,2019
76259,Fécamp,76,76591,Saint-Jacques-sur-Darnétal,76,10.254171818511,2019
76259,Fécamp,76,76709,Le Trait,76,8.2116672430954,2019
76260,Ferrières-en-Bray,76,76429,Le Mesnil-Esnard,76,5.0,2019
76260,Ferrières-en-Bray,76,76540,Rouen,76,5.0,2019
76260,Ferrières-en-Bray,76,76575,Saint-Étienne-du-Rouvray,76,5.0,2019
76261,La Ferté-Saint-Samson,76,76178,Cléon,76,10.0581056604907,2019
76261,La Ferté-Saint-Samson,76,76216,Déville-lès-Rouen,76,4.80221482354669,2019
76261,La Ferté-Saint-Samson,76,76451,Mont-Saint-Aignan,76,4.65706818812175,2019
76261,La Ferté-Saint-Samson,76,76540,Rouen,76,15.0099908981411,2019
76262,Fesques,76,76451,Mont-Saint-Aignan,76,4.71830985915493,2019
76263,La Feuillie,76,76108,Bois-Guillaume,76,9.79027700611064,2019
76263,La Feuillie,76,76212,Darnétal,76,4.82965519360402,2019
76263,La Feuillie,76,76216,Déville-lès-Rouen,76,4.82965519360402,2019
76263,La Feuillie,76,76231,Elbeuf,76,4.82965519360402,2019
76263,La Feuillie,76,76322,Le Grand-Quevilly,76,4.70214625720878,2019
76263,La Feuillie,76,76451,Mont-Saint-Aignan,76,10.1902797530163,2019
76263,La Feuillie,76,76475,Franqueville-Saint-Pierre,76,5.09513987650815,2019
76263,La Feuillie,76,76540,Rouen,76,34.6004889588416,2019
76263,La Feuillie,76,76575,Saint-Étienne-du-Rouvray,76,4.82965519360402,2019
76263,La Feuillie,76,76599,Saint-Léger-du-Bourg-Denis,76,4.82965519360402,2019
76263,La Feuillie,76,76681,Sotteville-lès-Rouen,76,4.82965519360402,2019
76263,La Feuillie,76,76709,Le Trait,76,4.70214625720878,2019
76264,Flamanville,76,76216,Déville-lès-Rouen,76,5.21618899529283,2019
76264,Flamanville,76,76319,Grand-Couronne,76,4.76655784938868,2019
76264,Flamanville,76,76451,Mont-Saint-Aignan,76,4.76655784938868,2019
76264,Flamanville,76,76498,Le Petit-Quevilly,76,4.98630791261509,2019
76264,Flamanville,76,76540,Rouen,76,34.2550362180777,2019
76264,Flamanville,76,76575,Saint-Étienne-du-Rouvray,76,4.98630791261509,2019
76265,Flamets-Frétils,76,76540,Rouen,76,5.0,2019
76266,Flocques,76,76705,Tourville-la-Rivière,76,5.04229284845079,2019
76269,Fontaine-en-Bray,76,76108,Bois-Guillaume,76,15.0,2019
76269,Fontaine-en-Bray,76,76212,Darnétal,76,5.0,2019
76269,Fontaine-en-Bray,76,76319,Grand-Couronne,76,5.0,2019
76269,Fontaine-en-Bray,76,76377,Isneauville,76,10.0,2019
76269,Fontaine-en-Bray,76,76540,Rouen,76,5.0,2019
76270,Fontaine-la-Mallet,76,35238,Rennes,35,4.99241562381494,2019
76270,Fontaine-la-Mallet,76,76377,Isneauville,76,9.98483124762988,2019
76270,Fontaine-la-Mallet,76,76540,Rouen,76,9.98483124762988,2019
76271,Fontaine-le-Bourg,76,35238,Rennes,35,5.0,2019
76271,Fontaine-le-Bourg,76,76108,Bois-Guillaume,76,30.0,2019
76271,Fontaine-le-Bourg,76,76157,Canteleu,76,5.0,2019
76271,Fontaine-le-Bourg,76,76212,Darnétal,76,10.0,2019
76271,Fontaine-le-Bourg,76,76216,Déville-lès-Rouen,76,5.0,2019
76271,Fontaine-le-Bourg,76,76319,Grand-Couronne,76,5.0,2019
76271,Fontaine-le-Bourg,76,76322,Le Grand-Quevilly,76,15.0,2019
76271,Fontaine-le-Bourg,76,76366,Le Houlme,76,15.0,2019
76271,Fontaine-le-Bourg,76,76367,Houppeville,76,5.0,2019
76271,Fontaine-le-Bourg,76,76377,Isneauville,76,35.0,2019
76271,Fontaine-le-Bourg,76,76402,Malaunay,76,10.0,2019
76271,Fontaine-le-Bourg,76,76410,Maromme,76,15.0,2019
76271,Fontaine-le-Bourg,76,76429,Le Mesnil-Esnard,76,10.0,2019
76271,Fontaine-le-Bourg,76,76451,Mont-Saint-Aignan,76,65.0,2019
76271,Fontaine-le-Bourg,76,76474,Notre-Dame-de-Bondeville,76,15.0,2019
76271,Fontaine-le-Bourg,76,76475,Franqueville-Saint-Pierre,76,5.0,2019
76271,Fontaine-le-Bourg,76,76498,Le Petit-Quevilly,76,5.0,2019
76271,Fontaine-le-Bourg,76,76540,Rouen,76,235.0,2019
76271,Fontaine-le-Bourg,76,76575,Saint-Étienne-du-Rouvray,76,30.0,2019
76271,Fontaine-le-Bourg,76,76681,Sotteville-lès-Rouen,76,15.0,2019
76272,Fontaine-le-Dun,76,76410,Maromme,76,9.91956263690109,2019
76272,Fontaine-le-Dun,76,76540,Rouen,76,5.05376724394175,2019
76272,Fontaine-le-Dun,76,76636,Saint-Pierre-de-Varengeville,76,4.86754326811149,2019
76272,Fontaine-le-Dun,76,76681,Sotteville-lès-Rouen,76,5.14953416613891,2019
76273,Fontaine-sous-Préaux,76,27229,Évreux,27,9.69534050179217,2019
76273,Fontaine-sous-Préaux,76,27701,Val-de-Reuil,27,4.84767025089616,2019
76273,Fontaine-sous-Préaux,76,75117,Paris 17e Arrondissement,75,4.84767025089611,2019
76273,Fontaine-sous-Préaux,76,76095,Bihorel,76,4.84767025089601,2019
76273,Fontaine-sous-Préaux,76,76108,Bois-Guillaume,76,14.5430107526882,2019
76273,Fontaine-sous-Préaux,76,76212,Darnétal,76,4.84767025089601,2019
76273,Fontaine-sous-Préaux,76,76273,Fontaine-sous-Préaux,76,14.5430107526881,2019
76273,Fontaine-sous-Préaux,76,76322,Le Grand-Quevilly,76,9.69534050179202,2019
76273,Fontaine-sous-Préaux,76,76351,Le Havre,76,4.84767025089611,2019
76273,Fontaine-sous-Préaux,76,76377,Isneauville,76,9.69534050179202,2019
76273,Fontaine-sous-Préaux,76,76402,Malaunay,76,4.84767025089601,2019
76273,Fontaine-sous-Préaux,76,76451,Mont-Saint-Aignan,76,19.3906810035842,2019
76273,Fontaine-sous-Préaux,76,76484,Oissel,76,4.84767025089606,2019
76273,Fontaine-sous-Préaux,76,76498,Le Petit-Quevilly,76,9.69534050179217,2019
76273,Fontaine-sous-Préaux,76,76540,Rouen,76,96.9534050179211,2019
76273,Fontaine-sous-Préaux,76,76575,Saint-Étienne-du-Rouvray,76,24.2383512544801,2019
76273,Fontaine-sous-Préaux,76,76591,Saint-Jacques-sur-Darnétal,76,9.69534050179222,2019
76273,Fontaine-sous-Préaux,76,76705,Tourville-la-Rivière,76,4.84767025089611,2019
76273,Fontaine-sous-Préaux,76,78686,Viroflay,78,4.84767025089611,2019
76275,Fontenay,76,76540,Rouen,76,5.0,2019
76276,Forges-les-Eaux,76,76108,Bois-Guillaume,76,19.6266943519004,2019
76276,Forges-les-Eaux,76,76131,La Bouille,76,5.05999968660815,2019
76276,Forges-les-Eaux,76,76157,Canteleu,76,10.0647846910315,2019
76276,Forges-les-Eaux,76,76377,Isneauville,76,5.05999968660815,2019
76276,Forges-les-Eaux,76,76451,Mont-Saint-Aignan,76,4.7579935158199,2019
76276,Forges-les-Eaux,76,76498,Le Petit-Quevilly,76,4.60997989517558,2019
76276,Forges-les-Eaux,76,76540,Rouen,76,63.6216391239728,2019
76276,Forges-les-Eaux,76,76575,Saint-Étienne-du-Rouvray,76,9.68120108837593,2019
76278,Foucarmont,76,76178,Cléon,76,4.71302257712496,2019
76278,Foucarmont,76,76540,Rouen,76,9.42604515424992,2019
76279,Foucart,76,76319,Grand-Couronne,76,5.07863780475932,2019
76279,Foucart,76,76540,Rouen,76,5.06552422312507,2019
76279,Foucart,76,76575,Saint-Étienne-du-Rouvray,76,5.07863780475932,2019
76279,Foucart,76,76709,Le Trait,76,5.08520732070792,2019
76281,La Frénaye,76,76178,Cléon,76,5.0,2019
76281,La Frénaye,76,76540,Rouen,76,5.0,2019
76281,La Frénaye,76,76709,Le Trait,76,20.0,2019
76281,La Frénaye,76,76750,Yainville,76,5.0,2019
76282,Freneuse,76,27229,Évreux,27,10.0199732935578,2019
76282,Freneuse,76,27375,Louviers,27,5.01589446558498,2019
76282,Freneuse,76,27428,Le Neubourg,27,5.01589446558498,2019
76282,Freneuse,76,27439,Normanville,27,5.00801840524944,2019
76282,Freneuse,76,27458,Pîtres,27,5.01589446558498,2019
76282,Freneuse,76,27469,Pont-de-l'Arche,27,5.01983713951137,2019
76282,Freneuse,76,27582,Saint-Ouen-du-Tilleul,27,5.01195488830839,2019
76282,Freneuse,76,27701,Val-de-Reuil,27,10.0121034192273,2019
76282,Freneuse,76,75115,Paris 15e Arrondissement,75,10.0160368104989,2019
76282,Freneuse,76,75120,Paris 20e Arrondissement,75,5.01589446558498,2019
76282,Freneuse,76,76116,Boos,76,5.01983713951137,2019
76282,Freneuse,76,76178,Cléon,76,35.0955060442061,2019
76282,Freneuse,76,76216,Déville-lès-Rouen,76,5.01589446558498,2019
76282,Freneuse,76,76217,Dieppe,76,24.9873443206059,2019
76282,Freneuse,76,76231,Elbeuf,76,20.0557110846592,2019
76282,Freneuse,76,76282,Freneuse,76,25.0519200383015,2019
76282,Freneuse,76,76322,Le Grand-Quevilly,76,20.0478288383186,2019
76282,Freneuse,76,76351,Le Havre,76,5.01589446558498,2019
76282,Freneuse,76,76377,Isneauville,76,5.01195488830839,2019
76282,Freneuse,76,76451,Mont-Saint-Aignan,76,5.00801840524944,2019
76282,Freneuse,76,76484,Oissel,76,10.0199732935578,2019
76282,Freneuse,76,76497,Petit-Couronne,76,5.01195488830839,2019
76282,Freneuse,76,76540,Rouen,76,45.1194467824604,2019
76282,Freneuse,76,76561,Saint-Aubin-lès-Elbeuf,76,25.0479711783701,2019
76282,Freneuse,76,76575,Saint-Étienne-du-Rouvray,76,35.0718840492045,2019
76282,Freneuse,76,76681,Sotteville-lès-Rouen,76,15.0240552157483,2019
76282,Freneuse,76,76705,Tourville-la-Rivière,76,15.0279947905947,2019
76282,Freneuse,76,78498,Poissy,78,5.01195488830839,2019
76282,Freneuse,76,92050,Nanterre,92,5.01195488830839,2019
76283,Fresles,76,76108,Bois-Guillaume,76,5.0,2019
76283,Fresles,76,76178,Cléon,76,5.0,2019
76283,Fresles,76,76319,Grand-Couronne,76,5.0,2019
76283,Fresles,76,76498,Le Petit-Quevilly,76,5.0,2019
76283,Fresles,76,76540,Rouen,76,15.0,2019
76284,Fresnay-le-Long,76,76157,Canteleu,76,5.0,2019
76284,Fresnay-le-Long,76,76322,Le Grand-Quevilly,76,5.0,2019
76284,Fresnay-le-Long,76,76366,Le Houlme,76,10.0,2019
76284,Fresnay-le-Long,76,76410,Maromme,76,10.0,2019
76284,Fresnay-le-Long,76,76497,Petit-Couronne,76,5.0,2019
76284,Fresnay-le-Long,76,76540,Rouen,76,20.0,2019
76284,Fresnay-le-Long,76,76681,Sotteville-lès-Rouen,76,5.0,2019
76285,Fresne-le-Plan,76,76095,Bihorel,76,5.0,2019
76285,Fresne-le-Plan,76,76108,Bois-Guillaume,76,5.0,2019
76285,Fresne-le-Plan,76,76116,Boos,76,10.0,2019
76285,Fresne-le-Plan,76,76178,Cléon,76,5.0,2019
76285,Fresne-le-Plan,76,76212,Darnétal,76,5.0,2019
76285,Fresne-le-Plan,76,76231,Elbeuf,76,5.0,2019
76285,Fresne-le-Plan,76,76402,Malaunay,76,10.0,2019
76285,Fresne-le-Plan,76,76410,Maromme,76,5.0,2019
76285,Fresne-le-Plan,76,76475,Franqueville-Saint-Pierre,76,15.0,2019
76285,Fresne-le-Plan,76,76540,Rouen,76,60.0,2019
76285,Fresne-le-Plan,76,76599,Saint-Léger-du-Bourg-Denis,76,10.0,2019
76285,Fresne-le-Plan,76,76681,Sotteville-lès-Rouen,76,5.0,2019
76285,Fresne-le-Plan,76,76709,Le Trait,76,5.0,2019
76286,Fresnoy-Folny,76,76410,Maromme,76,5.0,2019
76286,Fresnoy-Folny,76,76540,Rouen,76,5.0,2019
76287,Fresquiennes,76,76095,Bihorel,76,4.79542629990805,2019
76287,Fresquiennes,76,76108,Bois-Guillaume,76,15.8736548936903,2019
76287,Fresquiennes,76,76157,Canteleu,76,20.3041788973397,2019
76287,Fresquiennes,76,76178,Cléon,76,5.97554649798485,2019
76287,Fresquiennes,76,76216,Déville-lès-Rouen,76,10.3206571923334,2019
76287,Fresquiennes,76,76319,Grand-Couronne,76,4.4563273383273,2019
76287,Fresquiennes,76,76322,Le Grand-Quevilly,76,5.16032859616671,2019
76287,Fresquiennes,76,76366,Le Houlme,76,4.79542629990805,2019
76287,Fresquiennes,76,76377,Isneauville,76,4.79542629990805,2019
76287,Fresquiennes,76,76402,Malaunay,76,15.143850301173,2019
76287,Fresquiennes,76,76410,Maromme,76,5.5529977013569,2019
76287,Fresquiennes,76,76451,Mont-Saint-Aignan,76,5.97554649798485,2019
76287,Fresquiennes,76,76498,Le Petit-Quevilly,76,10.7133262975236,2019
76287,Fresquiennes,76,76540,Rouen,76,90.9208977156599,2019
76287,Fresquiennes,76,76561,Saint-Aubin-lès-Elbeuf,76,4.79542629990805,2019
76287,Fresquiennes,76,76575,Saint-Étienne-du-Rouvray,76,15.9014217026219,2019
76287,Fresquiennes,76,76681,Sotteville-lès-Rouen,76,14.0471799381434,2019
76287,Fresquiennes,76,76705,Tourville-la-Rivière,76,4.4563273383273,2019
76287,Fresquiennes,76,76709,Le Trait,76,9.95575489607476,2019
76289,Saint Martin de l'If,76,76095,Bihorel,76,15.1113569130381,2019
76289,Saint Martin de l'If,76,76108,Bois-Guillaume,76,10.0747861717141,2019
76289,Saint Martin de l'If,76,76178,Cléon,76,15.109712223972,2019
76289,Saint Martin de l'If,76,76222,Duclair,76,5.03657074132402,2019
76289,Saint Martin de l'If,76,76319,Grand-Couronne,76,20.1545085590904,2019
76289,Saint Martin de l'If,76,76322,Le Grand-Quevilly,76,15.1130021391763,2019
76289,Saint Martin de l'If,76,76410,Maromme,76,15.111357449935,2019
76289,Saint Martin de l'If,76,76451,Mont-Saint-Aignan,76,25.1927234522328,2019
76289,Saint Martin de l'If,76,76474,Notre-Dame-de-Bondeville,76,15.1162920543806,2019
76289,Saint Martin de l'If,76,76498,Le Petit-Quevilly,76,20.1479287283312,2019
76289,Saint Martin de l'If,76,76540,Rouen,76,40.313951722451,2019
76289,Saint Martin de l'If,76,76575,Saint-Étienne-du-Rouvray,76,10.0714984040974,2019
76289,Saint Martin de l'If,76,76608,Sainte-Marguerite-sur-Duclair,76,5.03657074132402,2019
76289,Saint Martin de l'If,76,76636,Saint-Pierre-de-Varengeville,76,15.1130021391763,2019
76289,Saint Martin de l'If,76,76681,Sotteville-lès-Rouen,76,10.0731420195449,2019
76289,Saint Martin de l'If,76,76709,Le Trait,76,35.2625760938211,2019
76289,Saint Martin de l'If,76,76750,Yainville,76,10.0764308607801,2019
76290,Frichemesnil,76,76103,Bonsecours,76,5.0,2019
76290,Frichemesnil,76,76108,Bois-Guillaume,76,15.0,2019
76290,Frichemesnil,76,76322,Le Grand-Quevilly,76,5.0,2019
76290,Frichemesnil,76,76474,Notre-Dame-de-Bondeville,76,5.0,2019
76290,Frichemesnil,76,76540,Rouen,76,25.0,2019
76290,Frichemesnil,76,76575,Saint-Étienne-du-Rouvray,76,5.0,2019
76291,Froberville,76,76497,Petit-Couronne,76,5.11130136986301,2019
76291,Froberville,76,76540,Rouen,76,5.11130136986306,2019
76292,Fry,76,76231,Elbeuf,76,4.86386098274832,2019
76292,Fry,76,76322,Le Grand-Quevilly,76,4.86386098274832,2019
76292,Fry,76,76497,Petit-Couronne,76,4.86386098274832,2019
76292,Fry,76,76540,Rouen,76,9.72772196549664,2019
76292,Fry,76,76575,Saint-Étienne-du-Rouvray,76,4.86386098274832,2019
76292,Fry,76,76591,Saint-Jacques-sur-Darnétal,76,9.72772196549664,2019
76293,Fultot,76,76212,Darnétal,76,5.10822510822511,2019
76293,Fultot,76,76540,Rouen,76,10.2164502164502,2019
76295,Gaillefontaine,76,76157,Canteleu,76,4.97910872521359,2019
76295,Gaillefontaine,76,76377,Isneauville,76,5.03009798927773,2019
76295,Gaillefontaine,76,76498,Le Petit-Quevilly,76,4.97910872521359,2019
76295,Gaillefontaine,76,76540,Rouen,76,9.90877355592885,2019
76295,Gaillefontaine,76,76575,Saint-Étienne-du-Rouvray,76,10.1632188321618,2019
76295,Gaillefontaine,76,76591,Saint-Jacques-sur-Darnétal,76,4.97910872521359,2019
76296,Gainneville,76,76540,Rouen,76,10.4762439058077,2019
76297,Gancourt-Saint-Étienne,76,76575,Saint-Étienne-du-Rouvray,76,5.0,2019
76299,Gerponville,76,76540,Rouen,76,5.0,2019
76299,Gerponville,76,76681,Sotteville-lès-Rouen,76,5.0,2019
76300,Gerville,76,76591,Saint-Jacques-sur-Darnétal,76,5.04534755236607,2019
76302,Goderville,76,76540,Rouen,76,15.0081797307158,2019
76302,Goderville,76,76575,Saint-Étienne-du-Rouvray,76,5.03621364944996,2019
76304,Gonfreville-Caillot,76,76540,Rouen,76,10.100111187478,2019
76304,Gonfreville-Caillot,76,76759,Yville-sur-Seine,76,5.30985750336491,2019
76305,Gonfreville-l'Orcher,76,76108,Bois-Guillaume,76,4.92540449828506,2019
76305,Gonfreville-l'Orcher,76,76178,Cléon,76,5.05514884923048,2019
76305,Gonfreville-l'Orcher,76,76410,Maromme,76,5.18831090863174,2019
76305,Gonfreville-l'Orcher,76,76451,Mont-Saint-Aignan,76,5.05514884923048,2019
76305,Gonfreville-l'Orcher,76,76540,Rouen,76,20.3641006105128,2019
76305,Gonfreville-l'Orcher,76,76575,Saint-Étienne-du-Rouvray,76,10.250385203596,2019
76306,Gonnetot,76,76475,Franqueville-Saint-Pierre,76,5.0,2019
76308,Gonneville-sur-Scie,76,76056,Bardouville,76,4.81800766283525,2019
76308,Gonneville-sur-Scie,76,76108,Bois-Guillaume,76,9.6360153256705,2019
76308,Gonneville-sur-Scie,76,76540,Rouen,76,9.6360153256705,2019
76308,Gonneville-sur-Scie,76,76575,Saint-Étienne-du-Rouvray,76,4.81800766283525,2019
76308,Gonneville-sur-Scie,76,76705,Tourville-la-Rivière,76,4.81800766283525,2019
76309,Gonzeville,76,76451,Mont-Saint-Aignan,76,5.125,2019
76311,Goupillières,76,76157,Canteleu,76,5.12521948329751,2019
76311,Goupillières,76,76212,Darnétal,76,4.71081324744434,2019
76311,Goupillières,76,76322,Le Grand-Quevilly,76,10.0388690269644,2019
76311,Goupillières,76,76366,Le Houlme,76,14.7409486310007,2019
76311,Goupillières,76,76410,Maromme,76,4.91364954366688,2019
76311,Goupillières,76,76451,Mont-Saint-Aignan,76,10.471118599328,2019
76311,Goupillières,76,76540,Rouen,76,26.0765663750559,2019
76311,Goupillières,76,76561,Saint-Aubin-lès-Elbeuf,76,5.12521948329751,2019
76311,Goupillières,76,76636,Saint-Pierre-de-Varengeville,76,5.12521948329751,2019
76311,Goupillières,76,76681,Sotteville-lès-Rouen,76,9.42162649488868,2019
76312,Gournay-en-Bray,76,76429,Le Mesnil-Esnard,76,4.95046082014294,2019
76312,Gournay-en-Bray,76,76475,Franqueville-Saint-Pierre,76,14.8525734309317,2019
76312,Gournay-en-Bray,76,76540,Rouen,76,59.7960326253608,2019
76312,Gournay-en-Bray,76,76640,Saint-Pierre-lès-Elbeuf,76,4.99974067443087,2019
76312,Gournay-en-Bray,76,76681,Sotteville-lès-Rouen,76,4.87426953950739,2019
76313,Gouy,76,14118,Caen,14,4.94432071269488,2019
76313,Gouy,76,16102,Cognac,16,4.94432071269488,2019
76313,Gouy,76,27022,Le Val d'Hazey,27,4.94432071269488,2019
76313,Gouy,76,27229,Évreux,27,9.88864142538976,2019
76313,Gouy,76,27275,Gaillon,27,9.88864142538976,2019
76313,Gouy,76,27339,Hondouville,27,4.94432071269488,2019
76313,Gouy,76,27351,Incarville,27,9.88864142538976,2019
76313,Gouy,76,27375,Louviers,27,14.8329621380846,2019
76313,Gouy,76,27469,Pont-de-l'Arche,27,4.94432071269488,2019
76313,Gouy,76,27542,Saint-Georges-du-Vièvre,27,4.94432071269488,2019
76313,Gouy,76,27632,Le Thil,27,4.94432071269488,2019
76313,Gouy,76,27701,Val-de-Reuil,27,14.8329621380846,2019
76313,Gouy,76,73227,Courchevel,73,4.94432071269488,2019
76313,Gouy,76,75117,Paris 17e Arrondissement,75,4.94432071269488,2019
76313,Gouy,76,76095,Bihorel,76,4.94432071269488,2019
76313,Gouy,76,76108,Bois-Guillaume,76,4.94432071269488,2019
76313,Gouy,76,76116,Boos,76,4.94432071269488,2019
76313,Gouy,76,76165,Caudebec-lès-Elbeuf,76,4.94432071269488,2019
76313,Gouy,76,76178,Cléon,76,14.8329621380846,2019
76313,Gouy,76,76212,Darnétal,76,4.94432071269488,2019
76313,Gouy,76,76231,Elbeuf,76,9.88864142538976,2019
76313,Gouy,76,76313,Gouy,76,14.8329621380846,2019
76313,Gouy,76,76319,Grand-Couronne,76,29.6659242761693,2019
76313,Gouy,76,76322,Le Grand-Quevilly,76,4.94432071269488,2019
76313,Gouy,76,76377,Isneauville,76,4.94432071269488,2019
76313,Gouy,76,76429,Le Mesnil-Esnard,76,4.94432071269488,2019
76313,Gouy,76,76451,Mont-Saint-Aignan,76,24.7216035634744,2019
76313,Gouy,76,76475,Franqueville-Saint-Pierre,76,24.7216035634744,2019
76313,Gouy,76,76484,Oissel,76,24.7216035634744,2019
76313,Gouy,76,76498,Le Petit-Quevilly,76,9.88864142538976,2019
76313,Gouy,76,76517,Quincampoix,76,4.94432071269488,2019
76313,Gouy,76,76540,Rouen,76,103.830734966592,2019
76313,Gouy,76,76558,Saint-Aubin-Celloville,76,9.88864142538976,2019
76313,Gouy,76,76575,Saint-Étienne-du-Rouvray,76,29.6659242761693,2019
76313,Gouy,76,92044,Levallois-Perret,92,4.94432071269488,2019
76313,Gouy,76,94033,Fontenay-sous-Bois,94,4.94432071269488,2019
76314,Graimbouville,76,76451,Mont-Saint-Aignan,76,4.89685964428542,2019
76315,Grainville-la-Teinturière,76,76178,Cléon,76,5.01325014997228,2019
76315,Grainville-la-Teinturière,76,76540,Rouen,76,19.8672044439452,2019
76315,Grainville-la-Teinturière,76,76640,Saint-Pierre-lès-Elbeuf,76,4.92063957359672,2019
