Code_commune_arrivee,Commune_arrivee,Code_commune_depart,Commune_depart,Flux_migrants_1an_ou_plus
38421,Saint-Martin-d'Hères,26235,Pierrelatte,6.8
38421,Saint-Martin-d'Hères,26252,Portes-lès-Valence,0.97
38421,Saint-Martin-d'Hères,26259,Ratières,1.24
38421,Saint-Martin-d'Hères,26273,Rochefort-Samson,4.69
38421,Saint-Martin-d'Hères,26281,Romans-sur-Isère,9.85
38421,Saint-Martin-d'Hères,26305,Saint-Gervais-sur-Roubion,1.52
38421,Saint-Martin-d'Hères,26311,Saint-Laurent-en-Royans,1.19
38421,Saint-Martin-d'Hères,26313,Saint-Marcel-lès-Valence,1.52
38421,Saint-Martin-d'Hères,26326,Saint-Restitut,3.32
38421,Saint-Martin-d'Hères,26333,Saint-Vallier,1.19
38421,Saint-Martin-d'Hères,26362,Valence,65.12
38421,Saint-Martin-d'Hères,27365,Léry,0.97
38421,Saint-Martin-d'Hères,28227,Maintenon,1.52
38421,Saint-Martin-d'Hères,28229,Mainvilliers,3.44
38421,Saint-Martin-d'Hères,29019,Brest,3.14
38421,Saint-Martin-d'Hères,29030,Cléder,0.97
38421,Saint-Martin-d'Hères,29058,Fouesnant,3.14
38421,Saint-Martin-d'Hères,29160,Plabennec,4.69
38421,Saint-Martin-d'Hères,2B096,Corte,6.59
38421,Saint-Martin-d'Hères,2B120,Furiani,0.97
38421,Saint-Martin-d'Hères,2B150,Lumio,1.2
38421,Saint-Martin-d'Hères,30047,Bouillargues,4.72
38421,Saint-Martin-d'Hères,30156,Marguerittes,1.24
38421,Saint-Martin-d'Hères,30189,Nîmes,5.97
38421,Saint-Martin-d'Hères,30334,Uzès,1.52
38421,Saint-Martin-d'Hères,30351,Villeneuve-lès-Avignon,3.77
38421,Saint-Martin-d'Hères,31483,Saint-Gaudens,3.42
38421,Saint-Martin-d'Hères,31506,Saint-Orens-de-Gameville,1.24
38421,Saint-Martin-d'Hères,31555,Toulouse,30.58
38421,Saint-Martin-d'Hères,32013,Auch,3.14
38421,Saint-Martin-d'Hères,33063,Bordeaux,4.37
38421,Saint-Martin-d'Hères,33204,Hure,3.72
38421,Saint-Martin-d'Hères,33227,Langon,6.73
38421,Saint-Martin-d'Hères,33318,Pessac,1.67
38421,Saint-Martin-d'Hères,33522,Talence,1.93
38421,Saint-Martin-d'Hères,33550,Villenave-d'Ornon,1.93
38421,Saint-Martin-d'Hères,34172,Montpellier,18.41
38421,Saint-Martin-d'Hères,34217,Prades-le-Lez,1.35
38421,Saint-Martin-d'Hères,34255,Saint-Gély-du-Fesc,1.1
38421,Saint-Martin-d'Hères,35238,Rennes,7.06
38421,Saint-Martin-d'Hères,35240,Le Rheu,0.97
38421,Saint-Martin-d'Hères,35360,Vitré,6.0
38421,Saint-Martin-d'Hères,37003,Amboise,3.32
38421,Saint-Martin-d'Hères,37261,Tours,16.98
38421,Saint-Martin-d'Hères,38001,Les Abrets en Dauphiné,5.18
38421,Saint-Martin-d'Hères,38006,Allevard,1.52
38421,Saint-Martin-d'Hères,38022,Les Avenières Veyrins-Thuellin,2.34
38421,Saint-Martin-d'Hères,38034,Beaurepaire,1.24
38421,Saint-Martin-d'Hères,38044,Biol,1.24
38421,Saint-Martin-d'Hères,38050,Le Bouchage,1.1
38421,Saint-Martin-d'Hères,38053,Bourgoin-Jallieu,1.24
38421,Saint-Martin-d'Hères,38054,Bouvesse-Quirieu,0.97
38421,Saint-Martin-d'Hères,38059,Brié-et-Angonnes,8.24
38421,Saint-Martin-d'Hères,38061,La Buisse,6.09
38421,Saint-Martin-d'Hères,38064,Cessieu,1.52
38421,Saint-Martin-d'Hères,38065,Châbons,0.97
38421,Saint-Martin-d'Hères,38071,Champ-sur-Drac,16.26
38421,Saint-Martin-d'Hères,38075,Chapareillan,3.45
38421,Saint-Martin-d'Hères,38080,Charancieu,0.97
38421,Saint-Martin-d'Hères,38082,Charavines,3.42
38421,Saint-Martin-d'Hères,38091,Châteauvilain,1.24
38421,Saint-Martin-d'Hères,38110,Chuzelles,3.72
38421,Saint-Martin-d'Hères,38111,Claix,18.01
38421,Saint-Martin-d'Hères,38126,Corenc,16.92
38421,Saint-Martin-d'Hères,38136,Crachier,4.99
38421,Saint-Martin-d'Hères,38139,Creys-Mépieu,8.35
38421,Saint-Martin-d'Hères,38140,Crolles,8.83
38421,Saint-Martin-d'Hères,38150,Domène,25.34
38421,Saint-Martin-d'Hères,38151,Échirolles,165.81
38421,Saint-Martin-d'Hères,38155,Entre-deux-Guiers,1.1
38421,Saint-Martin-d'Hères,38158,Eybens,23.82
38421,Saint-Martin-d'Hères,38162,Faverges-de-la-Tour,4.9
38421,Saint-Martin-d'Hères,38169,Fontaine,79.22
38421,Saint-Martin-d'Hères,38175,Froges,1.0
38421,Saint-Martin-d'Hères,38179,Gières,84.52
38421,Saint-Martin-d'Hères,38182,Le Grand-Lemps,1.2
38421,Saint-Martin-d'Hères,38185,Grenoble,817.72
38421,Saint-Martin-d'Hères,38188,Herbeys,3.63
38421,Saint-Martin-d'Hères,38189,Heyrieux,3.72
38421,Saint-Martin-d'Hères,38193,L'Isle-d'Abeau,4.97
38421,Saint-Martin-d'Hères,38194,Izeaux,1.93
38421,Saint-Martin-d'Hères,38195,Izeron,6.59
38421,Saint-Martin-d'Hères,38200,Jarrie,2.56
38421,Saint-Martin-d'Hères,38213,Longechenal,4.79
38421,Saint-Martin-d'Hères,38214,Lumbin,3.32
38421,Saint-Martin-d'Hères,38218,Marcilloles,4.24
38421,Saint-Martin-d'Hères,38225,Autrans-Méaudre en Vercors,1.24
38421,Saint-Martin-d'Hères,38228,Merlas,3.42
38421,Saint-Martin-d'Hères,38229,Meylan,30.99
38421,Saint-Martin-d'Hères,38239,Moirans,4.79
38421,Saint-Martin-d'Hères,38244,Monsteroux-Milieu,0.97
38421,Saint-Martin-d'Hères,38249,Montbonnot-Saint-Martin,9.87
38421,Saint-Martin-d'Hères,38250,Montcarra,1.1
38421,Saint-Martin-d'Hères,38253,Les Deux Alpes,8.02
38421,Saint-Martin-d'Hères,38254,Monteynard,3.3
38421,Saint-Martin-d'Hères,38268,Le Moutaret,4.73
38421,Saint-Martin-d'Hères,38269,La Mure,1.19
38421,Saint-Martin-d'Hères,38276,Nivolas-Vermelle,4.69
38421,Saint-Martin-d'Hères,38282,Optevoz,0.97
38421,Saint-Martin-d'Hères,38287,Oyeu,3.32
38421,Saint-Martin-d'Hères,38292,Villages du Lac de Paladru,5.22
38421,Saint-Martin-d'Hères,38310,Poliénas,5.02
38421,Saint-Martin-d'Hères,38314,Pontcharra,2.92
38421,Saint-Martin-d'Hères,38315,Le Pont-de-Beauvoisin,2.21
38421,Saint-Martin-d'Hères,38317,Le Pont-de-Claix,16.19
38421,Saint-Martin-d'Hères,38318,Pont-Évêque,0.97
38421,Saint-Martin-d'Hères,38323,Pressins,3.14
38421,Saint-Martin-d'Hères,38331,Réaumont,3.63
38421,Saint-Martin-d'Hères,38334,Revel,3.48
38421,Saint-Martin-d'Hères,38337,Rives,6.14
38421,Saint-Martin-d'Hères,38343,Romagnieu,1.0
38421,Saint-Martin-d'Hères,38347,Roybon,3.29
38421,Saint-Martin-d'Hères,38372,Saint-Bueil,1.52
38421,Saint-Martin-d'Hères,38374,Saint-Chef,10.17
38421,Saint-Martin-d'Hères,38376,Saint-Christophe-sur-Guiers,1.24
38421,Saint-Martin-d'Hères,38382,Saint-Égrève,22.29
38421,Saint-Martin-d'Hères,38393,Saint-Hilaire-de-la-Côte,2.38
38421,Saint-Martin-d'Hères,38394,Saint-Hilaire-du-Rosier,1.19
38421,Saint-Martin-d'Hères,38397,Saint-Ismier,1.04
38421,Saint-Martin-d'Hères,38405,Saint-Joseph-de-Rivière,3.44
38421,Saint-Martin-d'Hères,38416,Saint-Marcellin,4.65
38421,Saint-Martin-d'Hères,38417,Sainte-Marie-d'Alloix,19.48
38421,Saint-Martin-d'Hères,38421,Saint-Martin-d'Hères,33738.49
38421,Saint-Martin-d'Hères,38422,Saint-Martin-d'Uriage,9.54
38421,Saint-Martin-d'Hères,38423,Saint-Martin-le-Vinoux,11.03
38421,Saint-Martin-d'Hères,38425,Saint-Maurice-l'Exil,12.48
38421,Saint-Martin-d'Hères,38431,Saint-Nazaire-les-Eymes,3.64
38421,Saint-Martin-d'Hères,38432,Saint-Nicolas-de-Macherin,5.02
38421,Saint-Martin-d'Hères,38433,Saint-Nizier-du-Moucherotte,5.95
38421,Saint-Martin-d'Hères,38439,Crêts en Belledonne,3.77
38421,Saint-Martin-d'Hères,38453,Saint-Romans,3.72
38421,Saint-Martin-d'Hères,38457,Saint-Siméon-de-Bressieux,1.24
38421,Saint-Martin-d'Hères,38464,Saint-Victor-de-Cessieu,4.99
38421,Saint-Martin-d'Hères,38471,Le Sappey-en-Chartreuse,1.93
38421,Saint-Martin-d'Hères,38474,Sassenage,5.95
38421,Saint-Martin-d'Hères,38478,Séchilienne,5.44
38421,Saint-Martin-d'Hères,38479,Porte-des-Bonnevaux,1.24
38421,Saint-Martin-d'Hères,38485,Seyssinet-Pariset,32.9
38421,Saint-Martin-d'Hères,38486,Seyssins,7.3
38421,Saint-Martin-d'Hères,38503,La Terrasse,1.52
38421,Saint-Martin-d'Hères,38509,La Tour-du-Pin,7.25
38421,Saint-Martin-d'Hères,38515,Trept,0.97
38421,Saint-Martin-d'Hères,38516,La Tronche,43.76
38421,Saint-Martin-d'Hères,38517,Tullins,3.49
38421,Saint-Martin-d'Hères,38524,Varces-Allières-et-Risset,7.11
38421,Saint-Martin-d'Hères,38529,Vaulnaveys-le-Haut,1.19
38421,Saint-Martin-d'Hères,38543,Vézeronce-Curtin,0.97
38421,Saint-Martin-d'Hères,38545,Vif,14.15
38421,Saint-Martin-d'Hères,38547,Villard-Bonnot,25.88
38421,Saint-Martin-d'Hères,38550,Villard-Reculas,4.87
38421,Saint-Martin-d'Hères,38553,Villefontaine,4.79
38421,Saint-Martin-d'Hères,38559,Vinay,3.44
38421,Saint-Martin-d'Hères,38562,Vizille,9.1
38421,Saint-Martin-d'Hères,38563,Voiron,9.74
38421,Saint-Martin-d'Hères,38565,Voreppe,10.06
38421,Saint-Martin-d'Hères,38567,Chamrousse,5.22
38421,Saint-Martin-d'Hères,40296,Seignosse,5.02
38421,Saint-Martin-d'Hères,41018,Blois,1.2
38421,Saint-Martin-d'Hères,42187,Roanne,5.18
38421,Saint-Martin-d'Hères,42218,Saint-Étienne,17.28
38421,Saint-Martin-d'Hères,42279,Saint-Just-Saint-Rambert,1.67
38421,Saint-Martin-d'Hères,42307,Tartaras,4.69
38421,Saint-Martin-d'Hères,43025,Beauzac,1.1
38421,Saint-Martin-d'Hères,43227,Saint-Victor-Malescours,4.69
38421,Saint-Martin-d'Hères,44043,Clisson,5.22
38421,Saint-Martin-d'Hères,44070,La Haie-Fouassière,3.35
38421,Saint-Martin-d'Hères,44109,Nantes,1.24
38421,Saint-Martin-d'Hères,44190,Saint-Sébastien-sur-Loire,4.9
38421,Saint-Martin-d'Hères,45245,Ouzouer-sur-Trézée,1.2
38421,Saint-Martin-d'Hères,47157,Marmande,5.22
38421,Saint-Martin-d'Hères,49007,Angers,1.24
38421,Saint-Martin-d'Hères,49307,Loire-Authion,2.64
38421,Saint-Martin-d'Hères,51454,Reims,11.56
38421,Saint-Martin-d'Hères,54395,Nancy,12.3
38421,Saint-Martin-d'Hères,55181,Étain,3.77
38421,Saint-Martin-d'Hères,57463,Metz,2.54
38421,Saint-Martin-d'Hères,57651,Siersthal,1.52
38421,Saint-Martin-d'Hères,57672,Thionville,6.63
38421,Saint-Martin-d'Hères,58088,Coulanges-lès-Nevers,3.42
38421,Saint-Martin-d'Hères,58095,Decize,3.77
38421,Saint-Martin-d'Hères,59009,Villeneuve-d'Ascq,3.14
38421,Saint-Martin-d'Hères,59105,Bouvignies,1.52
38421,Saint-Martin-d'Hères,59295,Hazebrouck,1.19
38421,Saint-Martin-d'Hères,59350,Lille,7.25
38421,Saint-Martin-d'Hères,59378,Marcq-en-Barœul,4.69
38421,Saint-Martin-d'Hères,59527,Saint-André-lez-Lille,1.19
38421,Saint-Martin-d'Hères,60159,Compiègne,3.44
38421,Saint-Martin-d'Hères,60382,Margny-lès-Compiègne,3.42
38421,Saint-Martin-d'Hères,61143,Damigny,7.25
38421,Saint-Martin-d'Hères,62846,Vermelles,1.24
38421,Saint-Martin-d'Hères,63113,Clermont-Ferrand,8.36
38421,Saint-Martin-d'Hères,63193,Lempdes,0.97
38421,Saint-Martin-d'Hères,64102,Bayonne,3.77
38421,Saint-Martin-d'Hères,66024,Le Boulou,1.29
38421,Saint-Martin-d'Hères,66037,Canet-en-Roussillon,7.3
38421,Saint-Martin-d'Hères,66136,Perpignan,4.09
38421,Saint-Martin-d'Hères,67097,Dingsheim,1.52
38421,Saint-Martin-d'Hères,67115,Ebersheim,5.02
38421,Saint-Martin-d'Hères,67154,Gerstheim,0.97
38421,Saint-Martin-d'Hères,67218,Illkirch-Graffenstaden,4.9
38421,Saint-Martin-d'Hères,67342,Oberhaslach,3.32
38421,Saint-Martin-d'Hères,67482,Strasbourg,16.57
38421,Saint-Martin-d'Hères,67528,Weyer,1.24
38421,Saint-Martin-d'Hères,67539,Wingersheim les Quatre Bans,3.32
38421,Saint-Martin-d'Hères,69029,Bron,4.9
38421,Saint-Martin-d'Hères,69034,Caluire-et-Cuire,4.66
38421,Saint-Martin-d'Hères,69064,Condrieu,3.63
38421,Saint-Martin-d'Hères,69091,Givors,3.44
38421,Saint-Martin-d'Hères,69157,Vindry-sur-Turdine,1.67
38421,Saint-Martin-d'Hères,69191,Saint-Cyr-au-Mont-d'Or,7.54
38421,Saint-Martin-d'Hères,69227,Saint-Martin-en-Haut,5.0
38421,Saint-Martin-d'Hères,69231,Saint-Pierre-la-Palud,1.67
38421,Saint-Martin-d'Hères,69255,Vaugneray,3.44
38421,Saint-Martin-d'Hères,69256,Vaulx-en-Velin,1.52
38421,Saint-Martin-d'Hères,69264,Villefranche-sur-Saône,3.44
38421,Saint-Martin-d'Hères,69266,Villeurbanne,18.99
38421,Saint-Martin-d'Hères,69272,Communay,3.44
38421,Saint-Martin-d'Hères,69275,Décines-Charpieu,3.64
38421,Saint-Martin-d'Hères,69277,Genas,1.24
38421,Saint-Martin-d'Hères,69382,Lyon 2e Arrondissement,3.14
38421,Saint-Martin-d'Hères,69383,Lyon 3e Arrondissement,15.86
38421,Saint-Martin-d'Hères,69385,Lyon 5e Arrondissement,2.49
38421,Saint-Martin-d'Hères,69386,Lyon 6e Arrondissement,13.05
38421,Saint-Martin-d'Hères,69387,Lyon 7e Arrondissement,5.01
38421,Saint-Martin-d'Hères,69388,Lyon 8e Arrondissement,26.19
38421,Saint-Martin-d'Hères,69389,Lyon 9e Arrondissement,3.45
38421,Saint-Martin-d'Hères,70285,Héricourt,0.97
38421,Saint-Martin-d'Hères,71340,Palinges,3.63
38421,Saint-Martin-d'Hères,73006,Aime-la-Plagne,1.2
38421,Saint-Martin-d'Hères,73008,Aix-les-Bains,12.36
38421,Saint-Martin-d'Hères,73010,Entrelacs,9.41
38421,Saint-Martin-d'Hères,73011,Albertville,7.04
38421,Saint-Martin-d'Hères,73019,Argentine,1.67
38421,Saint-Martin-d'Hères,73021,Arvillard,1.24
38421,Saint-Martin-d'Hères,73028,La Balme,2.01
38421,Saint-Martin-d'Hères,73029,Barberaz,1.3
38421,Saint-Martin-d'Hères,73031,Bassens,1.24
38421,Saint-Martin-d'Hères,73043,La Biolle,4.9
38421,Saint-Martin-d'Hères,73051,Le Bourget-du-Lac,1.67
38421,Saint-Martin-d'Hères,73054,Bourg-Saint-Maurice,4.24
38421,Saint-Martin-d'Hères,73059,Brison-Saint-Innocent,1.24
38421,Saint-Martin-d'Hères,73063,Cevins,5.0
38421,Saint-Martin-d'Hères,73064,Challes-les-Eaux,1.24
38421,Saint-Martin-d'Hères,73065,Chambéry,30.94
38421,Saint-Martin-d'Hères,73087,Cognin,4.48
38421,Saint-Martin-d'Hères,73096,Cruet,0.97
38421,Saint-Martin-d'Hères,73097,Curienne,3.44
38421,Saint-Martin-d'Hères,73109,Épierre,3.14
38421,Saint-Martin-d'Hères,73120,Fréterive,0.97
38421,Saint-Martin-d'Hères,73124,Gilly-sur-Isère,1.52
38421,Saint-Martin-d'Hères,73130,Grignon,1.2
38421,Saint-Martin-d'Hères,73137,Jacob-Bellecombette,1.24
38421,Saint-Martin-d'Hères,73157,Modane,4.0
38421,Saint-Martin-d'Hères,73179,La Motte-Servolex,6.32
38421,Saint-Martin-d'Hères,73181,Moûtiers,5.07
38421,Saint-Martin-d'Hères,73187,La Léchère,4.73
38421,Saint-Martin-d'Hères,73213,La Ravoire,0.97
38421,Saint-Martin-d'Hères,73236,Saint-Genix-les-Villages,4.69
38421,Saint-Martin-d'Hères,73248,Saint-Jean-de-Maurienne,7.27
38421,Saint-Martin-d'Hères,73261,Saint-Michel-de-Maurienne,4.73
38421,Saint-Martin-d'Hères,73262,Saint-Nicolas-la-Chapelle,1.67
38421,Saint-Martin-d'Hères,73290,Val-Cenis,3.29
38421,Saint-Martin-d'Hères,73309,Verel-de-Montbel,1.52
38421,Saint-Martin-d'Hères,73313,Verthemex,0.97
38421,Saint-Martin-d'Hères,74007,Amancy,3.79
38421,Saint-Martin-d'Hères,74008,Ambilly,1.17
38421,Saint-Martin-d'Hères,74010,Annecy,27.55
38421,Saint-Martin-d'Hères,74012,Annemasse,7.07
38421,Saint-Martin-d'Hères,74037,Boëge,1.1
38421,Saint-Martin-d'Hères,74038,Bogève,1.1
38421,Saint-Martin-d'Hères,74042,Bonneville,1.52
38421,Saint-Martin-d'Hères,74043,Bons-en-Chablais,1.24
38421,Saint-Martin-d'Hères,74053,Cervens,5.02
38421,Saint-Martin-d'Hères,74064,Châtillon-sur-Cluses,4.51
38421,Saint-Martin-d'Hères,74081,Cluses,9.49
38421,Saint-Martin-d'Hères,74097,Cusy,1.1
38421,Saint-Martin-d'Hères,74104,Doussard,1.67
38421,Saint-Martin-d'Hères,74106,Draillant,1.19
38421,Saint-Martin-d'Hères,74112,Epagny Metz-Tessy,4.47
38421,Saint-Martin-d'Hères,74116,Etaux,1.52
38421,Saint-Martin-d'Hères,74119,Évian-les-Bains,2.69
38421,Saint-Martin-d'Hères,74123,Faverges-Seythenex,1.24
38421,Saint-Martin-d'Hères,74133,Gaillard,7.0
38421,Saint-Martin-d'Hères,74142,Héry-sur-Alby,5.64
38421,Saint-Martin-d'Hères,74164,Marignier,6.21
38421,Saint-Martin-d'Hères,74169,Marnaz,2.49
38421,Saint-Martin-d'Hères,74171,Massongy,6.44
38421,Saint-Martin-d'Hères,74189,Mont-Saxonnex,1.1
38421,Saint-Martin-d'Hères,74191,Morzine,3.32
38421,Saint-Martin-d'Hères,74194,Mûres,9.89
38421,Saint-Martin-d'Hères,74197,Nangy,3.65
38421,Saint-Martin-d'Hères,74201,Neydens,3.32
38421,Saint-Martin-d'Hères,74202,Nonglard,1.52
38421,Saint-Martin-d'Hères,74208,Passy,1.67
38421,Saint-Martin-d'Hères,74211,Pers-Jussy,1.3
38421,Saint-Martin-d'Hères,74213,Poisy,0.97
38421,Saint-Martin-d'Hères,74222,Reyvroz,0.97
38421,Saint-Martin-d'Hères,74224,La Roche-sur-Foron,0.97
38421,Saint-Martin-d'Hères,74225,Rumilly,1.52
38421,Saint-Martin-d'Hères,74243,Saint-Julien-en-Genevois,0.97
38421,Saint-Martin-d'Hères,74260,Savigny,3.79
38421,Saint-Martin-d'Hères,74264,Scionzier,2.49
38421,Saint-Martin-d'Hères,74280,Thônes,4.79
38421,Saint-Martin-d'Hères,74281,Thonon-les-Bains,2.34
38421,Saint-Martin-d'Hères,74282,Fillière,4.44
38421,Saint-Martin-d'Hères,74301,Villard,1.52
38421,Saint-Martin-d'Hères,74305,Ville-la-Grand,1.24
38421,Saint-Martin-d'Hères,74309,Viry,0.97
38421,Saint-Martin-d'Hères,74313,Vovray-en-Bornes,1.51
38421,Saint-Martin-d'Hères,75102,Paris 2e Arrondissement,1.24
38421,Saint-Martin-d'Hères,75105,Paris 5e Arrondissement,3.63
38421,Saint-Martin-d'Hères,75107,Paris 7e Arrondissement,3.32
38421,Saint-Martin-d'Hères,75112,Paris 12e Arrondissement,3.79
38421,Saint-Martin-d'Hères,75114,Paris 14e Arrondissement,6.7
38421,Saint-Martin-d'Hères,75115,Paris 15e Arrondissement,4.99
38421,Saint-Martin-d'Hères,75116,Paris 16e Arrondissement,0.97
38421,Saint-Martin-d'Hères,75117,Paris 17e Arrondissement,0.97
38421,Saint-Martin-d'Hères,75119,Paris 19e Arrondissement,1.24
38421,Saint-Martin-d'Hères,75120,Paris 20e Arrondissement,3.44
38421,Saint-Martin-d'Hères,76540,Rouen,1.24
38421,Saint-Martin-d'Hères,76715,Trouville,1.24
38421,Saint-Martin-d'Hères,76752,Yerville,4.87
38421,Saint-Martin-d'Hères,77018,Bailly-Romainvilliers,0.97
38421,Saint-Martin-d'Hères,77108,Chelles,1.19
38421,Saint-Martin-d'Hères,77251,Lieusaint,7.25
38421,Saint-Martin-d'Hères,77284,Meaux,4.87
38421,Saint-Martin-d'Hères,78123,Carrières-sous-Poissy,4.04
38421,Saint-Martin-d'Hères,78158,Le Chesnay-Rocquencourt,4.79
38421,Saint-Martin-d'Hères,78297,Guyancourt,3.77
38421,Saint-Martin-d'Hères,78396,Le Mesnil-le-Roi,1.1
38421,Saint-Martin-d'Hères,78481,Le Pecq,5.3
38421,Saint-Martin-d'Hères,78498,Poissy,5.22
38421,Saint-Martin-d'Hères,78517,Rambouillet,3.63
38421,Saint-Martin-d'Hères,78646,Versailles,5.84
38421,Saint-Martin-d'Hères,81238,Saint-Amans-Soult,0.97
38421,Saint-Martin-d'Hères,83069,Hyères,6.73
38421,Saint-Martin-d'Hères,83115,Sainte-Maxime,9.54
38421,Saint-Martin-d'Hères,83129,Six-Fours-les-Plages,1.19
38421,Saint-Martin-d'Hères,83137,Toulon,17.48
38421,Saint-Martin-d'Hères,83140,Tourves,0.97
38421,Saint-Martin-d'Hères,84007,Avignon,8.82
38421,Saint-Martin-d'Hères,84054,L'Isle-sur-la-Sorgue,5.29
38421,Saint-Martin-d'Hères,84064,Lapalud,1.52
38421,Saint-Martin-d'Hères,84075,Méthamis,1.03
38421,Saint-Martin-d'Hères,84088,Pernes-les-Fontaines,4.69
38421,Saint-Martin-d'Hères,84089,Pertuis,3.79
38421,Saint-Martin-d'Hères,84138,Valréas,5.7
38421,Saint-Martin-d'Hères,85031,Le Boupère,3.44
38421,Saint-Martin-d'Hères,86008,Arçay,0.97
38421,Saint-Martin-d'Hères,86194,Poitiers,0.97
38421,Saint-Martin-d'Hères,87085,Limoges,24.56
38421,Saint-Martin-d'Hères,90032,Danjoutin,1.52
38421,Saint-Martin-d'Hères,90094,Sevenans,0.97
38421,Saint-Martin-d'Hères,91228,Évry-Courcouronnes,1.09
38421,Saint-Martin-d'Hères,91326,Juvisy-sur-Orge,3.63
38421,Saint-Martin-d'Hères,91477,Palaiseau,10.63
38421,Saint-Martin-d'Hères,91549,Sainte-Geneviève-des-Bois,4.79
38421,Saint-Martin-d'Hères,92004,Asnières-sur-Seine,5.79
38421,Saint-Martin-d'Hères,92020,Châtillon,5.22
38421,Saint-Martin-d'Hères,92023,Clamart,1.19
38421,Saint-Martin-d'Hères,92024,Clichy,19.61
38421,Saint-Martin-d'Hères,92026,Courbevoie,0.97
38421,Saint-Martin-d'Hères,92032,Fontenay-aux-Roses,9.44
38421,Saint-Martin-d'Hères,92050,Nanterre,0.97
38421,Saint-Martin-d'Hères,92062,Puteaux,5.22
38421,Saint-Martin-d'Hères,93008,Bobigny,3.65
38421,Saint-Martin-d'Hères,93046,Livry-Gargan,3.63
38421,Saint-Martin-d'Hères,93077,Villemomble,0.97
38421,Saint-Martin-d'Hères,94003,Arcueil,6.72
38421,Saint-Martin-d'Hères,94041,Ivry-sur-Seine,5.22
38421,Saint-Martin-d'Hères,94052,Nogent-sur-Marne,1.19
38421,Saint-Martin-d'Hères,94078,Villeneuve-Saint-Georges,1.52
38421,Saint-Martin-d'Hères,95018,Argenteuil,7.21
38421,Saint-Martin-d'Hères,95127,Cergy,20.3
38421,Saint-Martin-d'Hères,95219,Ermont,3.65
38421,Saint-Martin-d'Hères,95424,Montigny-lès-Cormeilles,0.97
38421,Saint-Martin-d'Hères,97217,Le Marin,0.97
38421,Saint-Martin-d'Hères,97222,Le Robert,0.97
38421,Saint-Martin-d'Hères,97306,Mana,0.97
38421,Saint-Martin-d'Hères,97353,Maripasoula,3.46
38421,Saint-Martin-d'Hères,97410,Saint-Benoît,1.67
38421,Saint-Martin-d'Hères,97411,Saint-Denis,12.79
38421,Saint-Martin-d'Hères,97414,Saint-Louis,3.14
38421,Saint-Martin-d'Hères,97615,Pamandzi,3.14
38421,Saint-Martin-d'Hères,99999,Résidence antérieure dans un pays étranger,400.24
38423,Saint-Martin-le-Vinoux,01053,Bourg-en-Bresse,4.69
38423,Saint-Martin-le-Vinoux,01354,Saint-Genis-Pouilly,9.38
38423,Saint-Martin-le-Vinoux,05061,Gap,14.2
38423,Saint-Martin-le-Vinoux,13097,Saint-Martin-de-Crau,4.56
38423,Saint-Martin-le-Vinoux,16015,Angoulême,9.38
38423,Saint-Martin-le-Vinoux,26212,Montvendre,9.38
38423,Saint-Martin-le-Vinoux,34172,Montpellier,4.56
38423,Saint-Martin-le-Vinoux,37134,Louans,4.69
38423,Saint-Martin-le-Vinoux,38058,Brézins,4.56
38423,Saint-Martin-le-Vinoux,38061,La Buisse,4.56
38423,Saint-Martin-le-Vinoux,38086,Chasselay,9.38
38423,Saint-Martin-le-Vinoux,38091,Châteauvilain,18.75
38423,Saint-Martin-le-Vinoux,38150,Domène,4.69
38423,Saint-Martin-le-Vinoux,38151,Échirolles,40.12
38423,Saint-Martin-le-Vinoux,38169,Fontaine,9.12
38423,Saint-Martin-le-Vinoux,38170,Fontanil-Cornillon,14.46
38423,Saint-Martin-le-Vinoux,38179,Gières,4.56
38423,Saint-Martin-le-Vinoux,38185,Grenoble,245.81
38423,Saint-Martin-le-Vinoux,38229,Meylan,5.09
38423,Saint-Martin-le-Vinoux,38249,Montbonnot-Saint-Martin,4.69
38423,Saint-Martin-le-Vinoux,38421,Saint-Martin-d'Hères,18.5
38423,Saint-Martin-le-Vinoux,38423,Saint-Martin-le-Vinoux,5211.21
38423,Saint-Martin-le-Vinoux,38474,Sassenage,9.12
38423,Saint-Martin-le-Vinoux,38485,Seyssinet-Pariset,9.69
38423,Saint-Martin-le-Vinoux,38504,Theys,4.69
38423,Saint-Martin-le-Vinoux,38533,Venon,9.38
38423,Saint-Martin-le-Vinoux,38545,Vif,4.56
38423,Saint-Martin-le-Vinoux,38562,Vizille,4.56
38423,Saint-Martin-le-Vinoux,38563,Voiron,9.38
38423,Saint-Martin-le-Vinoux,38566,Vourey,5.09
38423,Saint-Martin-le-Vinoux,42189,Roche-la-Molière,5.13
38423,Saint-Martin-le-Vinoux,51649,Vitry-le-François,4.69
38423,Saint-Martin-le-Vinoux,56121,Lorient,4.82
38423,Saint-Martin-le-Vinoux,59378,Marcq-en-Barœul,5.09
38423,Saint-Martin-le-Vinoux,67482,Strasbourg,4.56
38423,Saint-Martin-le-Vinoux,68066,Colmar,4.69
38423,Saint-Martin-le-Vinoux,68334,Thann,4.69
38423,Saint-Martin-le-Vinoux,69028,Brindas,4.69
38423,Saint-Martin-le-Vinoux,69149,Oullins-Pierre-Bénite,4.69
38423,Saint-Martin-le-Vinoux,69266,Villeurbanne,4.56
38423,Saint-Martin-le-Vinoux,69384,Lyon 4e Arrondissement,4.82
