code_origine,commune_origine,dep_origine,code_destination,commune_destination,dep_destination,flux,annee
38185,Grenoble,38,06155,Vallauris,06,2.78731345460793,2019
42218,Saint-Étienne,42,06155,Vallauris,06,0.986727078939533,2019
34172,Montpellier,34,06157,Vence,06,5.06102534256455,2019
76475,Franqueville-Saint-Pierre,76,06157,Vence,06,5.14146289008599,2019
34198,Pérols,34,06161,Villeneuve-Loubet,06,5.13855567600144,2019
38185,Grenoble,38,06161,Villeneuve-Loubet,06,7.6304967991273,2019
76540,Rouen,76,06161,Villeneuve-Loubet,06,6.11408075937498,2019
42218,Saint-Étienne,42,07007,Alboussière,07,5.09119700900202,2019
34172,Montpellier,34,07010,Annonay,07,14.5605787172054,2019
38185,Grenoble,38,07010,Annonay,07,31.1944145833874,2019
42044,Le Chambon-Feugerolles,42,07010,Annonay,07,2.94983727296611,2019
42218,Saint-Étienne,42,07010,Annonay,07,80.1035617284944,2019
42302,Sorbiers,42,07010,Annonay,07,3.16045768866413,2019
42305,La Talaudière,42,07010,Annonay,07,2.94983727296611,2019
34172,Montpellier,34,07019,Aubenas,07,8.90132395878601,2019
38185,Grenoble,38,07019,Aubenas,07,13.1356768068121,2019
42218,Saint-Étienne,42,07019,Aubenas,07,6.80791965671797,2019
35278,Saint-Grégoire,35,07023,Balazuc,07,5.21761461265283,2019
42218,Saint-Étienne,42,07024,Banne,07,5.02279635258359,2019
42218,Saint-Étienne,42,07026,Le Béage,07,5.07228193740209,2019
42218,Saint-Étienne,42,07027,Beauchastel,07,5.0,2019
42218,Saint-Étienne,42,07029,Beaumont,07,10.0,2019
34172,Montpellier,34,07042,Bourg-Saint-Andéol,07,5.00018501119729,2019
34172,Montpellier,34,07050,Chambonas,07,5.09214021786601,2019
34172,Montpellier,34,07055,Charmes-sur-Rhône,07,10.0,2019
38169,Fontaine,38,07055,Charmes-sur-Rhône,07,5.0,2019
38151,Échirolles,38,07072,Coux,07,5.0,2019
38185,Grenoble,38,07078,Davézieux,07,4.9412246571973,2019
42218,Saint-Étienne,42,07078,Davézieux,07,4.67826647282612,2019
42311,La Tour-en-Jarez,42,07084,Eclassan,07,10.0450368755709,2019
42218,Saint-Étienne,42,07089,Félines,07,5.00733209977918,2019
38185,Grenoble,38,07096,Gluiras,07,10.1355266901754,2019
34172,Montpellier,34,07102,Guilherand-Granges,07,3.02966235526788,2019
38057,Bresson,38,07102,Guilherand-Granges,07,2.76953281141287,2019
38126,Corenc,38,07102,Guilherand-Granges,07,1.93005866476028,2019
38185,Grenoble,38,07102,Guilherand-Granges,07,8.38015583255126,2019
38421,Saint-Martin-d'Hères,38,07102,Guilherand-Granges,07,2.94639776787624,2019
42225,Genilac,42,07102,Guilherand-Granges,07,2.73952264177039,2019
42271,Saint-Paul-en-Jarez,42,07102,Guilherand-Granges,07,1.11409826263905,2019
76540,Rouen,76,07116,Labégude,07,5.0,2019
42183,La Ricamarie,42,07126,Lagorce,07,5.11756563795744,2019
76705,Tourville-la-Rivière,76,07127,Lalevade-d'Ardèche,07,5.0,2019
42218,Saint-Étienne,42,07131,Lanas,07,19.5329270977887,2019
42218,Saint-Étienne,42,07155,Mercuer,07,10.4651010550883,2019
38169,Fontaine,38,07167,Les Ollières-sur-Eyrieux,07,10.2797232203318,2019
34172,Montpellier,34,07168,Orgnac-l'Aven,07,5.06039752152135,2019
42218,Saint-Étienne,42,07181,Le Pouzin,07,5.08154430955624,2019
38179,Gières,38,07185,Préaux,07,24.7884344146685,2019
38185,Grenoble,38,07186,Privas,07,19.7345660812059,2019
42110,L'Horme,42,07186,Privas,07,9.86728304060373,2019
42218,Saint-Étienne,42,07186,Privas,07,4.93364152030186,2019
38248,Montaud,38,07192,Rochepaule,07,20.0,2019
38185,Grenoble,38,07198,Rompon,07,5.23053218915898,2019
34120,Jacou,34,07201,Ruoms,07,10.239654515951,2019
42218,Saint-Étienne,42,07204,Saint-Agrève,07,5.00005498394305,2019
42183,La Ricamarie,42,07207,Saint-Alban-Auriolles,07,10.0,2019
42218,Saint-Étienne,42,07245,Saint-Jean-de-Muzols,07,15.2400917164917,2019
42218,Saint-Étienne,42,07281,Saint-Péray,07,10.0574011299436,2019
