metropole,code_commune,nom_commune,annee,indicateur_occupation,valeur
Montpellier,34087,Cournonsec,2011,VSEV_UNDER_OCC,173.33566
Montpellier,34087,Cournonsec,2011,MOD_OVER_OCC,37.68167
Grenoble,38188,Herbeys,2011,MOD_OVER_OCC,8.04173
Rouen,76319,Grand-Couronne,2011,MOD_UNDER_OCC,992.0
Grenoble,38158,Eybens,2011,SEV_UNDER_OCC,873.45796
Montpellier,34337,Villeneuve-lès-Maguelone,2011,STD_OCC,749.33603
Saint-Etienne,42305,La Talaudière,2011,STD_OCC,476.92225
Saint-Etienne,42311,La Tour-en-Jarez,2011,SEV_OVER_OCC,0.0
Grenoble,38445,Saint-Pierre-de-Mésage,2011,VSEV_UNDER_OCC,82.19112
Montpellier,34129,Lattes,2011,MOD_OVER_OCC,511.55311
Grenoble,38540,Veurey-Voroize,2011,SEV_OVER_OCC,0.0
Montpellier,34337,Villeneuve-lès-Maguelone,2011,MOD_UNDER_OCC,907.28313
Rouen,76575,Saint-Étienne-du-Rouvray,2011,VSEV_UNDER_OCC,1859.41288
Saint-Etienne,42186,Rive-de-Gier,2011,STD_OCC,1762.21654
Saint-Etienne,42316,Unieux,2011,MOD_OVER_OCC,161.77009
Saint-Etienne,42316,Unieux,2011,STD_OCC,753.61187
Grenoble,38540,Veurey-Voroize,2011,MOD_UNDER_OCC,100.12554
Rennes,35278,Saint-Grégoire,2011,SEV_OVER_OCC,0.0
Grenoble,38421,Saint-Martin-d'Hères,2011,SEV_UNDER_OCC,2727.35368
Grenoble,38421,Saint-Martin-d'Hères,2011,STD_OCC,4376.39812
Montpellier,34095,Fabrègues,2011,VSEV_UNDER_OCC,600.0
Rouen,76178,Cléon,2011,VSEV_UNDER_OCC,428.71343
Rennes,35208,Orgères,2011,VSEV_UNDER_OCC,584.55846
Rouen,76178,Cléon,2011,MOD_UNDER_OCC,594.25624
Grenoble,38421,Saint-Martin-d'Hères,2011,MOD_OVER_OCC,2477.32409
Grenoble,38277,Notre-Dame-de-Commiers,2011,MOD_OVER_OCC,0.0
Montpellier,34095,Fabrègues,2011,SEV_UNDER_OCC,680.0
Rennes,35208,Orgères,2011,MOD_OVER_OCC,15.69284
Rennes,35208,Orgères,2011,STD_OCC,258.93194
Saint-Etienne,42302,Sorbiers,2011,MOD_OVER_OCC,39.30222
Rouen,76178,Cléon,2011,STD_OCC,505.11781
Rouen,76322,Le Grand-Quevilly,2011,SEV_OVER_OCC,24.24847
Rouen,76391,La Londe,2011,STD_OCC,55.92615
Grenoble,38421,Saint-Martin-d'Hères,2011,VSEV_UNDER_OCC,1118.52783
Grenoble,38277,Notre-Dame-de-Commiers,2011,STD_OCC,4.06087
Montpellier,34307,Sussargues,2011,STD_OCC,117.40705
Montpellier,34244,Saint-Brès,2011,VSEV_UNDER_OCC,284.0
Montpellier,34095,Fabrègues,2011,MOD_UNDER_OCC,676.0
Rouen,76391,La Londe,2011,SEV_UNDER_OCC,279.63077
Montpellier,34307,Sussargues,2011,VSEV_UNDER_OCC,338.09052
Montpellier,34244,Saint-Brès,2011,SEV_OVER_OCC,16.0
Rouen,76322,Le Grand-Quevilly,2011,VSEV_UNDER_OCC,1248.78646
Rouen,76367,Houppeville,2011,MOD_UNDER_OCC,131.07441
Saint-Etienne,42218,Saint-Étienne,2011,MOD_OVER_OCC,8738.08849
Rouen,76322,Le Grand-Quevilly,2011,SEV_UNDER_OCC,2898.22232
Rennes,35208,Orgères,2011,SEV_UNDER_OCC,380.55148
Grenoble,38277,Notre-Dame-de-Commiers,2011,SEV_OVER_OCC,0.0
Grenoble,38528,Vaulnaveys-le-Bas,2011,MOD_UNDER_OCC,121.70385
Rennes,35208,Orgères,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42218,Saint-Étienne,2011,SEV_UNDER_OCC,15566.4792
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2011,SEV_UNDER_OCC,112.88293
Grenoble,38277,Notre-Dame-de-Commiers,2011,VSEV_UNDER_OCC,73.09565
Rennes,35120,Gévezé,2011,MOD_OVER_OCC,36.46733
Saint-Etienne,42218,Saint-Étienne,2011,VSEV_UNDER_OCC,8596.87958
Grenoble,38421,Saint-Martin-d'Hères,2011,SEV_OVER_OCC,110.10129
Rouen,76367,Houppeville,2011,SEV_UNDER_OCC,262.14881
Rouen,76367,Houppeville,2011,MOD_OVER_OCC,35.74757
Grenoble,38277,Notre-Dame-de-Commiers,2011,SEV_UNDER_OCC,48.73043
Rennes,35120,Gévezé,2011,SEV_UNDER_OCC,355.25397
Grenoble,38328,Quaix-en-Chartreuse,2011,SEV_OVER_OCC,4.01743
Montpellier,34244,Saint-Brès,2011,SEV_UNDER_OCC,212.0
Saint-Etienne,42302,Sorbiers,2011,VSEV_UNDER_OCC,825.34653
Saint-Etienne,42218,Saint-Étienne,2011,STD_OCC,23255.4036
Montpellier,34095,Fabrègues,2011,SEV_OVER_OCC,8.0
Grenoble,38328,Quaix-en-Chartreuse,2011,STD_OCC,28.122
Montpellier,34244,Saint-Brès,2011,MOD_OVER_OCC,68.0
Saint-Etienne,42218,Saint-Étienne,2011,MOD_UNDER_OCC,25950.11528
Montpellier,34307,Sussargues,2011,SEV_UNDER_OCC,259.66812
Rouen,76367,Houppeville,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42302,Sorbiers,2011,MOD_UNDER_OCC,848.92786
Rennes,35278,Saint-Grégoire,2011,VSEV_UNDER_OCC,1695.82889
Saint-Etienne,42302,Sorbiers,2011,SEV_OVER_OCC,3.93022
Rouen,76391,La Londe,2011,VSEV_UNDER_OCC,371.50945
Montpellier,34307,Sussargues,2011,MOD_UNDER_OCC,228.90352
Grenoble,38528,Vaulnaveys-le-Bas,2011,SEV_UNDER_OCC,106.00013
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2011,STD_OCC,76.59913
Rennes,35120,Gévezé,2011,STD_OCC,290.91858
Montpellier,34123,Juvignac,2011,SEV_UNDER_OCC,745.27426
Rouen,76391,La Londe,2011,SEV_OVER_OCC,0.0
Rennes,35208,Orgères,2011,MOD_UNDER_OCC,298.16405
Grenoble,38277,Notre-Dame-de-Commiers,2011,MOD_UNDER_OCC,52.7913
Grenoble,38328,Quaix-en-Chartreuse,2011,VSEV_UNDER_OCC,144.62745
Rouen,76178,Cléon,2011,SEV_UNDER_OCC,449.93687
Rouen,76178,Cléon,2011,MOD_OVER_OCC,110.36187
Grenoble,38328,Quaix-en-Chartreuse,2011,MOD_UNDER_OCC,56.24401
Grenoble,38528,Vaulnaveys-le-Bas,2011,VSEV_UNDER_OCC,188.44468
Rouen,76367,Houppeville,2011,VSEV_UNDER_OCC,492.52201
Grenoble,38528,Vaulnaveys-le-Bas,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42302,Sorbiers,2011,STD_OCC,467.69637
Montpellier,34244,Saint-Brès,2011,MOD_UNDER_OCC,296.0
Rennes,35278,Saint-Grégoire,2011,MOD_UNDER_OCC,552.49674
Rennes,35278,Saint-Grégoire,2011,MOD_OVER_OCC,170.55729
Saint-Etienne,42302,Sorbiers,2011,SEV_UNDER_OCC,962.90429
Montpellier,34123,Juvignac,2011,MOD_UNDER_OCC,654.01619
Rennes,35278,Saint-Grégoire,2011,SEV_UNDER_OCC,560.06842
Montpellier,34123,Juvignac,2011,SEV_OVER_OCC,19.20968
Grenoble,38328,Quaix-en-Chartreuse,2011,MOD_OVER_OCC,4.01743
Rouen,76322,Le Grand-Quevilly,2011,MOD_UNDER_OCC,4509.86172
Rennes,35120,Gévezé,2011,SEV_OVER_OCC,4.50805
Montpellier,34095,Fabrègues,2011,STD_OCC,452.0
Rouen,76322,Le Grand-Quevilly,2011,STD_OCC,2685.26692
Rennes,35120,Gévezé,2011,MOD_UNDER_OCC,337.88474
Grenoble,38528,Vaulnaveys-le-Bas,2011,MOD_OVER_OCC,11.77779
Grenoble,38528,Vaulnaveys-le-Bas,2011,STD_OCC,43.18524
Rouen,76178,Cléon,2011,SEV_OVER_OCC,21.22344
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2011,MOD_OVER_OCC,12.0946
Rouen,76391,La Londe,2011,MOD_UNDER_OCC,175.76791
Grenoble,38328,Quaix-en-Chartreuse,2011,SEV_UNDER_OCC,108.47059
Rennes,35120,Gévezé,2011,VSEV_UNDER_OCC,622.04424
Montpellier,34095,Fabrègues,2011,MOD_OVER_OCC,92.0
Grenoble,38421,Saint-Martin-d'Hères,2011,MOD_UNDER_OCC,4659.23306
Rouen,76367,Houppeville,2011,STD_OCC,63.55123
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2011,MOD_UNDER_OCC,124.97753
Montpellier,34244,Saint-Brès,2011,STD_OCC,192.0
Rennes,35278,Saint-Grégoire,2011,STD_OCC,614.59534
Montpellier,34123,Juvignac,2011,STD_OCC,585.57263
Saint-Etienne,42270,Saint-Paul-en-Cornillon,2011,VSEV_UNDER_OCC,193.5136
Saint-Etienne,42218,Saint-Étienne,2011,SEV_OVER_OCC,723.57259
Rouen,76322,Le Grand-Quevilly,2011,MOD_OVER_OCC,495.87823
Montpellier,34307,Sussargues,2011,SEV_OVER_OCC,3.77113
Montpellier,34123,Juvignac,2011,MOD_OVER_OCC,133.08469
Rouen,76391,La Londe,2011,MOD_OVER_OCC,15.9789
Montpellier,34123,Juvignac,2011,VSEV_UNDER_OCC,973.41944
Montpellier,34307,Sussargues,2011,MOD_OVER_OCC,32.9392
Rouen,76451,Mont-Saint-Aignan,2011,VSEV_UNDER_OCC,2269.08754
Grenoble,38436,Saint-Paul-de-Varces,2011,MOD_OVER_OCC,8.0
Saint-Etienne,42167,Pavezin,2011,VSEV_UNDER_OCC,36.74336
Grenoble,38486,Seyssins,2011,SEV_UNDER_OCC,740.0
Grenoble,38524,Varces-Allières-et-Risset,2011,VSEV_UNDER_OCC,614.04571
Rennes,35206,Noyal-Châtillon-sur-Seiche,2011,SEV_OVER_OCC,0.0
Rouen,76486,Orival,2011,SEV_UNDER_OCC,83.38365
Rouen,76366,Le Houlme,2011,VSEV_UNDER_OCC,353.52233
Saint-Etienne,42096,Fontanès,2011,MOD_UNDER_OCC,92.84663
Montpellier,34090,Le Crès,2011,SEV_OVER_OCC,0.0
Rennes,35189,Montgermont,2011,MOD_UNDER_OCC,264.40344
Grenoble,38151,Échirolles,2011,VSEV_UNDER_OCC,1569.52438
Rouen,76216,Déville-lès-Rouen,2011,STD_OCC,1266.83814
Grenoble,38474,Sassenage,2011,MOD_OVER_OCC,260.6579
Grenoble,38474,Sassenage,2011,MOD_UNDER_OCC,1322.08452
Rouen,76313,Gouy,2011,SEV_UNDER_OCC,82.54815
Rouen,76216,Déville-lès-Rouen,2011,MOD_UNDER_OCC,1489.2729
Rennes,35051,Cesson-Sévigné,2011,VSEV_UNDER_OCC,2774.90248
Grenoble,38486,Seyssins,2011,MOD_OVER_OCC,80.0
Rouen,76165,Caudebec-lès-Elbeuf,2011,VSEV_UNDER_OCC,686.87276
Montpellier,34090,Le Crès,2011,MOD_OVER_OCC,78.78287
Grenoble,38151,Échirolles,2011,SEV_OVER_OCC,101.85299
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2011,VSEV_UNDER_OCC,48.98405
Rennes,35131,L'Hermitage,2011,SEV_UNDER_OCC,294.58068
Montpellier,34090,Le Crès,2011,VSEV_UNDER_OCC,1098.58838
Grenoble,38545,Vif,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42167,Pavezin,2011,SEV_UNDER_OCC,44.90855
Rouen,76313,Gouy,2011,SEV_OVER_OCC,0.0
Rouen,76216,Déville-lès-Rouen,2011,SEV_OVER_OCC,20.58104
Saint-Etienne,42001,Aboën,2011,MOD_UNDER_OCC,44.0
Rennes,35051,Cesson-Sévigné,2011,MOD_UNDER_OCC,1130.27469
Rennes,35189,Montgermont,2011,VSEV_UNDER_OCC,516.25905
Rouen,76536,Roncherolles-sur-le-Vivier,2011,SEV_OVER_OCC,0.0
Rouen,76313,Gouy,2011,STD_OCC,19.65432
Rennes,35131,L'Hermitage,2011,STD_OCC,221.76816
Grenoble,38126,Corenc,2011,SEV_UNDER_OCC,241.36754
Saint-Etienne,42001,Aboën,2011,STD_OCC,32.0
Grenoble,38436,Saint-Paul-de-Varces,2011,VSEV_UNDER_OCC,356.0
Rouen,76366,Le Houlme,2011,SEV_UNDER_OCC,498.1451
Montpellier,34090,Le Crès,2011,MOD_UNDER_OCC,757.07046
Montpellier,34198,Pérols,2011,MOD_UNDER_OCC,907.35426
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2011,MOD_UNDER_OCC,53.06606
Rennes,35051,Cesson-Sévigné,2011,STD_OCC,1087.85105
Grenoble,38126,Corenc,2011,MOD_OVER_OCC,102.87797
Grenoble,38545,Vif,2011,MOD_UNDER_OCC,892.14506
Saint-Etienne,42096,Fontanès,2011,MOD_OVER_OCC,0.0
Grenoble,38126,Corenc,2011,VSEV_UNDER_OCC,823.02376
Grenoble,38151,Échirolles,2011,STD_OCC,4422.8238
Montpellier,34198,Pérols,2011,VSEV_UNDER_OCC,948.69393
Montpellier,34090,Le Crès,2011,STD_OCC,514.81669
Grenoble,38126,Corenc,2011,STD_OCC,178.05802
Grenoble,38524,Varces-Allières-et-Risset,2011,SEV_OVER_OCC,0.0
Rouen,76216,Déville-lès-Rouen,2011,SEV_UNDER_OCC,1120.78688
Grenoble,38151,Échirolles,2011,MOD_OVER_OCC,1183.81591
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2011,SEV_UNDER_OCC,48.98405
Rennes,35131,L'Hermitage,2011,MOD_UNDER_OCC,408.62612
Saint-Etienne,42001,Aboën,2011,MOD_OVER_OCC,0.0
Montpellier,34198,Pérols,2011,STD_OCC,663.46233
Rennes,35189,Montgermont,2011,SEV_UNDER_OCC,259.86624
Grenoble,38486,Seyssins,2011,VSEV_UNDER_OCC,920.0
Saint-Etienne,42167,Pavezin,2011,MOD_OVER_OCC,0.0
Grenoble,38126,Corenc,2011,MOD_UNDER_OCC,217.62647
Rennes,35206,Noyal-Châtillon-sur-Seiche,2011,MOD_OVER_OCC,81.15749
Saint-Etienne,42096,Fontanès,2011,STD_OCC,12.11043
Grenoble,38524,Varces-Allières-et-Risset,2011,MOD_OVER_OCC,101.85164
Montpellier,34198,Pérols,2011,SEV_UNDER_OCC,969.07032
Rouen,76536,Roncherolles-sur-le-Vivier,2011,MOD_OVER_OCC,0.0
Rouen,76165,Caudebec-lès-Elbeuf,2011,MOD_UNDER_OCC,1358.13478
Grenoble,38151,Échirolles,2011,SEV_UNDER_OCC,3394.10831
Rouen,76313,Gouy,2011,MOD_UNDER_OCC,55.0321
Rouen,76486,Orival,2011,STD_OCC,63.5304
Rennes,35131,L'Hermitage,2011,SEV_OVER_OCC,0.0
Grenoble,38524,Varces-Allières-et-Risset,2011,SEV_UNDER_OCC,525.59646
Saint-Etienne,42330,Villars,2011,MOD_OVER_OCC,156.0
Rennes,35131,L'Hermitage,2011,VSEV_UNDER_OCC,642.68766
Saint-Etienne,42330,Villars,2011,VSEV_UNDER_OCC,744.0
Rennes,35206,Noyal-Châtillon-sur-Seiche,2011,VSEV_UNDER_OCC,931.37883
Montpellier,34198,Pérols,2011,MOD_OVER_OCC,130.22707
Rouen,76313,Gouy,2011,VSEV_UNDER_OCC,125.78765
Grenoble,38436,Saint-Paul-de-Varces,2011,SEV_UNDER_OCC,208.0
Rouen,76165,Caudebec-lès-Elbeuf,2011,SEV_UNDER_OCC,858.59095
Rouen,76451,Mont-Saint-Aignan,2011,MOD_UNDER_OCC,1955.18682
Grenoble,38486,Seyssins,2011,STD_OCC,408.0
Rouen,76366,Le Houlme,2011,MOD_OVER_OCC,88.38058
Grenoble,38545,Vif,2011,VSEV_UNDER_OCC,767.56624
Rouen,76366,Le Houlme,2011,STD_OCC,249.07255
Rennes,35206,Noyal-Châtillon-sur-Seiche,2011,SEV_UNDER_OCC,533.32066
Saint-Etienne,42330,Villars,2011,SEV_UNDER_OCC,860.0
Grenoble,38436,Saint-Paul-de-Varces,2011,MOD_UNDER_OCC,148.0
Rouen,76451,Mont-Saint-Aignan,2011,SEV_UNDER_OCC,1833.88477
Rouen,76216,Déville-lès-Rouen,2011,VSEV_UNDER_OCC,652.56691
Rouen,76636,Saint-Pierre-de-Varengeville,2011,MOD_UNDER_OCC,179.60556
Rouen,76451,Mont-Saint-Aignan,2011,SEV_OVER_OCC,26.69215
Saint-Etienne,42167,Pavezin,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2011,MOD_OVER_OCC,8.16401
Grenoble,38474,Sassenage,2011,STD_OCC,1014.40845
Saint-Etienne,42330,Villars,2011,STD_OCC,564.0
Grenoble,38524,Varces-Allières-et-Risset,2011,MOD_UNDER_OCC,553.21818
Rouen,76165,Caudebec-lès-Elbeuf,2011,SEV_OVER_OCC,11.70806
Rouen,76486,Orival,2011,MOD_UNDER_OCC,91.32495
Saint-Etienne,42096,Fontanès,2011,SEV_UNDER_OCC,68.62577
Saint-Etienne,42001,Aboën,2011,SEV_UNDER_OCC,40.0
Rennes,35206,Noyal-Châtillon-sur-Seiche,2011,STD_OCC,556.50851
Rouen,76636,Saint-Pierre-de-Varengeville,2011,SEV_OVER_OCC,3.71882
Rouen,76636,Saint-Pierre-de-Varengeville,2011,STD_OCC,96.39262
Rouen,76216,Déville-lès-Rouen,2011,MOD_OVER_OCC,383.98684
Saint-Etienne,42001,Aboën,2011,SEV_OVER_OCC,0.0
Rouen,76636,Saint-Pierre-de-Varengeville,2011,VSEV_UNDER_OCC,335.10991
Rouen,76366,Le Houlme,2011,MOD_UNDER_OCC,562.42188
Saint-Etienne,42330,Villars,2011,MOD_UNDER_OCC,1028.0
Rouen,76536,Roncherolles-sur-le-Vivier,2011,MOD_UNDER_OCC,63.29799
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2011,STD_OCC,40.82005
Rouen,76636,Saint-Pierre-de-Varengeville,2011,SEV_UNDER_OCC,286.18408
Grenoble,38436,Saint-Paul-de-Varces,2011,SEV_OVER_OCC,0.0
Grenoble,38151,Échirolles,2011,MOD_UNDER_OCC,4594.7949
Grenoble,38524,Varces-Allières-et-Risset,2011,STD_OCC,338.45348
Saint-Etienne,42167,Pavezin,2011,MOD_UNDER_OCC,40.82596
Rouen,76636,Saint-Pierre-de-Varengeville,2011,MOD_OVER_OCC,12.10071
Grenoble,38545,Vif,2011,MOD_OVER_OCC,104.48546
Grenoble,38436,Saint-Paul-de-Varces,2011,STD_OCC,80.0
Rouen,76165,Caudebec-lès-Elbeuf,2011,STD_OCC,1042.0172
Montpellier,34198,Pérols,2011,SEV_OVER_OCC,16.16407
Rouen,76451,Mont-Saint-Aignan,2011,MOD_OVER_OCC,1337.05955
Rennes,35051,Cesson-Sévigné,2011,SEV_UNDER_OCC,1209.33336
Saint-Etienne,42167,Pavezin,2011,STD_OCC,4.0826
Grenoble,38474,Sassenage,2011,VSEV_UNDER_OCC,876.92632
Rennes,35189,Montgermont,2011,STD_OCC,239.75109
Rennes,35189,Montgermont,2011,MOD_OVER_OCC,94.68465
Saint-Etienne,42096,Fontanès,2011,SEV_OVER_OCC,0.0
Rouen,76366,Le Houlme,2011,SEV_OVER_OCC,0.0
Grenoble,38474,Sassenage,2011,SEV_OVER_OCC,14.5804
Grenoble,38486,Seyssins,2011,MOD_UNDER_OCC,616.0
Rouen,76313,Gouy,2011,MOD_OVER_OCC,0.0
Saint-Etienne,42330,Villars,2011,SEV_OVER_OCC,0.0
Rennes,35206,Noyal-Châtillon-sur-Seiche,2011,MOD_UNDER_OCC,564.2378
Grenoble,38545,Vif,2011,SEV_UNDER_OCC,847.93967
Grenoble,38126,Corenc,2011,SEV_OVER_OCC,3.95684
Rouen,76165,Caudebec-lès-Elbeuf,2011,MOD_OVER_OCC,323.92295
Rouen,76536,Roncherolles-sur-le-Vivier,2011,SEV_UNDER_OCC,122.63985
Grenoble,38474,Sassenage,2011,SEV_UNDER_OCC,1127.1101
Saint-Etienne,42001,Aboën,2011,VSEV_UNDER_OCC,60.0
Rouen,76486,Orival,2011,VSEV_UNDER_OCC,123.09015
Rouen,76486,Orival,2011,SEV_OVER_OCC,0.0
Rouen,76536,Roncherolles-sur-le-Vivier,2011,VSEV_UNDER_OCC,197.80622
Rennes,35189,Montgermont,2011,SEV_OVER_OCC,4.38495
Grenoble,38545,Vif,2011,STD_OCC,514.38994
Grenoble,38486,Seyssins,2011,SEV_OVER_OCC,4.0
Rouen,76536,Roncherolles-sur-le-Vivier,2011,STD_OCC,27.69287
Rennes,35051,Cesson-Sévigné,2011,MOD_OVER_OCC,802.04409
Saint-Etienne,42096,Fontanès,2011,VSEV_UNDER_OCC,72.66258
Montpellier,34090,Le Crès,2011,SEV_UNDER_OCC,934.90915
Saint-Etienne,42192,Rozier-Côtes-d'Aurec,2011,SEV_OVER_OCC,0.0
Rouen,76451,Mont-Saint-Aignan,2011,STD_OCC,1481.40623
Rennes,35131,L'Hermitage,2011,MOD_OVER_OCC,37.24441
Rouen,76486,Orival,2011,MOD_OVER_OCC,19.85325
Rennes,35051,Cesson-Sévigné,2011,SEV_OVER_OCC,22.63023
Grenoble,38271,Murianette,2011,SEV_UNDER_OCC,100.97278
Rennes,35065,La Chapelle-Thouarault,2011,STD_OCC,86.90343
Grenoble,38068,Champagnier,2011,MOD_UNDER_OCC,64.0
Rennes,35065,La Chapelle-Thouarault,2011,VSEV_UNDER_OCC,316.01246
Grenoble,38271,Murianette,2011,VSEV_UNDER_OCC,74.63205
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2011,STD_OCC,36.0
Saint-Etienne,42208,Saint-Christo-en-Jarez,2011,STD_OCC,100.93304
Grenoble,38271,Murianette,2011,STD_OCC,57.07157
Montpellier,34227,Restinclières,2011,MOD_OVER_OCC,12.03093
Grenoble,38317,Le Pont-de-Claix,2011,VSEV_UNDER_OCC,357.48093
Rouen,76759,Yville-sur-Seine,2011,VSEV_UNDER_OCC,77.0
Saint-Etienne,42005,Andrézieux-Bouthéon,2011,STD_OCC,683.64165
Rouen,76617,Saint-Martin-du-Vivier,2011,VSEV_UNDER_OCC,453.90345
Saint-Etienne,42005,Andrézieux-Bouthéon,2011,VSEV_UNDER_OCC,723.15851
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2011,MOD_OVER_OCC,0.0
Grenoble,38271,Murianette,2011,MOD_UNDER_OCC,70.24193
Rouen,76617,Saint-Martin-du-Vivier,2011,SEV_OVER_OCC,0.0
Grenoble,38317,Le Pont-de-Claix,2011,SEV_OVER_OCC,27.71738
Saint-Etienne,42097,La Fouillouse,2011,SEV_UNDER_OCC,488.39259
Grenoble,38317,Le Pont-de-Claix,2011,MOD_UNDER_OCC,1536.22642
Rennes,35058,La Chapelle-Chaussée,2011,STD_OCC,31.27569
Saint-Etienne,42005,Andrézieux-Bouthéon,2011,SEV_UNDER_OCC,889.12932
Montpellier,34227,Restinclières,2011,STD_OCC,140.36082
Rouen,76157,Canteleu,2011,VSEV_UNDER_OCC,896.61029
Rouen,76640,Saint-Pierre-lès-Elbeuf,2011,STD_OCC,588.05338
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2011,VSEV_UNDER_OCC,48.0
Rennes,35058,La Chapelle-Chaussée,2011,SEV_OVER_OCC,0.0
Saint-Etienne,42005,Andrézieux-Bouthéon,2011,SEV_OVER_OCC,43.71028
Rouen,76429,Le Mesnil-Esnard,2011,MOD_UNDER_OCC,526.97449
Rouen,76157,Canteleu,2011,SEV_OVER_OCC,27.56688
Grenoble,38317,Le Pont-de-Claix,2011,MOD_OVER_OCC,373.84431
Rouen,76429,Le Mesnil-Esnard,2011,MOD_OVER_OCC,140.36877
Saint-Etienne,42097,La Fouillouse,2011,STD_OCC,201.81512
Rouen,76157,Canteleu,2011,MOD_OVER_OCC,345.333
Rennes,35058,La Chapelle-Chaussée,2011,MOD_OVER_OCC,7.81892
Rennes,35065,La Chapelle-Thouarault,2011,MOD_OVER_OCC,3.95016
Rouen,76759,Yville-sur-Seine,2011,SEV_UNDER_OCC,48.0
Rouen,76640,Saint-Pierre-lès-Elbeuf,2011,SEV_OVER_OCC,8.05553
Grenoble,38317,Le Pont-de-Claix,2011,STD_OCC,1447.75064
Rouen,76640,Saint-Pierre-lès-Elbeuf,2011,MOD_UNDER_OCC,986.80191
Rouen,76640,Saint-Pierre-lès-Elbeuf,2011,SEV_UNDER_OCC,1019.02401
Saint-Etienne,42208,Saint-Christo-en-Jarez,2011,MOD_OVER_OCC,8.07464
Saint-Etienne,42208,Saint-Christo-en-Jarez,2011,VSEV_UNDER_OCC,169.56751
Saint-Etienne,42005,Andrézieux-Bouthéon,2011,MOD_OVER_OCC,134.35732
Montpellier,34227,Restinclières,2011,MOD_UNDER_OCC,148.38144
Grenoble,38068,Champagnier,2011,VSEV_UNDER_OCC,248.0
Rouen,76020,Anneville-Ambourville,2011,MOD_OVER_OCC,12.0099
Saint-Etienne,42097,La Fouillouse,2011,MOD_UNDER_OCC,456.10217
Grenoble,38068,Champagnier,2011,STD_OCC,36.0
Grenoble,38068,Champagnier,2011,SEV_UNDER_OCC,120.0
Rennes,35065,La Chapelle-Thouarault,2011,MOD_UNDER_OCC,130.35514
Rouen,76020,Anneville-Ambourville,2011,SEV_UNDER_OCC,164.13531
Rouen,76617,Saint-Martin-du-Vivier,2011,MOD_UNDER_OCC,95.55862
Grenoble,38317,Le Pont-de-Claix,2011,SEV_UNDER_OCC,966.56047
Rennes,35065,La Chapelle-Thouarault,2011,SEV_UNDER_OCC,205.4081
Rouen,76759,Yville-sur-Seine,2011,MOD_OVER_OCC,0.0
Saint-Etienne,42208,Saint-Christo-en-Jarez,2011,MOD_UNDER_OCC,205.9034
Saint-Etienne,42097,La Fouillouse,2011,VSEV_UNDER_OCC,609.48166
Grenoble,38068,Champagnier,2011,MOD_OVER_OCC,0.0
Rennes,35065,La Chapelle-Thouarault,2011,SEV_OVER_OCC,0.0
Rouen,76759,Yville-sur-Seine,2011,SEV_OVER_OCC,0.0
Rouen,76640,Saint-Pierre-lès-Elbeuf,2011,MOD_OVER_OCC,124.86065
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2011,SEV_UNDER_OCC,52.0
Rouen,76020,Anneville-Ambourville,2011,STD_OCC,28.0231
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2011,MOD_UNDER_OCC,48.0
Rouen,76020,Anneville-Ambourville,2011,MOD_UNDER_OCC,104.08581
Rouen,76617,Saint-Martin-du-Vivier,2011,STD_OCC,15.92644
Montpellier,34227,Restinclières,2011,SEV_UNDER_OCC,96.24742
Rouen,76157,Canteleu,2011,MOD_UNDER_OCC,2200.28713
Montpellier,34227,Restinclières,2011,SEV_OVER_OCC,8.02062
Rouen,76640,Saint-Pierre-lès-Elbeuf,2011,VSEV_UNDER_OCC,817.63587
Saint-Etienne,42208,Saint-Christo-en-Jarez,2011,SEV_UNDER_OCC,173.60483
Rennes,35058,La Chapelle-Chaussée,2011,VSEV_UNDER_OCC,140.74062
Saint-Etienne,42097,La Fouillouse,2011,MOD_OVER_OCC,20.18151
Rouen,76429,Le Mesnil-Esnard,2011,SEV_OVER_OCC,8.15107
Rouen,76020,Anneville-Ambourville,2011,SEV_OVER_OCC,4.0033
Rouen,76617,Saint-Martin-du-Vivier,2011,SEV_UNDER_OCC,87.5954
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2011,SEV_OVER_OCC,0.0
Rouen,76759,Yville-sur-Seine,2011,MOD_UNDER_OCC,40.0
Grenoble,38271,Murianette,2011,MOD_OVER_OCC,39.51109
