metropole,code_commune,nom_commune,annee,lieu_travail,sexe,mode_transport,valeur
Rouen,76498,Le Petit-Quevilly,2021,Commune de résidence,Hommes,Deux-roues,24.6230015341
Rouen,76513,Quevillon,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76514,Quévreville-la-Poterie,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76536,Roncherolles-sur-le-Vivier,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76540,Rouen,2021,Commune de résidence,Hommes,Deux-roues,1011.8343672924
Rouen,76550,Sahurs,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76558,Saint-Aubin-Celloville,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76560,Saint-Aubin-Épinay,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76561,Saint-Aubin-lès-Elbeuf,2021,Commune de résidence,Hommes,Deux-roues,15.1040567506
Rouen,76575,Saint-Étienne-du-Rouvray,2021,Commune de résidence,Hommes,Deux-roues,72.3540613617
Rouen,76591,Saint-Jacques-sur-Darnétal,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76599,Saint-Léger-du-Bourg-Denis,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76608,Sainte-Marguerite-sur-Duclair,2021,Commune de résidence,Hommes,Deux-roues,4.9129827999
Rouen,76614,Saint-Martin-de-Boscherville,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76617,Saint-Martin-du-Vivier,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76631,Saint-Paër,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76634,Saint-Pierre-de-Manneville,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76636,Saint-Pierre-de-Varengeville,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76640,Saint-Pierre-lès-Elbeuf,2021,Commune de résidence,Hommes,Deux-roues,5.0857998661
Rouen,76681,Sotteville-lès-Rouen,2021,Commune de résidence,Hommes,Deux-roues,58.4332297535
Rouen,76682,Sotteville-sous-le-Val,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76705,Tourville-la-Rivière,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76709,Le Trait,2021,Commune de résidence,Hommes,Deux-roues,15.3279822182
Rouen,76717,Val-de-la-Haye,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76750,Yainville,2021,Commune de résidence,Hommes,Deux-roues,0.0
Rouen,76753,Ymare,2021,Commune de résidence,Hommes,Deux-roues,5.4817458316
Rouen,76759,Yville-sur-Seine,2021,Commune de résidence,Hommes,Deux-roues,0.0
Montpellier,34022,Baillargues,2021,Commune de résidence,Hommes,Autre,14.959971812
Montpellier,34027,Beaulieu,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34057,Castelnau-le-Lez,2021,Commune de résidence,Hommes,Autre,102.417502949
Montpellier,34058,Castries,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34077,Clapiers,2021,Commune de résidence,Hommes,Autre,4.8321534237
Montpellier,34087,Cournonsec,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34088,Cournonterral,2021,Commune de résidence,Hommes,Autre,5.2943008595
Montpellier,34090,Le Crès,2021,Commune de résidence,Hommes,Autre,9.8550301632
Montpellier,34095,Fabrègues,2021,Commune de résidence,Hommes,Autre,15.1777653056
Montpellier,34116,Grabels,2021,Commune de résidence,Hommes,Autre,14.8619516488
Montpellier,34120,Jacou,2021,Commune de résidence,Hommes,Autre,9.891853314
Montpellier,34123,Juvignac,2021,Commune de résidence,Hommes,Autre,3.3531221717
Montpellier,34129,Lattes,2021,Commune de résidence,Hommes,Autre,63.0285187611
Montpellier,34134,Lavérune,2021,Commune de résidence,Hommes,Autre,4.984050792
Montpellier,34164,Montaud,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34169,Montferrier-sur-Lez,2021,Commune de résidence,Hommes,Autre,15.4221304744
Montpellier,34172,Montpellier,2021,Commune de résidence,Hommes,Autre,2087.4386054347
Montpellier,34179,Murviel-lès-Montpellier,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34198,Pérols,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34202,Pignan,2021,Commune de résidence,Hommes,Autre,10.123992853
Montpellier,34217,Prades-le-Lez,2021,Commune de résidence,Hommes,Autre,5.0974944942
Montpellier,34227,Restinclières,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34244,Saint-Brès,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34249,Saint-Drézéry,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34256,Saint-Geniès-des-Mourgues,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34259,Saint-Georges-d'Orques,2021,Commune de résidence,Hommes,Autre,4.8295307686
Montpellier,34270,Saint-Jean-de-Védas,2021,Commune de résidence,Hommes,Autre,28.0312516734
Montpellier,34295,Saussan,2021,Commune de résidence,Hommes,Autre,0.0
Montpellier,34307,Sussargues,2021,Commune de résidence,Hommes,Autre,4.9890450128
Montpellier,34327,Vendargues,2021,Commune de résidence,Hommes,Autre,11.226403684
Montpellier,34337,Villeneuve-lès-Maguelone,2021,Commune de résidence,Hommes,Autre,18.3849110669
Rennes,35001,Acigné,2021,Commune de résidence,Hommes,Autre,4.9947786019
Rennes,35022,Bécherel,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35024,Betton,2021,Commune de résidence,Hommes,Autre,1.17918752
Rennes,35032,Bourgbarré,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35039,Brécé,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35047,Bruz,2021,Commune de résidence,Hommes,Autre,18.9204781004
Rennes,35051,Cesson-Sévigné,2021,Commune de résidence,Hommes,Autre,29.6807530806
Rennes,35055,Chantepie,2021,Commune de résidence,Hommes,Autre,17.3420590183
Rennes,35058,La Chapelle-Chaussée,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35059,La Chapelle-des-Fougeretz,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35065,La Chapelle-Thouarault,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35066,Chartres-de-Bretagne,2021,Commune de résidence,Hommes,Autre,4.8809317284
Rennes,35076,Chavagne,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35079,Chevaigné,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35080,Cintré,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35081,Clayes,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35088,Corps-Nuds,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35120,Gévezé,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35131,L'Hermitage,2021,Commune de résidence,Hommes,Autre,10.2064691599
Rennes,35139,Laillé,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35144,Langan,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35180,Miniac-sous-Bécherel,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35189,Montgermont,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35196,Mordelles,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35204,Nouvoitou,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35206,Noyal-Châtillon-sur-Seiche,2021,Commune de résidence,Hommes,Autre,9.1967857328
Rennes,35208,Orgères,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35210,Pacé,2021,Commune de résidence,Hommes,Autre,9.4003491527
Rennes,35216,Parthenay-de-Bretagne,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35238,Rennes,2021,Commune de résidence,Hommes,Autre,671.8303551187
Rennes,35240,Le Rheu,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35245,Romillé,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35250,Saint-Armel,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35266,Saint-Erblon,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35275,Saint-Gilles,2021,Commune de résidence,Hommes,Autre,4.9931718949
Rennes,35278,Saint-Grégoire,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35281,Saint-Jacques-de-la-Lande,2021,Commune de résidence,Hommes,Autre,2.9367493908
Rennes,35315,Saint-Sulpice-la-Forêt,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35334,Thorigné-Fouillard,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35351,Le Verger,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35352,Vern-sur-Seiche,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35353,Vezin-le-Coquet,2021,Commune de résidence,Hommes,Autre,0.0
Rennes,35363,Pont-Péan,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38057,Bresson,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38059,Brié-et-Angonnes,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38068,Champagnier,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38071,Champ-sur-Drac,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38111,Claix,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38126,Corenc,2021,Commune de résidence,Hommes,Autre,4.9831254733
Grenoble,38150,Domène,2021,Commune de résidence,Hommes,Autre,10.1863846876
Grenoble,38151,Échirolles,2021,Commune de résidence,Hommes,Autre,12.2847478348
Grenoble,38158,Eybens,2021,Commune de résidence,Hommes,Autre,2.9050805673
Grenoble,38169,Fontaine,2021,Commune de résidence,Hommes,Autre,14.8179176534
Grenoble,38170,Fontanil-Cornillon,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38179,Gières,2021,Commune de résidence,Hommes,Autre,5.0012608365
Grenoble,38185,Grenoble,2021,Commune de résidence,Hommes,Autre,200.0785206205
Grenoble,38187,Le Gua,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38188,Herbeys,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38200,Jarrie,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38229,Meylan,2021,Commune de résidence,Hommes,Autre,14.2297092612
Grenoble,38235,Miribel-Lanchâtre,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38252,Montchaboud,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38258,Mont-Saint-Martin,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38271,Murianette,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38277,Notre-Dame-de-Commiers,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38279,Notre-Dame-de-Mésage,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38281,Noyarey,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38309,Poisat,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38317,Le Pont-de-Claix,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38325,Proveysieux,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38328,Quaix-en-Chartreuse,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38364,Saint-Barthélemy-de-Séchilienne,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38382,Saint-Égrève,2021,Commune de résidence,Hommes,Autre,20.5448392223
Grenoble,38388,Saint-Georges-de-Commiers,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38421,Saint-Martin-d'Hères,2021,Commune de résidence,Hommes,Autre,31.8034600099
Grenoble,38423,Saint-Martin-le-Vinoux,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38436,Saint-Paul-de-Varces,2021,Commune de résidence,Hommes,Autre,4.7576976505
Grenoble,38445,Saint-Pierre-de-Mésage,2021,Commune de résidence,Hommes,Autre,5.0507508296
Grenoble,38471,Le Sappey-en-Chartreuse,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38472,Sarcenas,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38474,Sassenage,2021,Commune de résidence,Hommes,Autre,20.6045200747
Grenoble,38478,Séchilienne,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38485,Seyssinet-Pariset,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38486,Seyssins,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38516,La Tronche,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38524,Varces-Allières-et-Risset,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38528,Vaulnaveys-le-Bas,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38529,Vaulnaveys-le-Haut,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38533,Venon,2021,Commune de résidence,Hommes,Autre,0.0
Grenoble,38540,Veurey-Voroize,2021,Commune de résidence,Hommes,Autre,4.7573698457
Grenoble,38545,Vif,2021,Commune de résidence,Hommes,Autre,5.0735657002
Grenoble,38562,Vizille,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42001,Aboën,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42005,Andrézieux-Bouthéon,2021,Commune de résidence,Hommes,Autre,5.0068871537
Saint-Étienne,42031,Caloire,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42032,Cellieu,2021,Commune de résidence,Hommes,Autre,10.1967159969
Saint-Étienne,42036,Chagnon,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42043,Chambœuf,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42044,Le Chambon-Feugerolles,2021,Commune de résidence,Hommes,Autre,11.0176228076
Saint-Étienne,42053,Châteauneuf,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42083,Dargoire,2021,Commune de résidence,Hommes,Autre,5.3353677061
Saint-Étienne,42085,Doizieux,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42092,L'Étrat,2021,Commune de résidence,Hommes,Autre,10.4261941754
Saint-Étienne,42093,Farnay,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42095,Firminy,2021,Commune de résidence,Hommes,Autre,6.9761516658
Saint-Étienne,42096,Fontanès,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42097,La Fouillouse,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42099,Fraisses,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42100,La Gimond,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42103,La Grand-Croix,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42110,L'Horme,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42123,Lorette,2021,Commune de résidence,Hommes,Autre,10.4586586926
Saint-Étienne,42133,Marcenod,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42167,Pavezin,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42183,La Ricamarie,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42186,Rive-de-Gier,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42189,Roche-la-Molière,2021,Commune de résidence,Hommes,Autre,10.0778635939
Saint-Étienne,42192,Rozier-Côtes-d'Aurec,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42206,Saint-Bonnet-les-Oules,2021,Commune de résidence,Hommes,Autre,9.6833944979
Saint-Étienne,42207,Saint-Chamond,2021,Commune de résidence,Hommes,Autre,20.5385001104
Saint-Étienne,42208,Saint-Christo-en-Jarez,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42210,Sainte-Croix-en-Jarez,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42218,Saint-Étienne,2021,Commune de résidence,Hommes,Autre,166.3257598327
Saint-Étienne,42222,Saint-Galmier,2021,Commune de résidence,Hommes,Autre,5.1615537008
Saint-Étienne,42223,Saint-Genest-Lerpt,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42225,Genilac,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42234,Saint-Héand,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42237,Saint-Jean-Bonnefonds,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42242,Saint-Joseph,2021,Commune de résidence,Hommes,Autre,5.0336789185
Saint-Étienne,42259,Saint-Martin-la-Plaine,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42262,Saint-Maurice-en-Gourgois,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42266,Saint-Nizier-de-Fornas,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42270,Saint-Paul-en-Cornillon,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42271,Saint-Paul-en-Jarez,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42275,Saint-Priest-en-Jarez,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42283,Saint-Romain-en-Jarez,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42302,Sorbiers,2021,Commune de résidence,Hommes,Autre,4.9735968906
Saint-Étienne,42305,La Talaudière,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42307,Tartaras,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42308,La Terrasse-sur-Dorlay,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42311,La Tour-en-Jarez,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42316,Unieux,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42320,Valfleury,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42322,La Valla-en-Gier,2021,Commune de résidence,Hommes,Autre,0.0
Saint-Étienne,42330,Villars,2021,Commune de résidence,Hommes,Autre,5.1211470659
Rouen,76005,Amfreville-la-Mi-Voie,2021,Commune de résidence,Hommes,Autre,10.275380173
Rouen,76020,Anneville-Ambourville,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76039,Les Authieux-sur-le-Port-Saint-Ouen,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76056,Bardouville,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76069,Belbeuf,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76088,Berville-sur-Seine,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76095,Bihorel,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76103,Bonsecours,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76108,Bois-Guillaume,2021,Commune de résidence,Hommes,Autre,11.6107219017
Rouen,76116,Boos,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76131,La Bouille,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76157,Canteleu,2021,Commune de résidence,Hommes,Autre,9.8558490904
Rouen,76165,Caudebec-lès-Elbeuf,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76178,Cléon,2021,Commune de résidence,Hommes,Autre,5.0708436379
Rouen,76212,Darnétal,2021,Commune de résidence,Hommes,Autre,5.6525975749
Rouen,76216,Déville-lès-Rouen,2021,Commune de résidence,Hommes,Autre,5.2410832134
Rouen,76222,Duclair,2021,Commune de résidence,Hommes,Autre,4.9120897069
Rouen,76231,Elbeuf,2021,Commune de résidence,Hommes,Autre,4.1865623448
Rouen,76237,Épinay-sur-Duclair,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76273,Fontaine-sous-Préaux,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76282,Freneuse,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76313,Gouy,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76319,Grand-Couronne,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76322,Le Grand-Quevilly,2021,Commune de résidence,Hommes,Autre,27.6354876449
Rouen,76350,Hautot-sur-Seine,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76354,Hénouville,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76366,Le Houlme,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76367,Houppeville,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76377,Isneauville,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76378,Jumièges,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76391,La Londe,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76402,Malaunay,2021,Commune de résidence,Hommes,Autre,9.8033251817
Rouen,76410,Maromme,2021,Commune de résidence,Hommes,Autre,5.2498655652
Rouen,76429,Le Mesnil-Esnard,2021,Commune de résidence,Hommes,Autre,10.0328394057
Rouen,76436,Le Mesnil-sous-Jumièges,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76448,Montmain,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76451,Mont-Saint-Aignan,2021,Commune de résidence,Hommes,Autre,9.8040068892
Rouen,76457,Moulineaux,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76464,La Neuville-Chant-d'Oisel,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76474,Notre-Dame-de-Bondeville,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76475,Franqueville-Saint-Pierre,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76484,Oissel,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76486,Orival,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76497,Petit-Couronne,2021,Commune de résidence,Hommes,Autre,4.9765941123
Rouen,76498,Le Petit-Quevilly,2021,Commune de résidence,Hommes,Autre,15.084937466
Rouen,76513,Quevillon,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76514,Quévreville-la-Poterie,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76536,Roncherolles-sur-le-Vivier,2021,Commune de résidence,Hommes,Autre,5.1736175399
Rouen,76540,Rouen,2021,Commune de résidence,Hommes,Autre,251.3786112279
Rouen,76550,Sahurs,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76558,Saint-Aubin-Celloville,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76560,Saint-Aubin-Épinay,2021,Commune de résidence,Hommes,Autre,0.0
Rouen,76561,Saint-Aubin-lès-Elbeuf,2021,Commune de résidence,Hommes,Autre,10.1587900924
