CODGEO,LIBGEO,ILTR1_SEXE1_TRANS_191,ILTR1_SEXE1_TRANS_192,ILTR1_SEXE1_TRANS_193,ILTR1_SEXE1_TRANS_194,ILTR1_SEXE1_TRANS_195,ILTR1_SEXE1_TRANS_196,ILTR1_SEXE2_TRANS_191,ILTR1_SEXE2_TRANS_192,ILTR1_SEXE2_TRANS_193,ILTR1_SEXE2_TRANS_194,ILTR1_SEXE2_TRANS_195,ILTR1_SEXE2_TRANS_196,ILTR2_SEXE1_TRANS_191,ILTR2_SEXE1_TRANS_192,ILTR2_SEXE1_TRANS_193,ILTR2_SEXE1_TRANS_194,ILTR2_SEXE1_TRANS_195,ILTR2_SEXE1_TRANS_196,ILTR2_SEXE2_TRANS_191,ILTR2_SEXE2_TRANS_192,ILTR2_SEXE2_TRANS_193,ILTR2_SEXE2_TRANS_194,ILTR2_SEXE2_TRANS_195,ILTR2_SEXE2_TRANS_196,ILTR3_SEXE1_TRANS_191,ILTR3_SEXE1_TRANS_192,ILTR3_SEXE1_TRANS_193,ILTR3_SEXE1_TRANS_194,ILTR3_SEXE1_TRANS_195,ILTR3_SEXE1_TRANS_196,ILTR3_SEXE2_TRANS_191,ILTR3_SEXE2_TRANS_192,ILTR3_SEXE2_TRANS_193,ILTR3_SEXE2_TRANS_194,ILTR3_SEXE2_TRANS_195,ILTR3_SEXE2_TRANS_196,ILTR4_SEXE1_TRANS_191,ILTR4_SEXE1_TRANS_192,ILTR4_SEXE1_TRANS_193,ILTR4_SEXE1_TRANS_194,ILTR4_SEXE1_TRANS_195,ILTR4_SEXE1_TRANS_196,ILTR4_SEXE2_TRANS_191,ILTR4_SEXE2_TRANS_192,ILTR4_SEXE2_TRANS_193,ILTR4_SEXE2_TRANS_194,ILTR4_SEXE2_TRANS_195,ILTR4_SEXE2_TRANS_196,ILTR5_SEXE1_TRANS_191,ILTR5_SEXE1_TRANS_192,ILTR5_SEXE1_TRANS_193,ILTR5_SEXE1_TRANS_194,ILTR5_SEXE1_TRANS_195,ILTR5_SEXE1_TRANS_196,ILTR5_SEXE2_TRANS_191,ILTR5_SEXE2_TRANS_192,ILTR5_SEXE2_TRANS_193,ILTR5_SEXE2_TRANS_194,ILTR5_SEXE2_TRANS_195,ILTR5_SEXE2_TRANS_196
42096,Fontanès,0,14.381201709,4.8111180441,0,14.5121519539,0,9.648454403,0,0,0,9.6746727177,0,0,0,0,0,135.3704756097,9.5723450732,0,0,0,0,86.8378010623,9.3642853483,0,0,0,4.7850418324,9.648454403,4.7850418324,0,0,0,0,19.3497732932,0,0,0,0,0,4.7850418324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42097,La Fouillouse,29.9702458792,0,0,0,99.8168352287,9.6960520395,14.3651236068,25.5751180683,0,5.4123249779,122.230311203,0,5.8272081677,0,0,5.0269804721,766.7494493937,18.7017685215,0,4.6690715673,0,15.0809414164,782.9304836446,23.4237579419,0,4.6690715673,5.0269804721,0,81.9427300037,10.43930545,0,0,0,0,21.7358128807,5.0269804721,0,0,0,0,26.3204745621,0,0,0,0,0,5.0269804721,0,0,0,0,0,0,0,0,0,0,0,0,0
42099,Fraisses,0,0,0,0,68.0391825551,0,39.0463469285,33.5785023946,0,0,38.9365122702,0,0,9.4801966876,9.7026917476,0,568.1930933946,39.7269789743,5.1406760876,4.9076147978,0,0,550.8050934102,14.9559056831,0,0,0,0,97.0452241921,0,0,0,0,0,78.5560526808,5.0227938478,0,0,0,0,4.6851197378,4.7950769498,0,0,0,0,0,4.6851197378,0,0,0,0,0,0,0,0,0,0,0,0
42100,La Gimond,5.0768468123,0,0,0,5.0942376434,0,5.0768468123,0,0,0,5.0422430551,0,0,0,5.0595153504,0,60.6629581782,0,0,0,0,0,40.4244240485,0,0,0,0,0,5.0595153504,0,0,0,0,0,15.213208975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42103,La Grand-Croix,20.5262718944,10.3983768772,5.131349543,0,86.6534746739,10.3974916791,50.9878273266,25.2593370612,5.0648269689,0,106.5738704417,5.1987458396,0,15.8010820026,19.9983695919,4.9343578271,461.0935539606,40.6559730236,5.0648269689,4.9343578271,0,0,475.4906037192,41.0832141309,0,0,0,0,274.595372733,35.1297663263,5.131349543,5.0648269689,0,0,187.9462908206,40.4581300922,0,0,0,0,5.131349543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42110,L'Horme,5.1675843129,10.3376599895,10.327699336,0,118.7897285402,5.1700756766,51.6285504213,36.1506835202,0,0,56.7936529632,5.1650941496,0,0,0,10.3227226088,469.9913178767,40.8150712778,0,0,0,0,537.1773484427,56.5029831477,0,0,5.1576308574,5.1576308574,278.8852717038,10.3351698263,0,0,0,0,77.4814057716,46.485854547,0,0,0,0,15.4878167585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42123,Lorette,0,25.7406129668,10.3724129309,10.4586586926,88.0215851408,0,36.1109039893,62.110596694,0,0,56.6036979681,5.2509800564,0,10.2889944738,0,10.3724129309,345.62723192,61.9799958466,0,5.1221440872,0,5.1647342947,444.6143025992,56.8159581387,0,5.1647342947,0,5.1221440872,298.7644228232,25.5691809737,0,0,0,0,154.953349643,31.0324154563,0,0,0,0,20.4466885689,5.1647342947,0,0,0,0,15.6230359086,5.2076786362,0,0,0,0,0,0,0,0,0,0,0,0
42133,Marcenod,5.0761988349,4.8309314839,0,0,25.4302016052,0,4.8309314839,4.597514747,0,0,9.9314332051,0,0,0,0,4.597514747,95.1986609377,0,0,0,0,0,101.1586274688,0,0,0,0,0,56.1706509866,0,0,0,0,0,44.7414752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42167,Pavezin,10.0755086474,0,0,0,10.0755086474,0,0,0,0,0,5.0515037018,0,4.9685448848,0,0,0,40.1075417368,0,0,0,0,0,55.2612900948,4.9960453305,0,0,0,0,15.099052734,0,0,0,0,0,15.2104303357,0,0,0,0,0,5.0515037018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42183,La Ricamarie,47.4255447582,25.342976048,0,0,193.9312537701,10.0888437944,50.6912576951,45.3152992525,0,0,122.025457788,15.0227724446,0,0,5.2784345057,4.8207839369,638.3194576474,65.9717503819,0,0,0,0,537.0769562154,132.0457273154,0,0,0,0,124.6108728011,5.2784345057,0,0,0,0,34.8662706884,14.9200023794,0,0,0,0,5.2784345057,5.1601018017,0,0,0,0,0,0,0,0,0,0,10.0888437944,0,0,0,0,0,0,0
42186,Rive-de-Gier,25.024392218,65.1913234421,7.4296853996,0,330.2827126955,30.7025929363,119.7630311765,173.0461825945,0,0,452.748351976,37.0988040241,9.7216388301,7.9756096949,3.4333419446,14.9957572233,700.4805492417,83.6492709905,0,0,1.0000024936,0,696.945885315,84.1458158617,0,10.715706245,4.7768596146,0,1279.0794574264,176.5391908688,0,6.6916168072,0,0,724.8419619845,157.5555373348,0,0,0,3.4622748347,65.6236762158,0,0,0,0,0,10.8293694068,0,0,0,0,0,6.8666838891,0,0,0,0,0,0,0
42189,Roche-la-Molière,34.6266950294,85.1024401141,10.249390795,10.0778635939,280.339764311,58.6057050055,85.0267937081,79.9744366853,0,4.8755296327,216.3926807865,15.2748973662,0,0,14.3153467851,0,1247.0609327084,100.55275476,4.8755296327,0,0,0,1308.78933252,153.0273895641,0,0,0,0,115.9578272635,25.2243456241,0,0,0,0,56.4385241446,5.2023339612,0,0,0,0,10.072563405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42192,Rozier-Côtes-d'Aurec,4.9604864846,0,0,0,4.6616595254,0,0,0,0,0,4.3808343391,0,0,0,0,0,63.7650815943,0,0,0,0,0,73.3592286984,4.6616595254,0,0,0,0,14.7391544192,0,0,0,0,0,4.6616595254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42206,Saint-Bonnet-les-Oules,14.5074002892,4.8593990602,0,9.6833944979,19.3597062126,0,24.2261570403,0,0,4.8310885745,24.2119811505,0,0,0,0,0,324.5384634215,0,0,0,0,0,334.1934749883,4.8452231402,0,0,0,0,53.2833510075,0,0,0,0,0,9.6975497558,4.8452231402,0,0,0,0,0,0,0,0,0,0,4.8523059234,0,0,0,0,0,0,0,0,0,0,0,0,0
42207,Saint-Chamond,103.9817106321,304.9400323034,64.661212756,20.5385001104,1451.2699709481,92.3008131298,192.4609990828,544.2335240837,30.2391676997,0,1734.1303137767,216.0149643066,3.7528548987,13.1931772986,30.3548444104,8.3650546705,2621.7767936084,242.9493800678,6.581261676,32.018287746,0,3.4378126103,2396.5233245999,296.1129344589,0,3.2049216739,4.1318516256,1.2211178282,1153.5736371747,242.1641637029,3.7354214238,7.0015625898,0,0,513.5669738253,292.4467368763,0,3.990589793,0,0,82.9234735851,14.3843436847,1.3292740119,3.3084573377,0,0,17.948602062,14.7929610772,0,0,0,0,3.7382613096,6.5294870438,0,0,0,0,0,0
42208,Saint-Christo-en-Jarez,9.6144016668,5.0466552231,0,0,54.1566515711,0,14.8972763794,29.9559086879,0,0,34.2887672188,0,0,0,0,0,351.4699277812,0,0,0,0,0,302.7744217709,9.9319545169,0,0,0,4.7291023729,64.4809805888,4.8065663922,0,0,0,0,39.0862844769,0,0,0,0,0,9.9306437249,0,0,0,0,0,4.8852992939,0,0,0,0,0,0,0,0,0,0,0,0,0
42210,Sainte-Croix-en-Jarez,15.5166398851,5.0240237552,0,0,15.4404117875,0,10.2681933491,0,0,0,25.5625489244,0,0,0,0,0,35.7555756963,0,0,0,0,0,61.0259663485,0,0,0,0,0,20.3194256421,5.0240237552,0,0,0,0,10.0480475104,0,0,4.9520419607,0,0,10.195165243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42218,Saint-Étienne,637.362339154,3243.4816682752,894.860154102,166.3257598327,11288.2443938435,2992.4615005481,920.0273336749,4120.530020255,391.2990143778,52.2161084932,8588.5224319312,5922.515258662,16.5993850933,42.7131057799,103.8656782434,60.209093575,6937.3207383881,1136.7281475375,9.7242793941,82.5101752514,17.5140404401,20.4250004374,4941.1917328756,1331.5108060506,30.0150922562,24.9401821964,12.0065507709,11.571780268,2884.0835166634,961.7045511801,6.8148476545,38.9651065115,14.0609961174,5.4761930543,852.9002197225,777.7013402753,15.947587679,25.1526253246,6.5479653516,2.4171413014,409.3472976079,204.4929445087,4.639213228,31.3056418981,5.1285222584,0,101.0459444531,104.0322143924,7.5059931063,4.0693088995,0,0,56.1885250047,20.3424826861,0,0,0,0,17.3459994062,11.0674760364
42222,Saint-Galmier,25.8049849715,34.4841007297,0,5.1615537008,260.8281986075,4.7513958459,65.5708301131,39.9178326305,9.7724399705,0,173.6026205069,0,0,0,0,4.7513958459,875.6180751618,14.9302727971,0,0,0,5.1615537008,927.4054599587,30.5593755145,0,6.416129027,1.66652702,0,135.9176034438,0,1.66652702,6.5508865682,0,0,50.2257412451,0,0,0,0,0,10.045913249,9.5027916917,0,0,0,0,9.9054036728,0,0,0,0,0,0,0,0,0,0,0,0,0
42223,Saint-Genest-Lerpt,14.7576041432,15.0390620697,0,0,98.786941741,15.0797374005,34.8361499163,49.4323631325,0,0,69.5096117123,4.9591151768,0,0,24.7555544268,19.7163963355,893.4122635518,44.2350519057,4.9190937196,4.9994622463,14.8373240732,0,918.1242067327,69.5503006666,0,0,0,0,104.1463055883,0,0,0,0,0,49.5540608636,14.958693543,0,0,0,0,9.8381874391,9.9992527539,0,0,0,0,24.6364616362,0,0,0,0,0,4.9591151768,0,0,0,0,0,0,0
42225,Genilac,10.4240372039,0,0,0,65.6047970456,0,66.3679001018,15.0901171877,0,0,45.8358172895,5.4029114082,0,10.0622468683,20.8548189314,10.4240372039,392.741533912,14.9124751347,0,5.4029114082,0,0,449.4513342822,15.0901171877,0,0,0,0,372.171801389,56.2735734152,0,0,0,4.8502282664,222.8640595518,40.4266295263,0,0,0,0,10.0622468683,14.7411094368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42234,Saint-Héand,60.3815348085,35.6093872363,0,0,95.5298970354,0,45.1504873972,45.1650008659,0,0,90.1034370001,5.1231816878,0,0,4.9226770534,0,547.1485978941,24.9888142288,0,0,0,4.9226770534,547.1919825709,10.1954842909,0,9.8453541069,0,0,65.3424522036,4.9720552791,0,0,0,0,25.161513669,15.0159128916,0,0,0,0,10.0942314093,5.0723026031,0,0,0,0,0,0,0,0,0,0,0,4.9720552791,0,0,0,0,0,0
42237,Saint-Jean-Bonnefonds,14.8875530151,10.1240838285,0,0,168.7976916324,5.028475369,24.9453882111,25.0133941072,0,0,94.8228058313,14.5666577865,0,19.8497797516,10.1240838285,0,996.9665747629,64.4479242766,0,0,14.8221771882,0,1043.5775759904,138.7008516125,0,0,0,0,134.1266191507,5.028475369,0,0,0,0,40.22868741,35.2682295895,0,0,0,0,9.9253262786,0,0,0,0,0,5.0956084595,0,0,0,0,0,0,0,0,0,0,0,0,0
42242,Saint-Joseph,10.277387798,0,5.0336789185,5.0336789185,25.3363499496,0,15.3952187921,15.2700385187,0,0,10.2363596002,0,0,0,0,0,143.4216607181,0,0,0,5.1599055981,0,188.8934067471,10.277387798,0,0,5.0336789185,0,250.1790592794,25.5881085882,0,0,0,0,148.1594135818,35.7392697066,0,0,0,0,15.2689921126,5.075407596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42259,Saint-Martin-la-Plaine,19.9585900272,14.5557377442,0,0,80.4941436404,5.2828618749,30.8975608531,40.4403354236,0,0,100.8395153574,0,0,5.0196869785,10.4324553504,0,292.7893802734,0,0,0,0,0,388.4693817322,15.3188739296,0,4.7696225946,0,5.1495934755,363.2475183329,61.0387941349,0,5.1495934755,0,0,295.5102493782,35.1639450654,0,0,0,0,9.5392451891,0,5.1495934755,0,0,0,5.1495934755,0,0,0,0,0,0,0,0,0,0,0,0,0
42262,Saint-Maurice-en-Gourgois,14.9951063367,9.931898641,0,0,35.2000107743,0,4.9659493205,4.9659493205,0,0,15.1896230873,0,0,0,0,5.0632076958,281.6983703071,0,0,0,0,0,361.8348351062,9.9812306708,0,0,0,0,40.0691779109,5.1125488726,0,0,0,0,25.1703913095,0,0,0,0,0,0,4.9659493205,0,0,0,0,0,0,0,0,0,0,5.0143427103,0,0,0,0,0,0,0
42266,Saint-Nizier-de-Fornas,5.1014078445,0,0,0,30.3771633468,0,10.202815689,0,0,0,10.0858002808,0,0,0,0,0,109.1144417756,5.1014078445,0,5.1014078445,0,0,114.9181311067,0,0,0,0,0,4.758352304,0,0,0,0,0,15.0728768008,0,0,0,0,0,4.8700611118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1014078445,0
42270,Saint-Paul-en-Cornillon,4.9829428258,4.9522981908,0,0,19.7794904438,0,0,4.9522981908,0,0,29.6538191138,0,0,0,0,0,212.9251518613,4.9522981908,0,0,0,0,207.9093016729,4.9829428258,0,0,0,0,34.6670308103,4.9829428258,0,0,0,0,19.8706704949,0,0,0,0,0,9.8741402083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42271,Saint-Paul-en-Jarez,35.1392295252,14.9682299622,0,0,94.1322387575,0,34.563892999,45.3001293527,0,0,123.7106959219,0,0,4.9601890671,4.9601890671,24.970608004,499.1148735053,0,0,10.2516320236,4.9601890671,0,528.3291136947,19.7612985149,0,10.1681385462,0,5.1258160118,281.978948934,19.3586147358,0,0,0,0,147.9515102436,14.7189759805,0,0,0,0,4.8793934567,5.0423225345,0,0,0,0,4.8793934567,5.0423225345,0,0,0,0,0,0,0,0,0,0,0,0
42275,Saint-Priest-en-Jarez,10.0802383709,80.8719151953,5.0284276052,0,126.4315418726,21.1720367189,25.1538262103,55.1793971164,0,0,152.2474581512,41.1345555098,0,25.6831920164,14.5853469192,0,818.8767592084,79.8855651791,5.2027997385,30.8859917549,4.8598995641,4.8598995641,751.5982549221,150.7672606974,0,0,0,0,56.725618314,24.6599370631,0,5.383218621,0,0,56.3708272982,15.2313615398,0,0,0,0,5.0284276052,0,0,0,0,0,5.383218621,0,0,0,0,0,0,0,0,0,0,0,4.8598995641,0
42283,Saint-Romain-en-Jarez,29.1277375845,5.0583053324,4.9043701412,0,39.3959230532,0,24.9072651036,9.8087402824,0,0,34.3376177208,0,0,0,0,4.829168277,136.3714603577,0,0,0,0,0,97.5819083515,14.6390796349,0,0,0,0,103.2326572483,4.829168277,0,0,0,0,93.119541853,0,0,0,0,0,5.0583053324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42302,Sorbiers,41.6171691044,41.8916725238,5.1008149575,4.9735968906,143.2631336732,0,40.967814858,66.6007462778,0,0,157.5635362007,0,0,4.9735968906,19.0414632025,10.2048839859,1284.7318273196,40.9662825873,10.0744118482,9.7021972485,5.1008149575,0,1286.6172447151,51.1614855196,4.8495517357,0,0,0,195.5579986293,20.406513901,0,0,0,0,92.5029932489,15.3024448726,0,4.9735968906,0,0,15.1816537884,4.9735968906,0,0,0,0,0,10.3321020528,0,0,0,0,0,0,0,0,0,0,0,0
42305,La Talaudière,5.002207221,82.6758970553,4.8436724172,0,236.6641236247,10.3339262974,20.0263267915,88.166087023,5.3366124414,5.5118319078,188.7869661835,5.3366124414,0,4.6896935385,36.1847498946,25.2910564943,740.8238227235,34.2338873166,4.8436724172,10.1696701043,10.0106355658,0,848.3401292714,69.0040592299,0,0,0,0,115.4750211486,5.0027069556,0,0,0,0,50.2336244005,19.6978144053,0,0,0,0,14.6900517899,0,0,0,0,0,9.6873448343,5.0027069556,0,0,0,0,5.3366124414,0,0,0,0,0,0,5.3366124414
42307,Tartaras,10.0661174604,0,0,0,10.2402835606,0,10.2373700779,10.0661174604,0,0,10.2402835606,0,0,0,0,0,60.4038307853,0,0,0,0,0,30.2875656624,0,5.2496768712,0,0,4.9071228989,126.4819788569,9.9826336699,0,0,0,0,131.2077617106,4.9906066894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42308,La Terrasse-sur-Dorlay,5.0601616471,5.0859124434,0,0,20.2792890389,0,15.231953856,10.1461721244,0,0,0,0,0,5.0473351829,0,5.0601616471,101.5125370138,0,0,0,0,0,121.688561029,0,0,0,0,0,35.5371572468,0,0,0,0,0,10.1460740905,5.0601616471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42311,La Tour-en-Jarez,9.8695372009,0,0,0,44.4121559284,0,9.8202428505,0,0,0,9.969638607,4.8847178974,0,4.835423547,4.9848193035,0,246.3989491219,0,0,0,0,0,266.2340686933,4.8847178974,0,0,0,0,14.7049607479,0,0,0,0,0,4.9345147752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42316,Unieux,10.1430711136,15.1816360564,0,0,166.9838041098,5.0914564601,76.0003249455,35.4279711787,10.1431404262,0,207.5831561941,0,0,20.1814959616,30.3234992574,20.2067358647,1169.2725490048,35.3753559175,0,0,5.0516839662,0,1113.8354591529,65.8704421682,25.3908214534,0,0,0,136.5810369347,20.2729540721,0,0,0,0,101.4575379331,10.0901795963,0,0,0,0,5.0253417246,0,0,5.0649068229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42320,Valfleury,10.1055967502,5.0458910796,0,0,25.2483192974,0,5.0458910796,0,0,0,15.1514878298,0,0,0,0,0,116.3390250652,0,0,0,0,0,121.4125453009,0,0,0,0,0,35.4249699871,0,0,0,0,0,25.2778537562,5.0666413451,0,0,0,0,0,0,0,0,0,0,5.0666413451,0,0,0,0,0,0,0,0,0,0,0,0,5.059715126
42322,La Valla-en-Gier,0,5.1856422538,0,0,10.2660494065,0,15.3464565592,15.4516916603,0,0,10.3183972643,0,0,0,0,5.1327550105,185.2665206229,5.2390744405,0,0,0,0,174.8428661398,0,0,0,0,0,30.902843935,10.1613481898,0,0,0,0,10.2131621632,5.1327550105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42330,Villars,4.9223909213,19.7549435057,4.9877707418,5.1211470659,105.3552122399,0,50.5602823522,40.1088421003,0,4.9223909213,151.5110671315,15.1629367531,0,10.2422941319,25.2718545608,4.9877707418,1159.46246085,55.7319959953,0,25.3425141899,15.0295604289,0,1061.2525801366,151.7088151026,0,0,0,0,106.4841878677,20.2169556984,0,0,0,0,70.3666723521,20.2169556984,0,0,0,0,20.0199478539,10.1751660113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76005,Amfreville-la-Mi-Voie,5.3116431479,15.4187671157,4.9694338813,10.275380173,44.4490179066,0,29.0562074586,9.7869619621,0,0,40.1195410096,4.6492718757,9.1564246723,4.9694338813,5.3116431479,40.6079592204,467.2551066124,44.7636696246,0,0,0,5.1376900865,509.2906328142,96.6401958442,0,0,0,0,99.6506270531,0,0,0,0,0,96.4717591805,0,0,0,0,0,4.9694338813,4.9694338813,0,0,0,0,4.9694338813,0,0,5.3116431479,0,0,5.1376900865,0,0,0,0,0,0,0
76020,Anneville-Ambourville,0,0,5.1497453897,0,40.3200879947,0,5.0201402995,0,0,0,35.7956153731,4.8937970171,0,0,0,4.7706334516,171.9173094168,5.2826964978,0,0,0,0,152.0727759131,16.4006655674,0,0,0,0,5.419080008,0,0,0,0,0,15.0604208986,0,0,0,0,0,10.0435424068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76039,Les Authieux-sur-le-Port-Saint-Ouen,5.2369648125,0,0,0,9.8979843729,11.4058488981,0,0,0,0,4.9489921865,0,0,0,6.2053791054,0,129.0414432316,10.185956999,0,4.9489921865,0,0,200.9019930772,0,0,0,0,0,59.8245290509,0,0,0,0,0,57.1293643876,0,0,0,0,0,21.5573176822,5.5416940286,0,0,0,0,10.4906862151,0,0,0,0,0,0,0,0,0,0,0,0,0
76056,Bardouville,0,0,0,0,15.3331436317,0,15.9277753084,0,5.1573727682,0,0,0,0,0,0,5.0098321997,98.649649479,0,0,0,0,0,82.4225722374,0,0,0,0,0,10.1672049678,0,0,0,0,0,10.0238851955,0,0,0,0,0,0,0,0,0,0,0,0,5.1573727682,0,0,0,0,0,0,0,0,0,0,0,0
76069,Belbeuf,4.7483713009,0,0,0,14.6088135838,0,14.9864419837,0,9.8674066423,0,14.2654932241,4.9302211414,0,0,14.8112996242,9.6785924423,297.7357618553,15.1682918243,0,9.6785924423,0,5.1190353414,391.7503248511,29.5952555675,0,0,0,0,80.6329603746,0,0,0,0,0,25.4414608583,0,0,0,0,0,43.8537844321,14.7906634243,0,0,0,0,4.5732289413,4.9302211414,0,0,0,0,0,0,0,0,0,0,0,0
76088,Berville-sur-Seine,15.4311940591,0,0,0,10.4779287212,0,15.5943490006,0,0,0,0,0,0,0,0,0,114.9028864764,0,0,0,0,0,62.6489394896,0,0,0,0,0,5.2252370745,0,0,0,0,0,15.648974148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76095,Bihorel,24.9963950866,50.2035870137,0,0,170.4605856827,25.0674735773,44.777832117,34.973948258,0,0,90.5346520335,30.1090111569,0,14.9836707809,49.7844422494,35.0091193924,791.9837947373,140.5271985196,5.0061176096,50.0269848469,50.0284521303,0,958.5616076481,255.7416831481,0,0,0,0,79.9967770015,0,0,0,0,0,45.2319077649,5.0061176096,0,0,4.9711901624,0,45.0220891213,50.0279630198,0,0,0,0,15.1947113085,19.9196880968,0,0,4.9711901624,0,0,0,0,0,0,0,0,0
76103,Bonsecours,29.9022428944,5.0835827728,14.9310006441,0,79.6191130781,14.7734939022,20.134691113,44.8332435384,0,0,114.6464372806,19.9344087857,4.9637962512,5.0835827728,20.2148657441,14.9706125345,744.5494534056,94.1137521916,0,4.9637962512,20.1746191126,0,812.7363142819,173.8955670716,4.9244979674,0,0,10.0080807402,140.1863986632,0,0,0,0,0,84.8655664992,5.0034081416,0,0,0,0,64.9688729085,5.0433361413,0,0,0,0,39.8317270669,9.927906109,0,0,0,0,0,0,0,0,0,0,0,0
76108,Bois-Guillaume,55.858657275,82.1933519642,37.2935023137,11.6107219017,329.4457300872,35.8659228945,114.6980263215,117.5535391091,20.0062811612,0,366.3308996184,32.5394583996,8.7052238418,42.6910030248,78.0088828647,52.6039754913,1460.1126189802,179.7865093046,0,35.0087792578,83.5352357971,3.9185362868,1754.6893112357,352.2388063954,0,0,3.8404964595,4.2546446631,127.6491193861,10.1311267401,3.7899322461,0,0,0,59.1391638378,12.9464255268,0,8.3481234136,0,0,152.4233663137,106.7049167988,0,12.8322776874,0,0,46.8680059138,46.0497086374,0,3.7899322461,0,0,6.8101641546,0,0,0,0,0,0,0
76116,Boos,31.2168317491,15.1464578543,0,0,70.2975232913,0,15.1503904318,9.8980451506,10.3005814112,0,91.4855103085,0,9.9058330783,0,0,15.2496039865,633.2460353997,19.9982924396,0,0,0,0,660.5263648746,61.1906088128,0,5.0481573558,0,0,131.6904130167,0,0,0,0,0,90.8827194811,0,0,0,0,0,25.548159833,9.7036691706,9.7036691706,4.9490225753,0,0,15.3507245539,9.8980451506,0,0,0,0,0,0,0,0,0,0,0,0
76131,La Bouille,0,4.9904048644,0,0,0,0,9.9811118587,0,0,0,0,0,0,0,0,4.9517258667,84.9961353731,0,0,0,4.9517258667,0,100.0459141397,5.029385992,0,0,0,0,34.9733258465,4.9904048644,0,0,0,0,20.0006005851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76157,Canteleu,42.1827757041,68.1742416507,10.178806103,9.8558490904,175.5134378553,49.6847377463,49.6619021951,132.9907532545,19.1367395358,0,261.1308907926,71.9608017443,7.8368453809,10.9296797995,33.1845787536,41.3333079176,1574.4665363779,277.4699768025,0,8.2813043325,4.4007816407,5.8313569706,999.4128575088,566.8952650557,0,0,3.7260058414,0,117.4078155555,4.2144576458,0,0,0,0,29.7877048883,6.994888015,0,0,0,0,75.7610174394,27.2600602257,0,0,0,0,12.809220741,38.0240967241,0,0,0,0,0,0,0,0,0,0,4.4007816407,0
76165,Caudebec-lès-Elbeuf,22.0362557057,21.1897252075,6.4986098167,0,164.0565898166,16.0617862293,43.306968385,101.0994667988,18.3744325445,6.9653132887,224.2977166627,45.64488196,0.9283038542,38.4610155636,74.9743493786,8.2298037862,892.9207470225,104.3526972067,2.7163436643,57.3148204614,10.1107639529,0,859.2085153836,119.4520209908,0,0,12.2666670606,15.3701227448,401.3042231287,6.9437663145,0,0.9996978805,1.1114456425,0,345.4124540166,14.8125823317,0,0.9996978805,0,0.9283038542,65.5115123177,12.7657574002,0,0,0,0,20.3067237161,8.1464128722,0,0,0,0,2.7163436643,0,0,0,0,0,1.1114456425,0
76178,Cléon,0,74.444441155,19.9797946462,5.0708436379,153.7521203944,0,24.5103074555,54.0376489423,0,0,108.8502129632,29.5215831782,0,4.890008124,5.0098340433,4.773048218,276.3109240864,74.5718932146,0,0,0,0,356.2979169048,44.7275782271,0,0,0,0,112.9602817339,4.9495584825,0,0,0,0,59.6982640323,0,0,0,0,0,19.5607489731,9.7807327251,0,0,0,0,0,9.8410082859,0,0,0,0,0,0,0,0,0,0,0,0
